"isono","year","sexno","ageno","eduno","ydr"
156,2020,0,0,0,0.23
156,2025,0,0,0,0.23
156,2030,0,0,0,0.23
156,2035,0,0,0,0.23
156,2040,0,0,0,0.23
156,2045,0,0,0,0.23
156,2050,0,0,0,0.24
156,2055,0,0,0,0.25
156,2060,0,0,0,0.26
156,2065,0,0,0,0.27
156,2070,0,0,0,0.27
156,2075,0,0,0,0.28
156,2080,0,0,0,0.29
156,2085,0,0,0,0.29
156,2090,0,0,0,0.3
156,2095,0,0,0,0.31
156,2100,0,0,0,0.31
170,1970,0,0,0,0.9
170,1975,0,0,0,0.82
170,1980,0,0,0,0.74
170,1985,0,0,0,0.66
170,1990,0,0,0,0.62
170,1995,0,0,0,0.57
170,2000,0,0,0,0.53
170,2005,0,0,0,0.48
170,2010,0,0,0,0.44
170,2015,0,0,0,0.41
170,2020,0,0,0,0.4
170,2025,0,0,0,0.4
170,2030,0,0,0,0.4
170,2035,0,0,0,0.4
170,2040,0,0,0,0.39
170,2045,0,0,0,0.38
170,2050,0,0,0,0.38
170,2055,0,0,0,0.38
170,2060,0,0,0,0.38
170,2065,0,0,0,0.37
170,2070,0,0,0,0.36
170,2075,0,0,0,0.36
170,2080,0,0,0,0.35
170,2085,0,0,0,0.35
170,2090,0,0,0,0.34
170,2095,0,0,0,0.34
170,2100,0,0,0,0.34
174,1970,0,0,0,0.9
174,1975,0,0,0,0.9
174,1980,0,0,0,0.93
174,1985,0,0,0,0.96
174,1990,0,0,0,0.91
174,1995,0,0,0,0.82
174,2000,0,0,0,0.74
174,2005,0,0,0,0.75
174,2010,0,0,0,0.78
174,2015,0,0,0,0.77
174,2020,0,0,0,0.72
174,2025,0,0,0,0.66
174,2030,0,0,0,0.62
174,2035,0,0,0,0.6
174,2040,0,0,0,0.57
174,2045,0,0,0,0.54
174,2050,0,0,0,0.51
174,2055,0,0,0,0.48
174,2060,0,0,0,0.45
174,2065,0,0,0,0.43
174,2070,0,0,0,0.42
174,2075,0,0,0,0.4
174,2080,0,0,0,0.39
174,2085,0,0,0,0.38
174,2090,0,0,0,0.37
174,2095,0,0,0,0.37
174,2100,0,0,0,0.36
175,1970,0,0,0,0.98
175,1975,0,0,0,1.05
175,1980,0,0,0,1.06
175,1985,0,0,0,1.01
175,1990,0,0,0,0.94
175,1995,0,0,0,0.9
175,2000,0,0,0,0.86
175,2005,0,0,0,0.77
175,2010,0,0,0,0.89
175,2015,0,0,0,0.84
175,2020,0,0,0,0.75
175,2025,0,0,0,0.58
175,2030,0,0,0,0.56
175,2035,0,0,0,0.56
175,2040,0,0,0,0.55
175,2045,0,0,0,0.51
175,2050,0,0,0,0.48
175,2055,0,0,0,0.45
175,2060,0,0,0,0.42
175,2065,0,0,0,0.4
175,2070,0,0,0,0.39
175,2075,0,0,0,0.39
175,2080,0,0,0,0.38
175,2085,0,0,0,0.37
175,2090,0,0,0,0.37
175,2095,0,0,0,0.36
175,2100,0,0,0,0.36
178,1970,0,0,0,0.83
178,1975,0,0,0,0.85
178,1980,0,0,0,0.87
178,1985,0,0,0,0.86
178,1990,0,0,0,0.83
178,1995,0,0,0,0.79
178,2000,0,0,0,0.76
178,2005,0,0,0,0.75
178,2010,0,0,0,0.73
178,2015,0,0,0,0.7
178,2020,0,0,0,0.66
178,2025,0,0,0,0.63
178,2030,0,0,0,0.59
178,2035,0,0,0,0.56
178,2040,0,0,0,0.53
178,2045,0,0,0,0.5
178,2050,0,0,0,0.48
178,2055,0,0,0,0.46
178,2060,0,0,0,0.44
178,2065,0,0,0,0.42
178,2070,0,0,0,0.41
178,2075,0,0,0,0.4
178,2080,0,0,0,0.39
178,2085,0,0,0,0.39
178,2090,0,0,0,0.38
178,2095,0,0,0,0.37
178,2100,0,0,0,0.37
180,1970,0,0,0,0.84
180,1975,0,0,0,0.86
180,1980,0,0,0,0.88
180,1985,0,0,0,0.9
180,1990,0,0,0,0.94
180,1995,0,0,0,0.97
180,2000,0,0,0,0.97
180,2005,0,0,0,0.95
180,2010,0,0,0,0.91
180,2015,0,0,0,0.88
180,2020,0,0,0,0.84
180,2025,0,0,0,0.82
180,2030,0,0,0,0.78
180,2035,0,0,0,0.72
180,2040,0,0,0,0.66
180,2045,0,0,0,0.61
180,2050,0,0,0,0.57
180,2055,0,0,0,0.53
180,2060,0,0,0,0.5
180,2065,0,0,0,0.47
180,2070,0,0,0,0.44
180,2075,0,0,0,0.43
180,2080,0,0,0,0.41
180,2085,0,0,0,0.4
180,2090,0,0,0,0.39
180,2095,0,0,0,0.39
180,2100,0,0,0,0.38
188,1970,0,0,0,0.88
188,1975,0,0,0,0.77
188,1980,0,0,0,0.65
188,1985,0,0,0,0.61
188,1990,0,0,0,0.6
188,1995,0,0,0,0.57
188,2000,0,0,0,0.5
188,2005,0,0,0,0.42
188,2010,0,0,0,0.36
188,2015,0,0,0,0.33
188,2020,0,0,0,0.32
188,2025,0,0,0,0.32
188,2030,0,0,0,0.33
188,2035,0,0,0,0.32
188,2040,0,0,0,0.32
188,2045,0,0,0,0.32
188,2050,0,0,0,0.33
188,2055,0,0,0,0.34
188,2060,0,0,0,0.34
188,2065,0,0,0,0.34
188,2070,0,0,0,0.34
188,2075,0,0,0,0.34
188,2080,0,0,0,0.34
188,2085,0,0,0,0.34
188,2090,0,0,0,0.34
188,2095,0,0,0,0.34
188,2100,0,0,0,0.35
191,1970,0,0,0,0.34
191,1975,0,0,0,0.32
191,1980,0,0,0,0.31
191,1985,0,0,0,0.31
191,1990,0,0,0,0.3
191,1995,0,0,0,0.27
191,2000,0,0,0,0.25
191,2005,0,0,0,0.24
191,2010,0,0,0,0.22
191,2015,0,0,0,0.22
191,2020,0,0,0,0.23
191,2025,0,0,0,0.24
191,2030,0,0,0,0.25
191,2035,0,0,0,0.25
191,2040,0,0,0,0.25
191,2045,0,0,0,0.26
191,2050,0,0,0,0.27
191,2055,0,0,0,0.29
191,2060,0,0,0,0.29
191,2065,0,0,0,0.3
191,2070,0,0,0,0.29
191,2075,0,0,0,0.29
191,2080,0,0,0,0.3
191,2085,0,0,0,0.3
191,2090,0,0,0,0.31
191,2095,0,0,0,0.31
191,2100,0,0,0,0.31
192,1970,0,0,0,0.66
192,1975,0,0,0,0.67
192,1980,0,0,0,0.52
192,1985,0,0,0,0.41
192,1990,0,0,0,0.34
192,1995,0,0,0,0.33
192,2000,0,0,0,0.32
192,2005,0,0,0,0.28
192,2010,0,0,0,0.25
192,2015,0,0,0,0.23
192,2020,0,0,0,0.22
192,2025,0,0,0,0.22
192,2030,0,0,0,0.24
192,2035,0,0,0,0.25
192,2040,0,0,0,0.25
192,2045,0,0,0,0.25
192,2050,0,0,0,0.25
192,2055,0,0,0,0.26
192,2060,0,0,0,0.27
192,2065,0,0,0,0.27
192,2070,0,0,0,0.28
192,2075,0,0,0,0.28
192,2080,0,0,0,0.28
192,2085,0,0,0,0.28
192,2090,0,0,0,0.29
192,2095,0,0,0,0.29
192,2100,0,0,0,0.3
196,1970,0,0,0,0.52
196,1975,0,0,0,0.44
196,1980,0,0,0,0.38
196,1985,0,0,0,0.38
196,1990,0,0,0,0.39
196,1995,0,0,0,0.37
196,2000,0,0,0,0.33
196,2005,0,0,0,0.29
196,2010,0,0,0,0.25
196,2015,0,0,0,0.23
196,2020,0,0,0,0.24
196,2025,0,0,0,0.25
196,2030,0,0,0,0.26
196,2035,0,0,0,0.26
196,2040,0,0,0,0.25
196,2045,0,0,0,0.25
196,2050,0,0,0,0.27
196,2055,0,0,0,0.29
196,2060,0,0,0,0.3
196,2065,0,0,0,0.3
196,2070,0,0,0,0.3
196,2075,0,0,0,0.29
196,2080,0,0,0,0.29
196,2085,0,0,0,0.3
196,2090,0,0,0,0.31
196,2095,0,0,0,0.31
196,2100,0,0,0,0.31
203,1970,0,0,0,0.32
203,1975,0,0,0,0.34
203,1980,0,0,0,0.37
203,1985,0,0,0,0.36
203,1990,0,0,0,0.33
203,1995,0,0,0,0.28
203,2000,0,0,0,0.24
203,2005,0,0,0,0.21
203,2010,0,0,0,0.2
203,2015,0,0,0,0.21
203,2020,0,0,0,0.23
203,2025,0,0,0,0.22
203,2030,0,0,0,0.19
203,2035,0,0,0,0.18
203,2040,0,0,0,0.17
203,2045,0,0,0,0.18
203,2050,0,0,0,0.19
203,2055,0,0,0,0.2
203,2060,0,0,0,0.2
203,2065,0,0,0,0.19
203,2070,0,0,0,0.18
203,2075,0,0,0,0.18
203,2080,0,0,0,0.19
203,2085,0,0,0,0.19
203,2090,0,0,0,0.19
203,2095,0,0,0,0.19
203,2100,0,0,0,0.19
204,1970,0,0,0,0.81
204,1975,0,0,0,0.86
204,1980,0,0,0,0.89
204,1985,0,0,0,0.91
204,1990,0,0,0,0.92
204,1995,0,0,0,0.89
204,2000,0,0,0,0.89
204,2005,0,0,0,0.85
204,2010,0,0,0,0.82
204,2015,0,0,0,0.79
204,2020,0,0,0,0.76
204,2025,0,0,0,0.72
204,2030,0,0,0,0.67
204,2035,0,0,0,0.62
204,2040,0,0,0,0.58
204,2045,0,0,0,0.54
204,2050,0,0,0,0.5
204,2055,0,0,0,0.47
204,2060,0,0,0,0.45
204,2065,0,0,0,0.43
204,2070,0,0,0,0.41
204,2075,0,0,0,0.4
204,2080,0,0,0,0.39
204,2085,0,0,0,0.38
204,2090,0,0,0,0.37
204,2095,0,0,0,0.37
204,2100,0,0,0,0.37
208,1970,0,0,0,0.36
208,1975,0,0,0,0.35
208,1980,0,0,0,0.32
208,1985,0,0,0,0.28
208,1990,0,0,0,0.25
208,1995,0,0,0,0.26
208,2000,0,0,0,0.28
208,2005,0,0,0,0.28
208,2010,0,0,0,0.27
208,2015,0,0,0,0.26
208,2020,0,0,0,0.25
208,2025,0,0,0,0.24
208,2030,0,0,0,0.24
208,2035,0,0,0,0.25
208,2040,0,0,0,0.24
208,2045,0,0,0,0.24
208,2050,0,0,0,0.22
208,2055,0,0,0,0.22
208,2060,0,0,0,0.22
208,2065,0,0,0,0.22
208,2070,0,0,0,0.22
208,2075,0,0,0,0.22
208,2080,0,0,0,0.22
208,2085,0,0,0,0.21
208,2090,0,0,0,0.21
208,2095,0,0,0,0.21
208,2100,0,0,0,0.21
214,1970,0,0,0,0.96
214,1975,0,0,0,0.87
214,1980,0,0,0,0.78
214,1985,0,0,0,0.71
214,1990,0,0,0,0.67
214,1995,0,0,0,0.63
214,2000,0,0,0,0.58
214,2005,0,0,0,0.54
214,2010,0,0,0,0.49
214,2015,0,0,0,0.47
214,2020,0,0,0,0.45
214,2025,0,0,0,0.44
214,2030,0,0,0,0.43
214,2035,0,0,0,0.42
214,2040,0,0,0,0.41
214,2045,0,0,0,0.4
214,2050,0,0,0,0.4
214,2055,0,0,0,0.4
214,2060,0,0,0,0.39
214,2065,0,0,0,0.38
214,2070,0,0,0,0.37
214,2075,0,0,0,0.37
214,2080,0,0,0,0.36
214,2085,0,0,0,0.35
214,2090,0,0,0,0.35
214,2095,0,0,0,0.35
214,2100,0,0,0,0.35
218,1970,0,0,0,0.86
218,1975,0,0,0,0.84
218,1980,0,0,0,0.8
218,1985,0,0,0,0.75
218,1990,0,0,0,0.68
218,1995,0,0,0,0.61
218,2000,0,0,0,0.57
218,2005,0,0,0,0.52
218,2010,0,0,0,0.48
218,2015,0,0,0,0.45
218,2020,0,0,0,0.43
218,2025,0,0,0,0.43
218,2030,0,0,0,0.43
218,2035,0,0,0,0.42
218,2040,0,0,0,0.41
218,2045,0,0,0,0.4
218,2050,0,0,0,0.39
218,2055,0,0,0,0.39
218,2060,0,0,0,0.38
218,2065,0,0,0,0.38
218,2070,0,0,0,0.38
218,2075,0,0,0,0.37
218,2080,0,0,0,0.37
218,2085,0,0,0,0.36
218,2090,0,0,0,0.36
218,2095,0,0,0,0.35
218,2100,0,0,0,0.35
222,1970,0,0,0,0.93
222,1975,0,0,0,0.9
222,1980,0,0,0,0.88
222,1985,0,0,0,0.85
222,1990,0,0,0,0.77
222,1995,0,0,0,0.71
222,2000,0,0,0,0.68
222,2005,0,0,0,0.61
222,2010,0,0,0,0.52
222,2015,0,0,0,0.46
222,2020,0,0,0,0.45
222,2025,0,0,0,0.44
222,2030,0,0,0,0.44
222,2035,0,0,0,0.42
222,2040,0,0,0,0.4
222,2045,0,0,0,0.39
222,2050,0,0,0,0.38
222,2055,0,0,0,0.38
222,2060,0,0,0,0.38
222,2065,0,0,0,0.38
222,2070,0,0,0,0.37
222,2075,0,0,0,0.36
222,2080,0,0,0,0.36
222,2085,0,0,0,0.36
222,2090,0,0,0,0.36
222,2095,0,0,0,0.36
222,2100,0,0,0,0.36
226,1970,0,0,0,0.68
226,1975,0,0,0,0.9
226,1980,0,0,0,0.87
226,1985,0,0,0,0.58
226,1990,0,0,0,0.65
226,1995,0,0,0,0.77
226,2000,0,0,0,0.76
226,2005,0,0,0,0.72
226,2010,0,0,0,0.68
226,2015,0,0,0,0.67
226,2020,0,0,0,0.66
226,2025,0,0,0,0.65
226,2030,0,0,0,0.63
226,2035,0,0,0,0.6
226,2040,0,0,0,0.56
226,2045,0,0,0,0.53
226,2050,0,0,0,0.5
226,2055,0,0,0,0.48
226,2060,0,0,0,0.46
226,2065,0,0,0,0.44
226,2070,0,0,0,0.43
226,2075,0,0,0,0.42
226,2080,0,0,0,0.41
226,2085,0,0,0,0.41
226,2090,0,0,0,0.4
226,2095,0,0,0,0.4
226,2100,0,0,0,0.39
231,1970,0,0,0,0.83
231,1975,0,0,0,0.85
231,1980,0,0,0,0.85
231,1985,0,0,0,0.85
231,1990,0,0,0,0.87
231,1995,0,0,0,0.9
231,2000,0,0,0,0.9
231,2005,0,0,0,0.85
231,2010,0,0,0,0.75
231,2015,0,0,0,0.69
231,2020,0,0,0,0.66
231,2025,0,0,0,0.66
231,2030,0,0,0,0.64
231,2035,0,0,0,0.61
231,2040,0,0,0,0.57
231,2045,0,0,0,0.53
231,2050,0,0,0,0.51
231,2055,0,0,0,0.49
231,2060,0,0,0,0.48
231,2065,0,0,0,0.45
231,2070,0,0,0,0.43
231,2075,0,0,0,0.41
231,2080,0,0,0,0.4
231,2085,0,0,0,0.39
231,2090,0,0,0,0.38
231,2095,0,0,0,0.38
231,2100,0,0,0,0.37
232,1970,0,0,0,0.87
232,1975,0,0,0,0.87
232,1980,0,0,0,0.96
232,1985,0,0,0,0.97
232,1990,0,0,0,0.91
232,1995,0,0,0,0.93
232,2000,0,0,0,0.85
232,2005,0,0,0,0.75
232,2010,0,0,0,0.74
232,2015,0,0,0,0.74
232,2020,0,0,0,0.69
232,2025,0,0,0,0.63
232,2030,0,0,0,0.58
232,2035,0,0,0,0.55
232,2040,0,0,0,0.53
232,2045,0,0,0,0.51
232,2050,0,0,0,0.49
232,2055,0,0,0,0.46
232,2060,0,0,0,0.44
232,2065,0,0,0,0.42
232,2070,0,0,0,0.41
232,2075,0,0,0,0.4
232,2080,0,0,0,0.39
232,2085,0,0,0,0.38
232,2090,0,0,0,0.37
232,2095,0,0,0,0.36
232,2100,0,0,0,0.36
233,1970,0,0,0,0.33
233,1975,0,0,0,0.33
233,1980,0,0,0,0.33
233,1985,0,0,0,0.33
233,1990,0,0,0,0.33
233,1995,0,0,0,0.31
233,2000,0,0,0,0.27
233,2005,0,0,0,0.22
233,2010,0,0,0,0.23
233,2015,0,0,0,0.24
233,2020,0,0,0,0.25
233,2025,0,0,0,0.23
233,2030,0,0,0,0.21
233,2035,0,0,0,0.19
233,2040,0,0,0,0.19
233,2045,0,0,0,0.19
233,2050,0,0,0,0.2
233,2055,0,0,0,0.21
233,2060,0,0,0,0.2
233,2065,0,0,0,0.18
233,2070,0,0,0,0.18
233,2075,0,0,0,0.19
233,2080,0,0,0,0.19
233,2085,0,0,0,0.2
233,2090,0,0,0,0.2
233,2095,0,0,0,0.19
233,2100,0,0,0,0.19
242,1970,0,0,0,0.81
242,1975,0,0,0,0.7
242,1980,0,0,0,0.68
242,1985,0,0,0,0.67
242,1990,0,0,0,0.65
242,1995,0,0,0,0.61
242,2000,0,0,0,0.57
242,2005,0,0,0,0.47
242,2010,0,0,0,0.44
242,2015,0,0,0,0.43
242,2020,0,0,0,0.42
242,2025,0,0,0,0.4
242,2030,0,0,0,0.39
242,2035,0,0,0,0.38
242,2040,0,0,0,0.37
242,2045,0,0,0,0.36
242,2050,0,0,0,0.36
242,2055,0,0,0,0.35
242,2060,0,0,0,0.35
242,2065,0,0,0,0.34
242,2070,0,0,0,0.33
242,2075,0,0,0,0.33
242,2080,0,0,0,0.33
242,2085,0,0,0,0.33
242,2090,0,0,0,0.33
242,2095,0,0,0,0.32
242,2100,0,0,0,0.32
246,1970,0,0,0,0.37
246,1975,0,0,0,0.33
246,1980,0,0,0,0.3
246,1985,0,0,0,0.28
246,1990,0,0,0,0.29
246,1995,0,0,0,0.29
246,2000,0,0,0,0.27
246,2005,0,0,0,0.26
246,2010,0,0,0,0.25
246,2015,0,0,0,0.25
246,2020,0,0,0,0.26
246,2025,0,0,0,0.25
246,2030,0,0,0,0.25
246,2035,0,0,0,0.24
246,2040,0,0,0,0.23
246,2045,0,0,0,0.23
246,2050,0,0,0,0.23
246,2055,0,0,0,0.22
246,2060,0,0,0,0.22
246,2065,0,0,0,0.22
246,2070,0,0,0,0.21
246,2075,0,0,0,0.21
246,2080,0,0,0,0.21
246,2085,0,0,0,0.21
246,2090,0,0,0,0.21
246,2095,0,0,0,0.21
246,2100,0,0,0,0.21
250,1970,0,0,0,0.4
250,1975,0,0,0,0.38
250,1980,0,0,0,0.35
250,1985,0,0,0,0.32
250,1990,0,0,0,0.3
250,1995,0,0,0,0.3
250,2000,0,0,0,0.29
250,2005,0,0,0,0.28
250,2010,0,0,0,0.28
250,2015,0,0,0,0.29
250,2020,0,0,0,0.28
250,2025,0,0,0,0.27
250,2030,0,0,0,0.25
250,2035,0,0,0,0.24
250,2040,0,0,0,0.24
250,2045,0,0,0,0.24
250,2050,0,0,0,0.23
250,2055,0,0,0,0.23
250,2060,0,0,0,0.22
250,2065,0,0,0,0.21
250,2070,0,0,0,0.21
250,2075,0,0,0,0.21
250,2080,0,0,0,0.22
250,2085,0,0,0,0.21
250,2090,0,0,0,0.21
250,2095,0,0,0,0.21
250,2100,0,0,0,0.21
254,1970,0,0,0,0.69
254,1975,0,0,0,0.7
254,1980,0,0,0,0.57
254,1985,0,0,0,0.53
254,1990,0,0,0,0.57
254,1995,0,0,0,0.58
254,2000,0,0,0,0.59
254,2005,0,0,0,0.59
254,2010,0,0,0,0.54
254,2015,0,0,0,0.49
254,2020,0,0,0,0.47
254,2025,0,0,0,0.46
254,2030,0,0,0,0.46
254,2035,0,0,0,0.45
254,2040,0,0,0,0.43
254,2045,0,0,0,0.41
254,2050,0,0,0,0.39
254,2055,0,0,0,0.39
254,2060,0,0,0,0.39
254,2065,0,0,0,0.38
254,2070,0,0,0,0.37
254,2075,0,0,0,0.36
254,2080,0,0,0,0.35
254,2085,0,0,0,0.35
254,2090,0,0,0,0.35
254,2095,0,0,0,0.34
254,2100,0,0,0,0.34
258,1970,0,0,0,0.9
258,1975,0,0,0,0.76
258,1980,0,0,0,0.7
258,1985,0,0,0,0.63
258,1990,0,0,0,0.58
258,1995,0,0,0,0.54
258,2000,0,0,0,0.52
258,2005,0,0,0,0.4
258,2010,0,0,0,0.37
258,2015,0,0,0,0.34
258,2020,0,0,0,0.35
258,2025,0,0,0,0.37
258,2030,0,0,0,0.37
258,2035,0,0,0,0.37
258,2040,0,0,0,0.36
258,2045,0,0,0,0.36
258,2050,0,0,0,0.37
258,2055,0,0,0,0.38
258,2060,0,0,0,0.38
258,2065,0,0,0,0.38
258,2070,0,0,0,0.38
258,2075,0,0,0,0.38
258,2080,0,0,0,0.38
258,2085,0,0,0,0.38
258,2090,0,0,0,0.38
258,2095,0,0,0,0.38
258,2100,0,0,0,0.38
262,1970,0,0,0,0.88
262,1975,0,0,0,0.88
262,1980,0,0,0,0.86
262,1985,0,0,0,0.84
262,1990,0,0,0,0.83
262,1995,0,0,0,0.8
262,2000,0,0,0,0.74
262,2005,0,0,0,0.66
262,2010,0,0,0,0.59
262,2015,0,0,0,0.55
262,2020,0,0,0,0.53
262,2025,0,0,0,0.5
262,2030,0,0,0,0.49
262,2035,0,0,0,0.46
262,2040,0,0,0,0.43
262,2045,0,0,0,0.42
262,2050,0,0,0,0.41
262,2055,0,0,0,0.4
262,2060,0,0,0,0.39
262,2065,0,0,0,0.38
262,2070,0,0,0,0.36
262,2075,0,0,0,0.36
262,2080,0,0,0,0.35
262,2085,0,0,0,0.35
262,2090,0,0,0,0.35
262,2095,0,0,0,0.34
262,2100,0,0,0,0.34
266,1970,0,0,0,0.55
266,1975,0,0,0,0.61
266,1980,0,0,0,0.67
266,1985,0,0,0,0.74
266,1990,0,0,0,0.78
266,1995,0,0,0,0.8
266,2000,0,0,0,0.75
266,2005,0,0,0,0.68
266,2010,0,0,0,0.59
266,2015,0,0,0,0.54
266,2020,0,0,0,0.52
266,2025,0,0,0,0.5
266,2030,0,0,0,0.48
266,2035,0,0,0,0.46
266,2040,0,0,0,0.43
266,2045,0,0,0,0.41
266,2050,0,0,0,0.4
266,2055,0,0,0,0.4
266,2060,0,0,0,0.39
266,2065,0,0,0,0.38
266,2070,0,0,0,0.38
266,2075,0,0,0,0.37
266,2080,0,0,0,0.36
266,2085,0,0,0,0.36
266,2090,0,0,0,0.36
266,2095,0,0,0,0.36
266,2100,0,0,0,0.35
268,1970,0,0,0,0.5
268,1975,0,0,0,0.45
268,1980,0,0,0,0.4
268,1985,0,0,0,0.38
268,1990,0,0,0,0.37
268,1995,0,0,0,0.37
268,2000,0,0,0,0.33
268,2005,0,0,0,0.27
268,2010,0,0,0,0.24
268,2015,0,0,0,0.26
268,2020,0,0,0,0.28
268,2025,0,0,0,0.29
268,2030,0,0,0,0.28
268,2035,0,0,0,0.27
268,2040,0,0,0,0.28
268,2045,0,0,0,0.29
268,2050,0,0,0,0.31
268,2055,0,0,0,0.32
268,2060,0,0,0,0.32
268,2065,0,0,0,0.31
268,2070,0,0,0,0.31
268,2075,0,0,0,0.32
268,2080,0,0,0,0.32
268,2085,0,0,0,0.33
268,2090,0,0,0,0.32
268,2095,0,0,0,0.32
268,2100,0,0,0,0.32
270,1970,0,0,0,0.7
270,1975,0,0,0,0.78
270,1980,0,0,0,0.86
270,1985,0,0,0,0.92
270,1990,0,0,0,0.92
270,1995,0,0,0,0.92
270,2000,0,0,0,0.88
270,2005,0,0,0,0.85
270,2010,0,0,0,0.82
270,2015,0,0,0,0.78
270,2020,0,0,0,0.74
270,2025,0,0,0,0.7
270,2030,0,0,0,0.65
270,2035,0,0,0,0.61
270,2040,0,0,0,0.57
270,2045,0,0,0,0.54
270,2050,0,0,0,0.51
270,2055,0,0,0,0.49
270,2060,0,0,0,0.46
270,2065,0,0,0,0.44
270,2070,0,0,0,0.43
270,2075,0,0,0,0.42
270,2080,0,0,0,0.41
270,2085,0,0,0,0.4
270,2090,0,0,0,0.39
270,2095,0,0,0,0.39
270,2100,0,0,0,0.38
275,1970,0,0,0,1.03
275,1975,0,0,0,1.07
275,1980,0,0,0,1.04
275,1985,0,0,0,1
275,1990,0,0,0,0.96
275,1995,0,0,0,0.97
275,2000,0,0,0,0.94
275,2005,0,0,0,0.88
275,2010,0,0,0,0.78
275,2015,0,0,0,0.72
275,2020,0,0,0,0.68
275,2025,0,0,0,0.66
275,2030,0,0,0,0.63
275,2035,0,0,0,0.59
275,2040,0,0,0,0.55
275,2045,0,0,0,0.52
275,2050,0,0,0,0.5
275,2055,0,0,0,0.48
275,2060,0,0,0,0.47
275,2065,0,0,0,0.45
275,2070,0,0,0,0.43
275,2075,0,0,0,0.42
275,2080,0,0,0,0.41
275,2085,0,0,0,0.4
275,2090,0,0,0,0.39
275,2095,0,0,0,0.38
275,2100,0,0,0,0.37
276,1970,0,0,0,0.37
276,1975,0,0,0,0.34
276,1980,0,0,0,0.28
276,1985,0,0,0,0.23
276,1990,0,0,0,0.23
276,1995,0,0,0,0.24
276,2000,0,0,0,0.23
276,2005,0,0,0,0.21
276,2010,0,0,0,0.2
276,2015,0,0,0,0.19
276,2020,0,0,0,0.19
276,2025,0,0,0,0.19
276,2030,0,0,0,0.19
276,2035,0,0,0,0.19
276,2040,0,0,0,0.18
276,2045,0,0,0,0.18
276,2050,0,0,0,0.18
276,2055,0,0,0,0.18
276,2060,0,0,0,0.18
276,2065,0,0,0,0.18
276,2070,0,0,0,0.18
276,2075,0,0,0,0.18
276,2080,0,0,0,0.18
276,2085,0,0,0,0.18
276,2090,0,0,0,0.18
276,2095,0,0,0,0.18
276,2100,0,0,0,0.18
288,1970,0,0,0,0.88
288,1975,0,0,0,0.9
288,1980,0,0,0,0.89
288,1985,0,0,0,0.86
288,1990,0,0,0,0.83
288,1995,0,0,0,0.79
288,2000,0,0,0,0.74
288,2005,0,0,0,0.7
288,2010,0,0,0,0.67
288,2015,0,0,0,0.66
288,2020,0,0,0,0.65
288,2025,0,0,0,0.64
288,2030,0,0,0,0.63
288,2035,0,0,0,0.61
288,2040,0,0,0,0.59
288,2045,0,0,0,0.56
288,2050,0,0,0,0.54
288,2055,0,0,0,0.52
288,2060,0,0,0,0.5
288,2065,0,0,0,0.47
288,2070,0,0,0,0.45
288,2075,0,0,0,0.43
288,2080,0,0,0,0.42
288,2085,0,0,0,0.4
288,2090,0,0,0,0.39
288,2095,0,0,0,0.39
288,2100,0,0,0,0.38
300,1970,0,0,0,0.39
300,1975,0,0,0,0.37
300,1980,0,0,0,0.36
300,1985,0,0,0,0.33
300,1990,0,0,0,0.29
300,1995,0,0,0,0.25
300,2000,0,0,0,0.22
300,2005,0,0,0,0.21
300,2010,0,0,0,0.22
300,2015,0,0,0,0.22
300,2020,0,0,0,0.21
300,2025,0,0,0,0.19
300,2030,0,0,0,0.18
300,2035,0,0,0,0.18
300,2040,0,0,0,0.18
300,2045,0,0,0,0.19
300,2050,0,0,0,0.19
300,2055,0,0,0,0.19
300,2060,0,0,0,0.18
300,2065,0,0,0,0.18
300,2070,0,0,0,0.18
300,2075,0,0,0,0.18
300,2080,0,0,0,0.19
300,2085,0,0,0,0.19
300,2090,0,0,0,0.18
300,2095,0,0,0,0.18
300,2100,0,0,0,0.18
308,1970,0,0,0,1.09
308,1975,0,0,0,0.83
308,1980,0,0,0,0.76
308,1985,0,0,0,0.68
308,1990,0,0,0,0.73
308,1995,0,0,0,0.71
308,2000,0,0,0,0.61
308,2005,0,0,0,0.48
308,2010,0,0,0,0.42
308,2015,0,0,0,0.4
308,2020,0,0,0,0.41
308,2025,0,0,0,0.41
308,2030,0,0,0,0.4
308,2035,0,0,0,0.37
308,2040,0,0,0,0.35
308,2045,0,0,0,0.35
308,2050,0,0,0,0.36
308,2055,0,0,0,0.37
308,2060,0,0,0,0.36
308,2065,0,0,0,0.35
308,2070,0,0,0,0.34
308,2075,0,0,0,0.34
308,2080,0,0,0,0.34
308,2085,0,0,0,0.35
308,2090,0,0,0,0.35
308,2095,0,0,0,0.34
308,2100,0,0,0,0.34
312,1970,0,0,0,0.82
312,1975,0,0,0,0.81
312,1980,0,0,0,0.56
312,1985,0,0,0,0.48
312,1990,0,0,0,0.41
312,1995,0,0,0,0.39
312,2000,0,0,0,0.38
312,2005,0,0,0,0.37
312,2010,0,0,0,0.35
312,2015,0,0,0,0.33
312,2020,0,0,0,0.33
312,2025,0,0,0,0.34
312,2030,0,0,0,0.37
312,2035,0,0,0,0.39
312,2040,0,0,0,0.39
312,2045,0,0,0,0.38
312,2050,0,0,0,0.37
312,2055,0,0,0,0.37
312,2060,0,0,0,0.38
312,2065,0,0,0,0.39
312,2070,0,0,0,0.39
312,2075,0,0,0,0.38
312,2080,0,0,0,0.38
