"isono","year","sexno","ageno","eduno","macb"
624,2080,2,0,3,34.5
630,2080,2,0,3,27.6
642,2080,2,0,3,26.9
643,2080,2,0,3,29.8
646,2080,2,0,3,23.2
662,2080,2,0,3,27.6
670,2080,2,0,3,27.4
682,2080,2,0,3,31.7
686,2080,2,0,3,18.2
688,2080,2,0,3,26.4
694,2080,2,0,3,20.1
703,2080,2,0,3,32.7
705,2080,2,0,3,31.7
706,2080,2,0,3,34.6
710,2080,2,0,3,29
716,2080,2,0,3,28.4
724,2080,2,0,3,31.7
740,2080,2,0,3,28.8
748,2080,2,0,3,24.1
756,2080,2,0,3,32.6
760,2080,2,0,3,23.3
764,2080,2,0,3,29.5
776,2080,2,0,3,31.5
780,2080,2,0,3,27.9
784,2080,2,0,3,25.9
792,2080,2,0,3,34.5
795,2080,2,0,3,29.6
800,2080,2,0,3,27.9
804,2080,2,0,3,29.8
818,2080,2,0,3,23.2
826,2080,2,0,3,33.2
834,2080,2,0,3,34.5
840,2080,2,0,3,31.6
854,2080,2,0,3,20
858,2080,2,0,3,33.1
862,2080,2,0,3,32.3
882,2080,2,0,3,32.2
894,2080,2,0,3,29.2
40,2085,2,0,3,31.5
70,2085,2,0,3,29.8
76,2085,2,0,3,31.1
108,2085,2,0,3,32.6
116,2085,2,0,3,32.3
231,2085,2,0,3,28.9
246,2085,2,0,3,31.1
250,2085,2,0,3,32.7
254,2085,2,0,3,30
276,2085,2,0,3,32.7
312,2085,2,0,3,30.6
352,2085,2,0,3,32.3
360,2085,2,0,3,35.1
392,2085,2,0,3,32.6
398,2085,2,0,3,25.4
410,2085,2,0,3,33.6
426,2085,2,0,3,28.1
450,2085,2,0,3,28.8
454,2085,2,0,3,28.7
470,2085,2,0,3,31.1
474,2085,2,0,3,32
484,2085,2,0,3,30.9
533,2085,2,0,3,33.5
540,2085,2,0,3,32.8
548,2085,2,0,3,35.4
566,2085,2,0,3,18.3
578,2085,2,0,3,31.1
591,2085,2,0,3,32.8
626,2085,2,0,3,32.8
634,2085,2,0,3,24
638,2085,2,0,3,32.5
678,2085,2,0,3,27.7
702,2085,2,0,3,32.4
704,2085,2,0,3,31.4
736,2085,2,0,3,21.8
752,2085,2,0,3,31.2
762,2085,2,0,3,28.5
788,2085,2,0,3,33
807,2085,2,0,3,32.1
8,2085,2,0,3,29.8
12,2085,2,0,3,35.4
31,2085,2,0,3,26.6
32,2085,2,0,3,32.2
36,2085,2,0,3,31.6
44,2085,2,0,3,32.8
48,2085,2,0,3,29.1
50,2085,2,0,3,26.8
51,2085,2,0,3,28.9
56,2085,2,0,3,33.5
64,2085,2,0,3,27.5
68,2085,2,0,3,29.9
84,2085,2,0,3,28.2
100,2085,2,0,3,25.9
104,2085,2,0,3,33.6
112,2085,2,0,3,29.7
120,2085,2,0,3,32.3
124,2085,2,0,3,31.4
132,2085,2,0,3,27.3
140,2085,2,0,3,19.1
148,2085,2,0,3,28.7
152,2085,2,0,3,32.2
156,2085,2,0,3,32.6
170,2085,2,0,3,32.1
174,2085,2,0,3,20.1
178,2085,2,0,3,31.5
180,2085,2,0,3,21.2
188,2085,2,0,3,31.6
191,2085,2,0,3,28.5
192,2085,2,0,3,27.4
196,2085,2,0,3,30.7
203,2085,2,0,3,32.7
204,2085,2,0,3,29.8
208,2085,2,0,3,31.1
214,2085,2,0,3,26
218,2085,2,0,3,33.6
222,2085,2,0,3,30.8
226,2085,2,0,3,31.5
233,2085,2,0,3,31.3
258,2085,2,0,3,27.3
266,2085,2,0,3,32.3
268,2085,2,0,3,28.1
270,2085,2,0,3,32.6
275,2085,2,0,3,31
288,2085,2,0,3,34.7
300,2085,2,0,3,31.6
320,2085,2,0,3,19.1
324,2085,2,0,3,21.1
328,2085,2,0,3,29
332,2085,2,0,3,28.6
340,2085,2,0,3,32.6
344,2085,2,0,3,32.9
348,2085,2,0,3,32.7
356,2085,2,0,3,34.6
364,2085,2,0,3,31
368,2085,2,0,3,20.3
372,2085,2,0,3,34.2
376,2085,2,0,3,30.2
380,2085,2,0,3,32.9
384,2085,2,0,3,18.6
388,2085,2,0,3,26.8
400,2085,2,0,3,34.7
404,2085,2,0,3,21.3
414,2085,2,0,3,30
417,2085,2,0,3,28.3
418,2085,2,0,3,33.8
422,2085,2,0,3,34.8
428,2085,2,0,3,31.9
430,2085,2,0,3,20.1
440,2085,2,0,3,31.7
442,2085,2,0,3,32.6
446,2085,2,0,3,33.1
458,2085,2,0,3,35.2
462,2085,2,0,3,29.2
466,2085,2,0,3,21
480,2085,2,0,3,32.3
496,2085,2,0,3,28.1
498,2085,2,0,3,28.6
499,2085,2,0,3,30.8
504,2085,2,0,3,32.1
508,2085,2,0,3,18.2
516,2085,2,0,3,30.7
524,2085,2,0,3,34.6
528,2085,2,0,3,33.8
530,2085,2,0,3,29.1
554,2085,2,0,3,31.6
558,2085,2,0,3,21.8
562,2085,2,0,3,17.9
586,2085,2,0,3,21.2
600,2085,2,0,3,29.9
604,2085,2,0,3,24.8
608,2085,2,0,3,25.3
616,2085,2,0,3,32.2
620,2085,2,0,3,31.6
624,2085,2,0,3,34.4
630,2085,2,0,3,27.6
642,2085,2,0,3,26.8
643,2085,2,0,3,29.6
646,2085,2,0,3,23.5
662,2085,2,0,3,27.5
670,2085,2,0,3,27.4
682,2085,2,0,3,31.7
686,2085,2,0,3,18.2
688,2085,2,0,3,26.4
694,2085,2,0,3,20.2
703,2085,2,0,3,32.8
705,2085,2,0,3,31.7
706,2085,2,0,3,34.6
710,2085,2,0,3,29
716,2085,2,0,3,28.4
724,2085,2,0,3,31.7
740,2085,2,0,3,28.8
748,2085,2,0,3,24.2
756,2085,2,0,3,32.6
760,2085,2,0,3,23.3
764,2085,2,0,3,29.5
776,2085,2,0,3,31.5
780,2085,2,0,3,27.9
784,2085,2,0,3,25.9
792,2085,2,0,3,34.5
795,2085,2,0,3,29.6
800,2085,2,0,3,28
804,2085,2,0,3,29.7
818,2085,2,0,3,23.2
826,2085,2,0,3,33.2
834,2085,2,0,3,34.5
840,2085,2,0,3,31.6
854,2085,2,0,3,20
858,2085,2,0,3,33.1
862,2085,2,0,3,32.3
882,2085,2,0,3,32.4
894,2085,2,0,3,29.3
40,2090,2,0,3,31.5
70,2090,2,0,3,29.7
76,2090,2,0,3,31.1
108,2090,2,0,3,32.6
116,2090,2,0,3,32.3
231,2090,2,0,3,29
246,2090,2,0,3,31.1
250,2090,2,0,3,32.7
254,2090,2,0,3,30
276,2090,2,0,3,32.7
312,2090,2,0,3,30.6
352,2090,2,0,3,32.3
360,2090,2,0,3,35.1
392,2090,2,0,3,32.5
398,2090,2,0,3,25.4
410,2090,2,0,3,33.6
426,2090,2,0,3,28.1
450,2090,2,0,3,28.8
454,2090,2,0,3,28.8
470,2090,2,0,3,31.1
474,2090,2,0,3,32.1
484,2090,2,0,3,30.9
533,2090,2,0,3,33.5
540,2090,2,0,3,32.9
548,2090,2,0,3,35.5
566,2090,2,0,3,18.3
578,2090,2,0,3,31.2
591,2090,2,0,3,32.8
626,2090,2,0,3,32.9
634,2090,2,0,3,24
638,2090,2,0,3,32.5
678,2090,2,0,3,27.8
702,2090,2,0,3,32.5
704,2090,2,0,3,31.3
736,2090,2,0,3,21.7
752,2090,2,0,3,31.2
762,2090,2,0,3,28.5
788,2090,2,0,3,33
807,2090,2,0,3,32.1
8,2090,2,0,3,29.8
12,2090,2,0,3,35.4
31,2090,2,0,3,26.6
32,2090,2,0,3,32.2
36,2090,2,0,3,31.6
44,2090,2,0,3,32.9
48,2090,2,0,3,29
50,2090,2,0,3,26.8
51,2090,2,0,3,28.9
56,2090,2,0,3,33.5
64,2090,2,0,3,27.5
68,2090,2,0,3,30
84,2090,2,0,3,28.3
100,2090,2,0,3,25.9
104,2090,2,0,3,33.6
112,2090,2,0,3,29.6
120,2090,2,0,3,32.3
124,2090,2,0,3,31.4
132,2090,2,0,3,27.4
140,2090,2,0,3,19.2
148,2090,2,0,3,28.7
152,2090,2,0,3,32.3
156,2090,2,0,3,32.8
170,2090,2,0,3,32.2
174,2090,2,0,3,20.2
178,2090,2,0,3,31.6
180,2090,2,0,3,21.4
188,2090,2,0,3,31.6
191,2090,2,0,3,28.5
192,2090,2,0,3,27.4
196,2090,2,0,3,30.7
203,2090,2,0,3,32.7
204,2090,2,0,3,29.8
208,2090,2,0,3,31.1
214,2090,2,0,3,26.1
218,2090,2,0,3,33.7
222,2090,2,0,3,30.8
226,2090,2,0,3,31.6
233,2090,2,0,3,31.2
258,2090,2,0,3,27.2
266,2090,2,0,3,32.4
268,2090,2,0,3,28.1
270,2090,2,0,3,32.5
275,2090,2,0,3,31.1
288,2090,2,0,3,34.7
300,2090,2,0,3,31.6
320,2090,2,0,3,19.2
324,2090,2,0,3,21.1
328,2090,2,0,3,29
332,2090,2,0,3,28.8
340,2090,2,0,3,32.7
344,2090,2,0,3,33
348,2090,2,0,3,32.7
356,2090,2,0,3,34.6
364,2090,2,0,3,30.9
368,2090,2,0,3,20.4
372,2090,2,0,3,34.2
376,2090,2,0,3,30.2
380,2090,2,0,3,32.9
384,2090,2,0,3,18.7
388,2090,2,0,3,26.8
400,2090,2,0,3,34.7
404,2090,2,0,3,21.4
414,2090,2,0,3,30
417,2090,2,0,3,28.4
418,2090,2,0,3,33.8
422,2090,2,0,3,34.8
428,2090,2,0,3,31.8
430,2090,2,0,3,20.1
440,2090,2,0,3,31.6
442,2090,2,0,3,32.6
446,2090,2,0,3,33.2
458,2090,2,0,3,35.2
462,2090,2,0,3,29.2
466,2090,2,0,3,21
480,2090,2,0,3,32.4
496,2090,2,0,3,28.1
498,2090,2,0,3,28.6
499,2090,2,0,3,30.8
504,2090,2,0,3,32.1
508,2090,2,0,3,18.3
516,2090,2,0,3,30.8
524,2090,2,0,3,34.6
528,2090,2,0,3,33.8
530,2090,2,0,3,29.1
554,2090,2,0,3,31.6
558,2090,2,0,3,21.9
562,2090,2,0,3,18
586,2090,2,0,3,21.2
600,2090,2,0,3,29.9
604,2090,2,0,3,24.8
608,2090,2,0,3,25.5
616,2090,2,0,3,32.2
620,2090,2,0,3,31.6
624,2090,2,0,3,34.4
630,2090,2,0,3,27.6
642,2090,2,0,3,26.8
643,2090,2,0,3,29.5
646,2090,2,0,3,23.8
662,2090,2,0,3,27.5
670,2090,2,0,3,27.4
682,2090,2,0,3,31.7
686,2090,2,0,3,18.2
688,2090,2,0,3,26.5
694,2090,2,0,3,20.2
703,2090,2,0,3,32.8
705,2090,2,0,3,31.6
706,2090,2,0,3,34.6
710,2090,2,0,3,29.1
716,2090,2,0,3,28.5
724,2090,2,0,3,31.6
740,2090,2,0,3,28.9
748,2090,2,0,3,24.3
756,2090,2,0,3,32.7
760,2090,2,0,3,23.4
764,2090,2,0,3,29.5
776,2090,2,0,3,31.5
780,2090,2,0,3,27.9
784,2090,2,0,3,25.9
792,2090,2,0,3,34.5
795,2090,2,0,3,29.6
800,2090,2,0,3,28
804,2090,2,0,3,29.6
818,2090,2,0,3,23.2
826,2090,2,0,3,33.3
834,2090,2,0,3,34.5
840,2090,2,0,3,31.6
854,2090,2,0,3,20.1
858,2090,2,0,3,33.1
862,2090,2,0,3,32.4
882,2090,2,0,3,32.5
894,2090,2,0,3,29.3
40,2095,2,0,3,31.5
70,2095,2,0,3,29.7
76,2095,2,0,3,31.1
108,2095,2,0,3,32.6
116,2095,2,0,3,32.3
231,2095,2,0,3,29
246,2095,2,0,3,31.1
250,2095,2,0,3,32.7
254,2095,2,0,3,30
276,2095,2,0,3,32.7
312,2095,2,0,3,30.6
352,2095,2,0,3,32.3
360,2095,2,0,3,35.1
392,2095,2,0,3,32.5
398,2095,2,0,3,25.5
410,2095,2,0,3,33.7
426,2095,2,0,3,28.2
450,2095,2,0,3,28.8
454,2095,2,0,3,28.9
470,2095,2,0,3,31
474,2095,2,0,3,32.1
484,2095,2,0,3,30.9
533,2095,2,0,3,33.5
540,2095,2,0,3,32.9
548,2095,2,0,3,35.6
566,2095,2,0,3,18.4
578,2095,2,0,3,31.2
591,2095,2,0,3,32.9
626,2095,2,0,3,32.9
634,2095,2,0,3,24
638,2095,2,0,3,32.6
678,2095,2,0,3,27.8
702,2095,2,0,3,32.6
704,2095,2,0,3,31.3
736,2095,2,0,3,21.7
752,2095,2,0,3,31.1
762,2095,2,0,3,28.5
788,2095,2,0,3,32.9
807,2095,2,0,3,32.1
8,2095,2,0,3,29.8
12,2095,2,0,3,35.4
31,2095,2,0,3,26.7
32,2095,2,0,3,32.2
36,2095,2,0,3,31.6
44,2095,2,0,3,32.9
48,2095,2,0,3,29
50,2095,2,0,3,26.8
51,2095,2,0,3,28.9
56,2095,2,0,3,33.5
64,2095,2,0,3,27.5
68,2095,2,0,3,30
84,2095,2,0,3,28.3
100,2095,2,0,3,26
104,2095,2,0,3,33.6
112,2095,2,0,3,29.6
120,2095,2,0,3,32.3
124,2095,2,0,3,31.4
132,2095,2,0,3,27.4
140,2095,2,0,3,19.2
148,2095,2,0,3,28.8
152,2095,2,0,3,32.3
156,2095,2,0,3,32.9
170,2095,2,0,3,32.2
174,2095,2,0,3,20.3
178,2095,2,0,3,31.6
180,2095,2,0,3,21.5
188,2095,2,0,3,31.6
191,2095,2,0,3,28.5
192,2095,2,0,3,27.4
196,2095,2,0,3,30.6
203,2095,2,0,3,32.6
204,2095,2,0,3,29.9
208,2095,2,0,3,31.2
214,2095,2,0,3,26.1
218,2095,2,0,3,33.7
222,2095,2,0,3,30.9
226,2095,2,0,3,31.6
233,2095,2,0,3,31.1
258,2095,2,0,3,27.2
266,2095,2,0,3,32.5
268,2095,2,0,3,28.1
270,2095,2,0,3,32.5
275,2095,2,0,3,31.1
288,2095,2,0,3,34.7
300,2095,2,0,3,31.6
320,2095,2,0,3,19.2
324,2095,2,0,3,21.1
328,2095,2,0,3,29
332,2095,2,0,3,28.9
340,2095,2,0,3,32.8
344,2095,2,0,3,32.9
348,2095,2,0,3,32.7
356,2095,2,0,3,34.6
364,2095,2,0,3,30.9
368,2095,2,0,3,20.5
372,2095,2,0,3,34.2
376,2095,2,0,3,30.2
380,2095,2,0,3,32.9
384,2095,2,0,3,18.7
388,2095,2,0,3,26.9
400,2095,2,0,3,34.7
404,2095,2,0,3,21.5
414,2095,2,0,3,30.1
417,2095,2,0,3,28.4
418,2095,2,0,3,33.8
422,2095,2,0,3,34.8
428,2095,2,0,3,31.7
430,2095,2,0,3,20.1
440,2095,2,0,3,31.5
442,2095,2,0,3,32.6
446,2095,2,0,3,33.2
458,2095,2,0,3,35.2
462,2095,2,0,3,29.1
466,2095,2,0,3,21
480,2095,2,0,3,32.6
496,2095,2,0,3,28.1
498,2095,2,0,3,28.6
499,2095,2,0,3,30.8
504,2095,2,0,3,32.2
508,2095,2,0,3,18.3
516,2095,2,0,3,30.8
524,2095,2,0,3,34.6
528,2095,2,0,3,33.8
530,2095,2,0,3,29.2
554,2095,2,0,3,31.6
558,2095,2,0,3,21.9
562,2095,2,0,3,18.1
586,2095,2,0,3,21.2
600,2095,2,0,3,30
604,2095,2,0,3,24.9
608,2095,2,0,3,25.7
616,2095,2,0,3,32.1
620,2095,2,0,3,31.6
624,2095,2,0,3,34.4
630,2095,2,0,3,27.6
642,2095,2,0,3,26.8
643,2095,2,0,3,29.5
646,2095,2,0,3,24.1
662,2095,2,0,3,27.5
670,2095,2,0,3,27.5
682,2095,2,0,3,31.8
686,2095,2,0,3,18.3
688,2095,2,0,3,26.4
694,2095,2,0,3,20.2
703,2095,2,0,3,32.8
705,2095,2,0,3,31.5
706,2095,2,0,3,34.7
710,2095,2,0,3,29.1
716,2095,2,0,3,28.5
724,2095,2,0,3,31.6
740,2095,2,0,3,28.9
748,2095,2,0,3,24.3
756,2095,2,0,3,32.7
760,2095,2,0,3,23.4
764,2095,2,0,3,29.5
776,2095,2,0,3,31.6
780,2095,2,0,3,27.9
784,2095,2,0,3,25.9
792,2095,2,0,3,34.5
795,2095,2,0,3,29.6
800,2095,2,0,3,28.1
804,2095,2,0,3,29.6
818,2095,2,0,3,23.2
826,2095,2,0,3,33.3
834,2095,2,0,3,34.6
840,2095,2,0,3,31.6
854,2095,2,0,3,20.1
858,2095,2,0,3,33.1
862,2095,2,0,3,32.4
882,2095,2,0,3,32.7
894,2095,2,0,3,29.4
4,2010,2,0,4,25.9
72,2010,2,0,4,27.6
144,2010,2,0,4,28.1
175,2010,2,0,4,27.2
90,2010,2,0,4,28.3
96,2010,2,0,4,30.7
583,2010,2,0,4,29.3
478,2010,2,0,4,28.1
316,2010,2,0,4,27.3
408,2010,2,0,4,29.6
308,2010,2,0,4,26.9
52,2010,2,0,4,27.9
232,2010,2,0,4,28.1
434,2010,2,0,4,31.9
24,2010,2,0,4,25.3
242,2010,2,0,4,27.7
598,2010,2,0,4,28.4
860,2010,2,0,4,26.7
262,2010,2,0,4,28.9
512,2010,2,0,4,30
887,2010,2,0,4,27.8
850,2010,2,0,4,28.4
768,2010,2,0,4,27.3
830,2010,2,0,4,30.7
4,2015,2,0,4,26
72,2015,2,0,4,27.9
144,2015,2,0,4,28.4
175,2015,2,0,4,26.9
90,2015,2,0,4,28.4
96,2015,2,0,4,31.1
583,2015,2,0,4,30.1
478,2015,2,0,4,27.9
316,2015,2,0,4,27.2
408,2015,2,0,4,29.3
308,2015,2,0,4,27.8
52,2015,2,0,4,28.7
232,2015,2,0,4,28.4
434,2015,2,0,4,32.6
24,2015,2,0,4,25.1
242,2015,2,0,4,28.4
598,2015,2,0,4,28.4
860,2015,2,0,4,27.5
262,2015,2,0,4,29
512,2015,2,0,4,30.8
887,2015,2,0,4,28.1
850,2015,2,0,4,29.6
768,2015,2,0,4,27.2
830,2015,2,0,4,31.7
4,2020,2,0,4,26.1
72,2020,2,0,4,28.3
144,2020,2,0,4,28.4
175,2020,2,0,4,25.7
90,2020,2,0,4,28.7
96,2020,2,0,4,31.6
583,2020,2,0,4,31.3
478,2020,2,0,4,27.5
316,2020,2,0,4,27.4
408,2020,2,0,4,29.5
308,2020,2,0,4,28.6
52,2020,2,0,4,29.8
232,2020,2,0,4,28.2
434,2020,2,0,4,32.6
24,2020,2,0,4,24.9
242,2020,2,0,4,29.2
598,2020,2,0,4,28.7
860,2020,2,0,4,28.5
262,2020,2,0,4,29.2
512,2020,2,0,4,31.3
887,2020,2,0,4,28.2
850,2020,2,0,4,31.4
768,2020,2,0,4,27
830,2020,2,0,4,33.8
4,2025,2,0,4,26
72,2025,2,0,4,28.3
144,2025,2,0,4,27.9
175,2025,2,0,4,25.4
90,2025,2,0,4,29.2
96,2025,2,0,4,31.6
583,2025,2,0,4,32.1
478,2025,2,0,4,27.3
316,2025,2,0,4,27.8
408,2025,2,0,4,30
308,2025,2,0,4,28.4
52,2025,2,0,4,30.3
232,2025,2,0,4,28
434,2025,2,0,4,31.7
24,2025,2,0,4,24.8
242,2025,2,0,4,29.9
598,2025,2,0,4,29.4
860,2025,2,0,4,28.9
262,2025,2,0,4,29.1
512,2025,2,0,4,30.1
887,2025,2,0,4,27.7
850,2025,2,0,4,32.9
768,2025,2,0,4,26.9
830,2025,2,0,4,34.4
4,2030,2,0,4,25.8
72,2030,2,0,4,27.7
144,2030,2,0,4,27.4
175,2030,2,0,4,25.9
90,2030,2,0,4,30
96,2030,2,0,4,31.4
583,2030,2,0,4,32.6
478,2030,2,0,4,27.2
316,2030,2,0,4,28
408,2030,2,0,4,30.6
308,2030,2,0,4,27.8
52,2030,2,0,4,30.5
232,2030,2,0,4,27.9
434,2030,2,0,4,31
24,2030,2,0,4,24.6
242,2030,2,0,4,30.8
598,2030,2,0,4,30.3
860,2030,2,0,4,28.4
262,2030,2,0,4,28.9
512,2030,2,0,4,28.4
887,2030,2,0,4,26.7
850,2030,2,0,4,33.3
768,2030,2,0,4,26.8
830,2030,2,0,4,34.3
4,2035,2,0,4,25.3
72,2035,2,0,4,26.6
144,2035,2,0,4,27
175,2035,2,0,4,26.2
90,2035,2,0,4,30.8
96,2035,2,0,4,31.1
583,2035,2,0,4,33.1
478,2035,2,0,4,27
316,2035,2,0,4,27.8
408,2035,2,0,4,31
308,2035,2,0,4,27.2
52,2035,2,0,4,30.4
232,2035,2,0,4,28
434,2035,2,0,4,30.8
24,2035,2,0,4,24.1
242,2035,2,0,4,31.7
598,2035,2,0,4,31.1
860,2035,2,0,4,27.5
262,2035,2,0,4,28.5
512,2035,2,0,4,26.7
887,2035,2,0,4,25.6
850,2035,2,0,4,33.5
768,2035,2,0,4,26.6
830,2035,2,0,4,33.8
4,2040,2,0,4,24.7
72,2040,2,0,4,25
144,2040,2,0,4,26.3
175,2040,2,0,4,26
90,2040,2,0,4,31.3
96,2040,2,0,4,30.7
583,2040,2,0,4,33.6
478,2040,2,0,4,26.7
316,2040,2,0,4,27.2
408,2040,2,0,4,31.4
308,2040,2,0,4,26.7
52,2040,2,0,4,30
232,2040,2,0,4,27.9
434,2040,2,0,4,30.7
24,2040,2,0,4,23.5
242,2040,2,0,4,32.4
598,2040,2,0,4,31.7
860,2040,2,0,4,26.7
262,2040,2,0,4,27.9
512,2040,2,0,4,25.2
887,2040,2,0,4,24.6
850,2040,2,0,4,33.6
768,2040,2,0,4,26.3
830,2040,2,0,4,32.3
4,2045,2,0,4,24
72,2045,2,0,4,23.1
144,2045,2,0,4,25.2
175,2045,2,0,4,25.3
90,2045,2,0,4,31.3
96,2045,2,0,4,29.7
583,2045,2,0,4,34
478,2045,2,0,4,26.2
316,2045,2,0,4,26.1
408,2045,2,0,4,31.9
308,2045,2,0,4,25.7
52,2045,2,0,4,29
232,2045,2,0,4,27.5
434,2045,2,0,4,30.2
24,2045,2,0,4,22.7
242,2045,2,0,4,32.7
598,2045,2,0,4,31.6
860,2045,2,0,4,25.8
262,2045,2,0,4,27.3
512,2045,2,0,4,23.7
887,2045,2,0,4,23.4
850,2045,2,0,4,33.5
768,2045,2,0,4,25.8
830,2045,2,0,4,28.8
4,2050,2,0,4,23.2
72,2050,2,0,4,21.6
144,2050,2,0,4,24
175,2050,2,0,4,24.1
90,2050,2,0,4,30.5
96,2050,2,0,4,28
583,2050,2,0,4,34.2
478,2050,2,0,4,25.6
316,2050,2,0,4,24.6
408,2050,2,0,4,32.6
308,2050,2,0,4,24
52,2050,2,0,4,27.4
232,2050,2,0,4,26.7
434,2050,2,0,4,29.3
24,2050,2,0,4,21.8
242,2050,2,0,4,32.3
598,2050,2,0,4,30.8
860,2050,2,0,4,24.7
262,2050,2,0,4,26.6
512,2050,2,0,4,22.9
887,2050,2,0,4,22.5
850,2050,2,0,4,33
768,2050,2,0,4,25.3
830,2050,2,0,4,23.6
4,2055,2,0,4,22.5
72,2055,2,0,4,20.4
144,2055,2,0,4,23
175,2055,2,0,4,22.9
90,2055,2,0,4,28.7
96,2055,2,0,4,26
583,2055,2,0,4,34.1
478,2055,2,0,4,25
316,2055,2,0,4,22.7
408,2055,2,0,4,33.3
308,2055,2,0,4,21.7
52,2055,2,0,4,25.3
232,2055,2,0,4,25.6
434,2055,2,0,4,28.1
24,2055,2,0,4,21
242,2055,2,0,4,30.7
598,2055,2,0,4,29
860,2055,2,0,4,23.6
262,2055,2,0,4,25.7
512,2055,2,0,4,22.4
887,2055,2,0,4,21.9
850,2055,2,0,4,31.8
768,2055,2,0,4,24.9
830,2055,2,0,4,20.6
4,2060,2,0,4,22.1
72,2060,2,0,4,19.8
144,2060,2,0,4,22.5
175,2060,2,0,4,21.7
90,2060,2,0,4,25.9
96,2060,2,0,4,24.3
583,2060,2,0,4,33.4
478,2060,2,0,4,24.4
316,2060,2,0,4,20.7
408,2060,2,0,4,32
308,2060,2,0,4,19.8
52,2060,2,0,4,22.8
232,2060,2,0,4,24.5
434,2060,2,0,4,27
24,2060,2,0,4,20.3
242,2060,2,0,4,28
598,2060,2,0,4,26.3
860,2060,2,0,4,22.8
262,2060,2,0,4,24.6
512,2060,2,0,4,22.2
887,2060,2,0,4,21.7
850,2060,2,0,4,29.3
768,2060,2,0,4,24.4
830,2060,2,0,4,20
4,2065,2,0,4,21.9
72,2065,2,0,4,19.5
144,2065,2,0,4,22.2
175,2065,2,0,4,20.7
90,2065,2,0,4,22.9
96,2065,2,0,4,23.4
583,2065,2,0,4,31.3
478,2065,2,0,4,24
316,2065,2,0,4,19.1
408,2065,2,0,4,25.2
308,2065,2,0,4,18.6
52,2065,2,0,4,20.5
232,2065,2,0,4,23.5
434,2065,2,0,4,26.3
24,2065,2,0,4,19.7
242,2065,2,0,4,24.7
598,2065,2,0,4,23.2
860,2065,2,0,4,22.5
262,2065,2,0,4,23.6
512,2065,2,0,4,22.1
887,2065,2,0,4,21.6
850,2065,2,0,4,25
768,2065,2,0,4,24
830,2065,2,0,4,19.8
4,2070,2,0,4,21.8
72,2070,2,0,4,19.4
144,2070,2,0,4,22
175,2070,2,0,4,19.9
90,2070,2,0,4,20.3
96,2070,2,0,4,22.9
583,2070,2,0,4,26.6
478,2070,2,0,4,23.6
316,2070,2,0,4,18.1
408,2070,2,0,4,20.7
308,2070,2,0,4,18
52,2070,2,0,4,18.9
232,2070,2,0,4,22.7
434,2070,2,0,4,25.8
24,2070,2,0,4,19.3
242,2070,2,0,4,21.5
598,2070,2,0,4,20.5
860,2070,2,0,4,22.4
262,2070,2,0,4,22.8
512,2070,2,0,4,22.1
887,2070,2,0,4,21.6
850,2070,2,0,4,20.9
768,2070,2,0,4,23.8
830,2070,2,0,4,19.8
4,2075,2,0,4,21.8
72,2075,2,0,4,19.3
144,2075,2,0,4,22
175,2075,2,0,4,19.3
90,2075,2,0,4,18.6
96,2075,2,0,4,22.8
583,2075,2,0,4,21.4
478,2075,2,0,4,23.4
316,2075,2,0,4,17.7
408,2075,2,0,4,19.7
308,2075,2,0,4,17.8
52,2075,2,0,4,18
232,2075,2,0,4,22.1
434,2075,2,0,4,25.5
24,2075,2,0,4,19
242,2075,2,0,4,19.2
598,2075,2,0,4,18.7
860,2075,2,0,4,22.4
262,2075,2,0,4,22.2
512,2075,2,0,4,22
887,2075,2,0,4,21.6
850,2075,2,0,4,19.5
768,2075,2,0,4,23.6
830,2075,2,0,4,19.9
4,2080,2,0,4,21.8
72,2080,2,0,4,19.3
144,2080,2,0,4,21.9
175,2080,2,0,4,18.9
90,2080,2,0,4,17.8
96,2080,2,0,4,22.8
583,2080,2,0,4,19.6
478,2080,2,0,4,23.2
316,2080,2,0,4,17.5
408,2080,2,0,4,19.5
308,2080,2,0,4,17.8
52,2080,2,0,4,17.8
232,2080,2,0,4,21.6
434,2080,2,0,4,25.3
24,2080,2,0,4,18.8
242,2080,2,0,4,18
598,2080,2,0,4,17.8
860,2080,2,0,4,22.3
262,2080,2,0,4,21.8
512,2080,2,0,4,21.9
887,2080,2,0,4,21.6
850,2080,2,0,4,19.6
768,2080,2,0,4,23.4
830,2080,2,0,4,19.9
4,2085,2,0,4,21.8
72,2085,2,0,4,19.2
144,2085,2,0,4,21.9
175,2085,2,0,4,18.7
90,2085,2,0,4,17.6
96,2085,2,0,4,22.8
583,2085,2,0,4,19.6
478,2085,2,0,4,23.1
316,2085,2,0,4,17.5
408,2085,2,0,4,19.5
308,2085,2,0,4,17.8
52,2085,2,0,4,17.7
232,2085,2,0,4,21.4
434,2085,2,0,4,25.2
24,2085,2,0,4,18.7
242,2085,2,0,4,17.6
598,2085,2,0,4,17.6
860,2085,2,0,4,22.3
262,2085,2,0,4,21.5
512,2085,2,0,4,21.9
887,2085,2,0,4,21.6
850,2085,2,0,4,19.7
768,2085,2,0,4,23.3
830,2085,2,0,4,19.9
4,2090,2,0,4,21.8
72,2090,2,0,4,19.2
144,2090,2,0,4,21.9
175,2090,2,0,4,18.6
90,2090,2,0,4,17.5
96,2090,2,0,4,22.8
583,2090,2,0,4,19.9
