"isono","year","sexno","ageno","eduno","e0"
32,2095,1,0,0,80.4
32,2010,2,0,0,79.7
32,2015,2,0,0,80
32,2020,2,0,0,80.4
32,2025,2,0,0,80.8
32,2030,2,0,0,81.2
32,2035,2,0,0,81.5
32,2040,2,0,0,81.8
32,2045,2,0,0,82.2
32,2050,2,0,0,82.7
32,2055,2,0,0,83.2
32,2060,2,0,0,83.7
32,2065,2,0,0,84.3
32,2070,2,0,0,84.8
32,2075,2,0,0,85.4
32,2080,2,0,0,86
32,2085,2,0,0,86.5
32,2090,2,0,0,87.1
32,2095,2,0,0,87.7
32,2010,0,0,0,75.9
32,2015,0,0,0,76.2
32,2020,0,0,0,76.6
32,2025,0,0,0,77
32,2030,0,0,0,77.4
32,2035,0,0,0,77.7
32,2040,0,0,0,78
32,2045,0,0,0,78.4
32,2050,0,0,0,78.9
32,2055,0,0,0,79.5
32,2060,0,0,0,80
32,2065,0,0,0,80.6
32,2070,0,0,0,81.1
32,2075,0,0,0,81.7
32,2080,0,0,0,82.3
32,2085,0,0,0,82.8
32,2090,0,0,0,83.4
32,2095,0,0,0,84
36,2010,1,0,0,80
36,2015,1,0,0,80.9
36,2020,1,0,0,81.6
36,2025,1,0,0,82.1
36,2030,1,0,0,82.5
36,2035,1,0,0,83
36,2040,1,0,0,83.4
36,2045,1,0,0,84
36,2050,1,0,0,84.4
36,2055,1,0,0,84.9
36,2060,1,0,0,85.3
36,2065,1,0,0,85.8
36,2070,1,0,0,86.2
36,2075,1,0,0,86.7
36,2080,1,0,0,87.2
36,2085,1,0,0,87.6
36,2090,1,0,0,88.1
36,2095,1,0,0,88.5
36,2010,2,0,0,84.5
36,2015,2,0,0,85.1
36,2020,2,0,0,85.7
36,2025,2,0,0,86.2
36,2030,2,0,0,86.7
36,2035,2,0,0,87.2
36,2040,2,0,0,87.6
36,2045,2,0,0,88.2
36,2050,2,0,0,88.6
36,2055,2,0,0,89.1
36,2060,2,0,0,89.6
36,2065,2,0,0,90
36,2070,2,0,0,90.5
36,2075,2,0,0,91
36,2080,2,0,0,91.4
36,2085,2,0,0,91.9
36,2090,2,0,0,92.4
36,2095,2,0,0,92.9
36,2010,0,0,0,82.3
36,2015,0,0,0,83
36,2020,0,0,0,83.7
36,2025,0,0,0,84.2
36,2030,0,0,0,84.6
36,2035,0,0,0,85.1
36,2040,0,0,0,85.5
36,2045,0,0,0,86
36,2050,0,0,0,86.5
36,2055,0,0,0,87
36,2060,0,0,0,87.4
36,2065,0,0,0,87.9
36,2070,0,0,0,88.3
36,2075,0,0,0,88.8
36,2080,0,0,0,89.3
36,2085,0,0,0,89.7
36,2090,0,0,0,90.2
36,2095,0,0,0,90.6
40,2010,1,0,0,78.3
40,2015,1,0,0,79.2
40,2020,1,0,0,80
40,2025,1,0,0,80.7
40,2030,1,0,0,81.4
40,2035,1,0,0,82
40,2040,1,0,0,82.7
40,2045,1,0,0,83.2
40,2050,1,0,0,83.7
40,2055,1,0,0,84.1
40,2060,1,0,0,84.5
40,2065,1,0,0,84.9
40,2070,1,0,0,85.3
40,2075,1,0,0,85.6
40,2080,1,0,0,86
40,2085,1,0,0,86.4
40,2090,1,0,0,86.7
40,2095,1,0,0,87.1
40,2010,2,0,0,83.5
40,2015,2,0,0,84.1
40,2020,2,0,0,84.7
40,2025,2,0,0,85.3
40,2030,2,0,0,85.9
40,2035,2,0,0,86.6
40,2040,2,0,0,87.3
40,2045,2,0,0,87.8
40,2050,2,0,0,88.3
40,2055,2,0,0,88.7
40,2060,2,0,0,89.1
40,2065,2,0,0,89.5
40,2070,2,0,0,89.9
40,2075,2,0,0,90.2
40,2080,2,0,0,90.6
40,2085,2,0,0,91
40,2090,2,0,0,91.4
40,2095,2,0,0,91.7
40,2010,0,0,0,81
40,2015,0,0,0,81.7
40,2020,0,0,0,82.4
40,2025,0,0,0,83.1
40,2030,0,0,0,83.7
40,2035,0,0,0,84.3
40,2040,0,0,0,85
40,2045,0,0,0,85.5
40,2050,0,0,0,86
40,2055,0,0,0,86.4
40,2060,0,0,0,86.8
40,2065,0,0,0,87.2
40,2070,0,0,0,87.5
40,2075,0,0,0,87.9
40,2080,0,0,0,88.2
40,2085,0,0,0,88.6
40,2090,0,0,0,89
40,2095,0,0,0,89.4
44,2010,1,0,0,72.3
44,2015,1,0,0,72.3
44,2020,1,0,0,72.6
44,2025,1,0,0,73.2
44,2030,1,0,0,74
44,2035,1,0,0,74.5
44,2040,1,0,0,74.9
44,2045,1,0,0,75.2
44,2050,1,0,0,75.5
44,2055,1,0,0,75.9
44,2060,1,0,0,76.3
44,2065,1,0,0,76.8
44,2070,1,0,0,77.3
44,2075,1,0,0,77.7
44,2080,1,0,0,78.2
44,2085,1,0,0,78.7
44,2090,1,0,0,79.2
44,2095,1,0,0,79.8
44,2010,2,0,0,78.5
44,2015,2,0,0,78.7
44,2020,2,0,0,79.1
44,2025,2,0,0,79.6
44,2030,2,0,0,80
44,2035,2,0,0,80.4
44,2040,2,0,0,80.8
44,2045,2,0,0,81.3
44,2050,2,0,0,81.7
44,2055,2,0,0,82.2
44,2060,2,0,0,82.7
44,2065,2,0,0,83.2
44,2070,2,0,0,83.6
44,2075,2,0,0,84.1
44,2080,2,0,0,84.6
44,2085,2,0,0,85.1
44,2090,2,0,0,85.6
44,2095,2,0,0,86
44,2010,0,0,0,75.5
44,2015,0,0,0,75.6
44,2020,0,0,0,76
44,2025,0,0,0,76.5
44,2030,0,0,0,77.1
44,2035,0,0,0,77.5
44,2040,0,0,0,77.9
44,2045,0,0,0,78.2
44,2050,0,0,0,78.6
44,2055,0,0,0,79.1
44,2060,0,0,0,79.5
44,2065,0,0,0,80
44,2070,0,0,0,80.4
44,2075,0,0,0,80.9
44,2080,0,0,0,81.4
44,2085,0,0,0,81.9
44,2090,0,0,0,82.4
44,2095,0,0,0,82.8
48,2010,1,0,0,75
48,2015,1,0,0,76
48,2020,1,0,0,76.6
48,2025,1,0,0,76.9
48,2030,1,0,0,77.2
48,2035,1,0,0,77.5
48,2040,1,0,0,77.8
48,2045,1,0,0,78.1
48,2050,1,0,0,78.5
48,2055,1,0,0,78.8
48,2060,1,0,0,79.1
48,2065,1,0,0,79.5
48,2070,1,0,0,80
48,2075,1,0,0,80.4
48,2080,1,0,0,80.8
48,2085,1,0,0,81.2
48,2090,1,0,0,81.5
48,2095,1,0,0,82
48,2010,2,0,0,76.3
48,2015,2,0,0,77.1
48,2020,2,0,0,77.8
48,2025,2,0,0,78.5
48,2030,2,0,0,79.1
48,2035,2,0,0,79.5
48,2040,2,0,0,80
48,2045,2,0,0,80.4
48,2050,2,0,0,80.9
48,2055,2,0,0,81.3
48,2060,2,0,0,81.7
48,2065,2,0,0,82.2
48,2070,2,0,0,82.6
48,2075,2,0,0,83.2
48,2080,2,0,0,83.7
48,2085,2,0,0,84.1
48,2090,2,0,0,84.6
48,2095,2,0,0,85
48,2010,0,0,0,75.5
48,2015,0,0,0,76.4
48,2020,0,0,0,77.1
48,2025,0,0,0,77.5
48,2030,0,0,0,77.9
48,2035,0,0,0,78.2
48,2040,0,0,0,78.6
48,2045,0,0,0,79
48,2050,0,0,0,79.4
48,2055,0,0,0,79.7
48,2060,0,0,0,80.2
48,2065,0,0,0,80.7
48,2070,0,0,0,81.2
48,2075,0,0,0,81.7
48,2080,0,0,0,82.2
48,2085,0,0,0,82.6
48,2090,0,0,0,83
48,2095,0,0,0,83.5
50,2010,1,0,0,68.4
50,2015,1,0,0,68.7
50,2020,1,0,0,69
50,2025,1,0,0,69.9
50,2030,1,0,0,70.2
50,2035,1,0,0,70.8
50,2040,1,0,0,71
50,2045,1,0,0,71.6
50,2050,1,0,0,71.8
50,2055,1,0,0,72.3
50,2060,1,0,0,72.8
50,2065,1,0,0,73.1
50,2070,1,0,0,73.5
50,2075,1,0,0,74
50,2080,1,0,0,74.5
50,2085,1,0,0,74.9
50,2090,1,0,0,75.3
50,2095,1,0,0,75.7
50,2010,2,0,0,70.1
50,2015,2,0,0,70.4
50,2020,2,0,0,71.8
50,2025,2,0,0,72.5
50,2030,2,0,0,73.6
50,2035,2,0,0,74.1
50,2040,2,0,0,74.8
50,2045,2,0,0,75.3
50,2050,2,0,0,75.8
50,2055,2,0,0,76.3
50,2060,2,0,0,76.8
50,2065,2,0,0,77.3
50,2070,2,0,0,77.7
50,2075,2,0,0,78.2
50,2080,2,0,0,78.7
50,2085,2,0,0,79.2
50,2090,2,0,0,79.7
50,2095,2,0,0,80.2
50,2010,0,0,0,69.2
50,2015,0,0,0,69.5
50,2020,0,0,0,70.4
50,2025,0,0,0,71.2
50,2030,0,0,0,71.8
50,2035,0,0,0,72.4
50,2040,0,0,0,72.8
50,2045,0,0,0,73.4
50,2050,0,0,0,73.8
50,2055,0,0,0,74.2
50,2060,0,0,0,74.7
50,2065,0,0,0,75.1
50,2070,0,0,0,75.6
50,2075,0,0,0,76.1
50,2080,0,0,0,76.6
50,2085,0,0,0,77
50,2090,0,0,0,77.5
50,2095,0,0,0,77.9
51,2010,1,0,0,70.7
51,2015,1,0,0,70.7
51,2020,1,0,0,71.3
51,2025,1,0,0,71.9
51,2030,1,0,0,72.3
51,2035,1,0,0,72.9
51,2040,1,0,0,73.5
51,2045,1,0,0,74
51,2050,1,0,0,74.5
51,2055,1,0,0,75
51,2060,1,0,0,75.5
51,2065,1,0,0,76
51,2070,1,0,0,76.6
51,2075,1,0,0,77.1
51,2080,1,0,0,77.7
51,2085,1,0,0,78.2
51,2090,1,0,0,78.7
51,2095,1,0,0,79.2
51,2010,2,0,0,77.1
51,2015,2,0,0,77.1
51,2020,2,0,0,77.4
51,2025,2,0,0,77.8
51,2030,2,0,0,78.2
51,2035,2,0,0,78.6
51,2040,2,0,0,79.1
51,2045,2,0,0,79.6
51,2050,2,0,0,80.1
51,2055,2,0,0,80.6
51,2060,2,0,0,81
51,2065,2,0,0,81.5
51,2070,2,0,0,81.9
51,2075,2,0,0,82.5
51,2080,2,0,0,83
51,2085,2,0,0,83.5
51,2090,2,0,0,84
51,2095,2,0,0,84.5
51,2010,0,0,0,74.2
51,2015,0,0,0,74.2
51,2020,0,0,0,74.6
51,2025,0,0,0,75.1
51,2030,0,0,0,75.6
51,2035,0,0,0,76
51,2040,0,0,0,76.5
51,2045,0,0,0,77
51,2050,0,0,0,77.4
51,2055,0,0,0,77.9
51,2060,0,0,0,78.3
51,2065,0,0,0,78.7
51,2070,0,0,0,79.2
51,2075,0,0,0,79.7
51,2080,0,0,0,80.2
51,2085,0,0,0,80.7
51,2090,0,0,0,81.2
51,2095,0,0,0,81.7
52,2010,1,0,0,74.4
52,2015,1,0,0,74.9
52,2020,1,0,0,75.7
52,2025,1,0,0,76.3
52,2030,1,0,0,76.9
52,2035,1,0,0,77.4
52,2040,1,0,0,78
52,2045,1,0,0,78.5
52,2050,1,0,0,79
52,2055,1,0,0,79.5
52,2060,1,0,0,79.9
52,2065,1,0,0,80.3
52,2070,1,0,0,80.7
52,2075,1,0,0,81.1
52,2080,1,0,0,81.6
52,2085,1,0,0,82
52,2090,1,0,0,82.4
52,2095,1,0,0,82.8
52,2010,2,0,0,80.7
52,2015,2,0,0,81.3
52,2020,2,0,0,82
52,2025,2,0,0,82.5
52,2030,2,0,0,83
52,2035,2,0,0,83.5
52,2040,2,0,0,83.9
52,2045,2,0,0,84.4
52,2050,2,0,0,84.8
52,2055,2,0,0,85.3
52,2060,2,0,0,85.8
52,2065,2,0,0,86.2
52,2070,2,0,0,86.6
52,2075,2,0,0,87
52,2080,2,0,0,87.4
52,2085,2,0,0,87.8
52,2090,2,0,0,88.3
52,2095,2,0,0,88.7
52,2010,0,0,0,77.6
52,2015,0,0,0,78.1
52,2020,0,0,0,78.9
52,2025,0,0,0,79.5
52,2030,0,0,0,80
52,2035,0,0,0,80.5
52,2040,0,0,0,80.9
52,2045,0,0,0,81.4
52,2050,0,0,0,81.9
52,2055,0,0,0,82.3
52,2060,0,0,0,82.8
52,2065,0,0,0,83.2
52,2070,0,0,0,83.6
52,2075,0,0,0,84
52,2080,0,0,0,84.4
52,2085,0,0,0,84.9
52,2090,0,0,0,85.3
52,2095,0,0,0,85.8
56,2010,1,0,0,77.7
56,2015,1,0,0,78.4
56,2020,1,0,0,79
56,2025,1,0,0,79.6
56,2030,1,0,0,80.1
56,2035,1,0,0,80.6
56,2040,1,0,0,81.1
56,2045,1,0,0,81.5
56,2050,1,0,0,82
56,2055,1,0,0,82.4
56,2060,1,0,0,82.9
56,2065,1,0,0,83.3
56,2070,1,0,0,83.8
56,2075,1,0,0,84.2
56,2080,1,0,0,84.7
56,2085,1,0,0,85.1
56,2090,1,0,0,85.6
56,2095,1,0,0,86
56,2010,2,0,0,83.4
56,2015,2,0,0,84
56,2020,2,0,0,84.6
56,2025,2,0,0,85.1
56,2030,2,0,0,85.6
56,2035,2,0,0,86.1
56,2040,2,0,0,86.5
56,2045,2,0,0,87
56,2050,2,0,0,87.5
56,2055,2,0,0,87.9
56,2060,2,0,0,88.4
56,2065,2,0,0,88.8
56,2070,2,0,0,89.3
56,2075,2,0,0,89.8
56,2080,2,0,0,90.2
56,2085,2,0,0,90.7
56,2090,2,0,0,91.2
56,2095,2,0,0,91.6
56,2010,0,0,0,80.6
56,2015,0,0,0,81.2
56,2020,0,0,0,81.8
56,2025,0,0,0,82.3
56,2030,0,0,0,82.9
56,2035,0,0,0,83.3
56,2040,0,0,0,83.8
56,2045,0,0,0,84.2
56,2050,0,0,0,84.7
56,2055,0,0,0,85.2
56,2060,0,0,0,85.6
56,2065,0,0,0,86.1
56,2070,0,0,0,86.5
56,2075,0,0,0,87
56,2080,0,0,0,87.4
56,2085,0,0,0,87.9
56,2090,0,0,0,88.3
56,2095,0,0,0,88.8
64,2010,1,0,0,65.8
64,2015,1,0,0,66.1
64,2020,1,0,0,67.6
64,2025,1,0,0,68.4
64,2030,1,0,0,69.3
64,2035,1,0,0,70.2
64,2040,1,0,0,71.1
64,2045,1,0,0,71.6
64,2050,1,0,0,72.3
64,2055,1,0,0,72.9
64,2060,1,0,0,73.3
64,2065,1,0,0,73.7
64,2070,1,0,0,74.1
64,2075,1,0,0,74.6
64,2080,1,0,0,75
64,2085,1,0,0,75.4
64,2090,1,0,0,75.8
64,2095,1,0,0,76.2
64,2010,2,0,0,69.7
64,2015,2,0,0,70.2
64,2020,2,0,0,71.9
64,2025,2,0,0,72.9
64,2030,2,0,0,74
64,2035,2,0,0,75
64,2040,2,0,0,75.8
64,2045,2,0,0,76.5
64,2050,2,0,0,77.2
64,2055,2,0,0,77.7
64,2060,2,0,0,78.2
64,2065,2,0,0,78.6
64,2070,2,0,0,79.1
64,2075,2,0,0,79.5
64,2080,2,0,0,80
64,2085,2,0,0,80.4
64,2090,2,0,0,80.8
64,2095,2,0,0,81.2
64,2010,0,0,0,67.6
64,2015,0,0,0,68
64,2020,0,0,0,69.6
64,2025,0,0,0,70.5
64,2030,0,0,0,71.5
64,2035,0,0,0,72.4
64,2040,0,0,0,73.3
64,2045,0,0,0,73.9
64,2050,0,0,0,74.6
64,2055,0,0,0,75.2
64,2060,0,0,0,75.6
64,2065,0,0,0,76.1
64,2070,0,0,0,76.6
64,2075,0,0,0,77
64,2080,0,0,0,77.4
64,2085,0,0,0,77.9
64,2090,0,0,0,78.3
64,2095,0,0,0,78.7
68,2010,1,0,0,64.1
68,2015,1,0,0,64.3
68,2020,1,0,0,64.6
68,2025,1,0,0,65
68,2030,1,0,0,65.1
68,2035,1,0,0,65.7
68,2040,1,0,0,66
68,2045,1,0,0,66.1
68,2050,1,0,0,66.8
68,2055,1,0,0,67.1
68,2060,1,0,0,67.3
68,2065,1,0,0,68
68,2070,1,0,0,68.4
68,2075,1,0,0,68.6
68,2080,1,0,0,69.3
68,2085,1,0,0,69.5
68,2090,1,0,0,70.2
68,2095,1,0,0,70.5
68,2010,2,0,0,68.7
68,2015,2,0,0,68.4
68,2020,2,0,0,69.1
68,2025,2,0,0,69.5
68,2030,2,0,0,69.7
68,2035,2,0,0,70.4
68,2040,2,0,0,70.7
68,2045,2,0,0,70.9
68,2050,2,0,0,71.5
68,2055,2,0,0,71.9
68,2060,2,0,0,72.1
68,2065,2,0,0,72.6
68,2070,2,0,0,73.1
68,2075,2,0,0,73.3
68,2080,2,0,0,73.9
68,2085,2,0,0,74.2
68,2090,2,0,0,74.8
68,2095,2,0,0,75.2
68,2010,0,0,0,66.4
68,2015,0,0,0,66.4
68,2020,0,0,0,66.9
68,2025,0,0,0,67.2
68,2030,0,0,0,67.4
68,2035,0,0,0,68
68,2040,0,0,0,68.4
68,2045,0,0,0,68.4
68,2050,0,0,0,69.1
68,2055,0,0,0,69.4
68,2060,0,0,0,69.6
68,2065,0,0,0,70.3
68,2070,0,0,0,70.7
68,2075,0,0,0,70.9
68,2080,0,0,0,71.6
68,2085,0,0,0,71.8
68,2090,0,0,0,72.5
68,2095,0,0,0,72.8
70,2010,1,0,0,73.3
70,2015,1,0,0,73.9
70,2020,1,0,0,74.5
70,2025,1,0,0,75.1
70,2030,1,0,0,75.6
70,2035,1,0,0,76.1
70,2040,1,0,0,76.6
70,2045,1,0,0,77.2
70,2050,1,0,0,77.7
70,2055,1,0,0,78.2
70,2060,1,0,0,78.7
70,2065,1,0,0,79.2
70,2070,1,0,0,79.7
70,2075,1,0,0,80.2
70,2080,1,0,0,80.7
70,2085,1,0,0,81.2
70,2090,1,0,0,81.7
70,2095,1,0,0,82.2
70,2010,2,0,0,78.6
70,2015,2,0,0,79.2
70,2020,2,0,0,79.7
70,2025,2,0,0,80.2
70,2030,2,0,0,80.7
70,2035,2,0,0,81.2
70,2040,2,0,0,81.6
70,2045,2,0,0,82
70,2050,2,0,0,82.5
70,2055,2,0,0,83
70,2060,2,0,0,83.5
70,2065,2,0,0,83.9
70,2070,2,0,0,84.4
70,2075,2,0,0,84.9
70,2080,2,0,0,85.4
70,2085,2,0,0,85.9
70,2090,2,0,0,86.4
70,2095,2,0,0,86.9
70,2010,0,0,0,76
70,2015,0,0,0,76.6
70,2020,0,0,0,77.2
70,2025,0,0,0,77.8
70,2030,0,0,0,78.3
70,2035,0,0,0,78.7
70,2040,0,0,0,79.2
70,2045,0,0,0,79.7
70,2050,0,0,0,80.2
70,2055,0,0,0,80.7
70,2060,0,0,0,81.1
70,2065,0,0,0,81.5
70,2070,0,0,0,82
70,2075,0,0,0,82.5
70,2080,0,0,0,83
70,2085,0,0,0,83.5
70,2090,0,0,0,84
70,2095,0,0,0,84.5
72,2010,1,0,0,51.7
72,2015,1,0,0,49.9
72,2020,1,0,0,49.9
72,2025,1,0,0,49.9
72,2030,1,0,0,49.8
72,2035,1,0,0,49.7
72,2040,1,0,0,49.7
72,2045,1,0,0,49.9
72,2050,1,0,0,50.4
72,2055,1,0,0,51.1
72,2060,1,0,0,52
72,2065,1,0,0,51.8
72,2070,1,0,0,53.7
72,2075,1,0,0,54.2
72,2080,1,0,0,55.3
72,2085,1,0,0,55.9
72,2090,1,0,0,56.7
72,2095,1,0,0,57.6
72,2010,2,0,0,49.2
72,2015,2,0,0,47.2
72,2020,2,0,0,47.5
72,2025,2,0,0,48.2
72,2030,2,0,0,48.9
72,2035,2,0,0,49.6
72,2040,2,0,0,50.3
