"isono","year","sexno","ageno","eduno","e0"
12,2080,0,0,0,95.5
12,2085,0,0,0,97.1
12,2090,0,0,0,98.6
12,2095,0,0,0,100.1
24,2010,1,0,0,52.5
24,2015,1,0,0,55.7
24,2020,1,0,0,59.8
24,2025,1,0,0,62
24,2030,1,0,0,63.8
24,2035,1,0,0,66.1
24,2040,1,0,0,67.9
24,2045,1,0,0,70
24,2050,1,0,0,72
24,2055,1,0,0,73.9
24,2060,1,0,0,75.9
24,2065,1,0,0,77.8
24,2070,1,0,0,79.6
24,2075,1,0,0,81.5
24,2080,1,0,0,83.5
24,2085,1,0,0,85.4
24,2090,1,0,0,87.3
24,2095,1,0,0,89.2
24,2010,2,0,0,55.1
24,2015,2,0,0,58.3
24,2020,2,0,0,62.4
24,2025,2,0,0,64.8
24,2030,2,0,0,67.1
24,2035,2,0,0,69
24,2040,2,0,0,71.6
24,2045,2,0,0,73.9
24,2050,2,0,0,76
24,2055,2,0,0,78
24,2060,2,0,0,79.9
24,2065,2,0,0,81.9
24,2070,2,0,0,83.8
24,2075,2,0,0,85.7
24,2080,2,0,0,87.6
24,2085,2,0,0,89.5
24,2090,2,0,0,91.4
24,2095,2,0,0,93.3
24,2010,0,0,0,53.8
24,2015,0,0,0,57
24,2020,0,0,0,61.1
24,2025,0,0,0,63.4
24,2030,0,0,0,65.4
24,2035,0,0,0,67.6
24,2040,0,0,0,69.7
24,2045,0,0,0,71.9
24,2050,0,0,0,73.9
24,2055,0,0,0,75.9
24,2060,0,0,0,77.9
24,2065,0,0,0,79.8
24,2070,0,0,0,81.7
24,2075,0,0,0,83.7
24,2080,0,0,0,85.6
24,2085,0,0,0,87.5
24,2090,0,0,0,89.4
24,2095,0,0,0,91.3
31,2010,1,0,0,68.2
31,2015,1,0,0,70
31,2020,1,0,0,71.6
31,2025,1,0,0,73.1
31,2030,1,0,0,74.5
31,2035,1,0,0,76.1
31,2040,1,0,0,77.7
31,2045,1,0,0,79.3
31,2050,1,0,0,80.9
31,2055,1,0,0,82.5
31,2060,1,0,0,84
31,2065,1,0,0,85.5
31,2070,1,0,0,87.1
31,2075,1,0,0,88.6
31,2080,1,0,0,90.1
31,2085,1,0,0,91.7
31,2090,1,0,0,93.3
31,2095,1,0,0,94.8
31,2010,2,0,0,74.1
31,2015,2,0,0,75.6
31,2020,2,0,0,77.1
31,2025,2,0,0,78.5
31,2030,2,0,0,79.9
31,2035,2,0,0,81.3
31,2040,2,0,0,82.8
31,2045,2,0,0,84.3
31,2050,2,0,0,85.9
31,2055,2,0,0,87.4
31,2060,2,0,0,88.9
31,2065,2,0,0,90.4
31,2070,2,0,0,91.9
31,2075,2,0,0,93.4
31,2080,2,0,0,94.9
31,2085,2,0,0,96.4
31,2090,2,0,0,98
31,2095,2,0,0,99.6
31,2010,0,0,0,71.1
31,2015,0,0,0,72.9
31,2020,0,0,0,74.5
31,2025,0,0,0,76
31,2030,0,0,0,77.3
31,2035,0,0,0,78.9
31,2040,0,0,0,80.4
31,2045,0,0,0,82
31,2050,0,0,0,83.5
31,2055,0,0,0,85.1
31,2060,0,0,0,86.5
31,2065,0,0,0,88
31,2070,0,0,0,89.5
31,2075,0,0,0,91
31,2080,0,0,0,92.5
31,2085,0,0,0,94.1
31,2090,0,0,0,95.6
31,2095,0,0,0,97.2
32,2010,1,0,0,73.1
32,2015,1,0,0,74.5
32,2020,1,0,0,75.9
32,2025,1,0,0,77.4
32,2030,1,0,0,78.9
32,2035,1,0,0,80.4
32,2040,1,0,0,81.8
32,2045,1,0,0,83.4
32,2050,1,0,0,85.1
32,2055,1,0,0,86.9
32,2060,1,0,0,88.6
32,2065,1,0,0,90.3
32,2070,1,0,0,92
32,2075,1,0,0,93.6
32,2080,1,0,0,95.3
32,2085,1,0,0,97
32,2090,1,0,0,98.7
32,2095,1,0,0,100.3
32,2010,2,0,0,80.6
32,2015,2,0,0,82
32,2020,2,0,0,83.5
32,2025,2,0,0,85
32,2030,2,0,0,86.4
32,2035,2,0,0,87.8
32,2040,2,0,0,89.1
32,2045,2,0,0,90.6
32,2050,2,0,0,92.1
32,2055,2,0,0,93.7
32,2060,2,0,0,95.3
32,2065,2,0,0,97
32,2070,2,0,0,98.6
32,2075,2,0,0,100.2
32,2080,2,0,0,101.9
32,2085,2,0,0,103.6
32,2090,2,0,0,105.3
32,2095,2,0,0,107
32,2010,0,0,0,76.9
32,2015,0,0,0,78.3
32,2020,0,0,0,79.8
32,2025,0,0,0,81.3
32,2030,0,0,0,82.7
32,2035,0,0,0,84.2
32,2040,0,0,0,85.6
32,2045,0,0,0,87.1
32,2050,0,0,0,88.8
32,2055,0,0,0,90.4
32,2060,0,0,0,92.1
32,2065,0,0,0,93.8
32,2070,0,0,0,95.4
32,2075,0,0,0,97.1
32,2080,0,0,0,98.8
32,2085,0,0,0,100.4
32,2090,0,0,0,102.2
32,2095,0,0,0,103.9
36,2010,1,0,0,81
36,2015,1,0,0,82.9
36,2020,1,0,0,84.6
36,2025,1,0,0,86.1
36,2030,1,0,0,87.6
36,2035,1,0,0,89.1
36,2040,1,0,0,90.5
36,2045,1,0,0,92
36,2050,1,0,0,93.5
36,2055,1,0,0,95
36,2060,1,0,0,96.5
36,2065,1,0,0,98
36,2070,1,0,0,99.6
36,2075,1,0,0,101.1
36,2080,1,0,0,102.6
36,2085,1,0,0,104.2
36,2090,1,0,0,105.8
36,2095,1,0,0,107.5
36,2010,2,0,0,85.5
36,2015,2,0,0,87.1
36,2020,2,0,0,88.7
36,2025,2,0,0,90.2
36,2030,2,0,0,91.7
36,2035,2,0,0,93.2
36,2040,2,0,0,94.6
36,2045,2,0,0,96.1
36,2050,2,0,0,97.6
36,2055,2,0,0,99.1
36,2060,2,0,0,100.6
36,2065,2,0,0,102.1
36,2070,2,0,0,103.7
36,2075,2,0,0,105.3
36,2080,2,0,0,106.9
36,2085,2,0,0,108.6
36,2090,2,0,0,110.4
36,2095,2,0,0,112.4
36,2010,0,0,0,83.3
36,2015,0,0,0,85
36,2020,0,0,0,86.6
36,2025,0,0,0,88.2
36,2030,0,0,0,89.7
36,2035,0,0,0,91.2
36,2040,0,0,0,92.6
36,2045,0,0,0,94.1
36,2050,0,0,0,95.6
36,2055,0,0,0,97.1
36,2060,0,0,0,98.7
36,2065,0,0,0,100.2
36,2070,0,0,0,101.7
36,2075,0,0,0,103.3
36,2080,0,0,0,104.8
36,2085,0,0,0,106.4
36,2090,0,0,0,108.1
36,2095,0,0,0,109.9
40,2010,1,0,0,79.2
40,2015,1,0,0,81.2
40,2020,1,0,0,83
40,2025,1,0,0,84.7
40,2030,1,0,0,86.4
40,2035,1,0,0,88.1
40,2040,1,0,0,89.7
40,2045,1,0,0,91.3
40,2050,1,0,0,92.8
40,2055,1,0,0,94.2
40,2060,1,0,0,95.6
40,2065,1,0,0,97
40,2070,1,0,0,98.5
40,2075,1,0,0,100
40,2080,1,0,0,101.4
40,2085,1,0,0,102.8
40,2090,1,0,0,104.3
40,2095,1,0,0,105.8
40,2010,2,0,0,84.4
40,2015,2,0,0,86.1
40,2020,2,0,0,87.7
40,2025,2,0,0,89.3
40,2030,2,0,0,90.9
40,2035,2,0,0,92.6
40,2040,2,0,0,94.2
40,2045,2,0,0,95.8
40,2050,2,0,0,97.3
40,2055,2,0,0,98.7
40,2060,2,0,0,100.1
40,2065,2,0,0,101.5
40,2070,2,0,0,103
40,2075,2,0,0,104.5
40,2080,2,0,0,106
40,2085,2,0,0,107.5
40,2090,2,0,0,109.1
40,2095,2,0,0,110.8
40,2010,0,0,0,81.9
40,2015,0,0,0,83.7
40,2020,0,0,0,85.4
40,2025,0,0,0,87.1
40,2030,0,0,0,88.7
40,2035,0,0,0,90.4
40,2040,0,0,0,92.1
40,2045,0,0,0,93.6
40,2050,0,0,0,95.1
40,2055,0,0,0,96.5
40,2060,0,0,0,97.9
40,2065,0,0,0,99.4
40,2070,0,0,0,100.8
40,2075,0,0,0,102.3
40,2080,0,0,0,103.8
40,2085,0,0,0,105.2
40,2090,0,0,0,106.7
40,2095,0,0,0,108.4
44,2010,1,0,0,73.2
44,2015,1,0,0,74.4
44,2020,1,0,0,75.6
44,2025,1,0,0,77.3
44,2030,1,0,0,79.2
44,2035,1,0,0,80.9
44,2040,1,0,0,82.3
44,2045,1,0,0,83.6
44,2050,1,0,0,85
44,2055,1,0,0,86.5
44,2060,1,0,0,88
44,2065,1,0,0,89.5
44,2070,1,0,0,91.2
44,2075,1,0,0,92.7
44,2080,1,0,0,94.3
44,2085,1,0,0,95.9
44,2090,1,0,0,97.5
44,2095,1,0,0,99.1
44,2010,2,0,0,79.4
44,2015,2,0,0,80.8
44,2020,2,0,0,82.1
44,2025,2,0,0,83.6
44,2030,2,0,0,85.1
44,2035,2,0,0,86.5
44,2040,2,0,0,88.1
44,2045,2,0,0,89.5
44,2050,2,0,0,91
44,2055,2,0,0,92.5
44,2060,2,0,0,94
44,2065,2,0,0,95.6
44,2070,2,0,0,97.1
44,2075,2,0,0,98.7
44,2080,2,0,0,100.2
44,2085,2,0,0,101.7
44,2090,2,0,0,103.2
44,2095,2,0,0,104.8
44,2010,0,0,0,76.4
44,2015,0,0,0,77.7
44,2020,0,0,0,79
44,2025,0,0,0,80.6
44,2030,0,0,0,82.3
44,2035,0,0,0,83.9
44,2040,0,0,0,85.3
44,2045,0,0,0,86.7
44,2050,0,0,0,88.2
44,2055,0,0,0,89.6
44,2060,0,0,0,91.1
44,2065,0,0,0,92.7
44,2070,0,0,0,94.3
44,2075,0,0,0,95.8
44,2080,0,0,0,97.4
44,2085,0,0,0,99
44,2090,0,0,0,100.5
44,2095,0,0,0,102.2
48,2010,1,0,0,75.9
48,2015,1,0,0,77.9
48,2020,1,0,0,79.7
48,2025,1,0,0,81.1
48,2030,1,0,0,82.5
48,2035,1,0,0,83.8
48,2040,1,0,0,85.1
48,2045,1,0,0,86.5
48,2050,1,0,0,88
48,2055,1,0,0,89.4
48,2060,1,0,0,90.8
48,2065,1,0,0,92.2
48,2070,1,0,0,93.7
48,2075,1,0,0,95.2
48,2080,1,0,0,96.8
48,2085,1,0,0,98.4
48,2090,1,0,0,100
48,2095,1,0,0,101.5
48,2010,2,0,0,77.3
48,2015,2,0,0,79.1
48,2020,2,0,0,80.8
48,2025,2,0,0,82.5
48,2030,2,0,0,84.1
48,2035,2,0,0,85.7
48,2040,2,0,0,87.2
48,2045,2,0,0,88.7
48,2050,2,0,0,90.1
48,2055,2,0,0,91.6
48,2060,2,0,0,93.1
48,2065,2,0,0,94.6
48,2070,2,0,0,96.1
48,2075,2,0,0,97.6
48,2080,2,0,0,99.1
48,2085,2,0,0,100.7
48,2090,2,0,0,102.3
48,2095,2,0,0,103.8
48,2010,0,0,0,76.5
48,2015,0,0,0,78.4
48,2020,0,0,0,80.1
48,2025,0,0,0,81.6
48,2030,0,0,0,83
48,2035,0,0,0,84.4
48,2040,0,0,0,85.9
48,2045,0,0,0,87.3
48,2050,0,0,0,88.7
48,2055,0,0,0,90.2
48,2060,0,0,0,91.6
48,2065,0,0,0,93.1
48,2070,0,0,0,94.6
48,2075,0,0,0,96.2
48,2080,0,0,0,97.8
48,2085,0,0,0,99.4
48,2090,0,0,0,101
48,2095,0,0,0,102.6
50,2010,1,0,0,69
50,2015,1,0,0,70.6
50,2020,1,0,0,72.1
50,2025,1,0,0,74.1
50,2030,1,0,0,75.6
50,2035,1,0,0,77.3
50,2040,1,0,0,78.9
50,2045,1,0,0,80.5
50,2050,1,0,0,82
50,2055,1,0,0,83.6
50,2060,1,0,0,85.2
50,2065,1,0,0,86.9
50,2070,1,0,0,88.5
50,2075,1,0,0,90.1
50,2080,1,0,0,91.8
50,2085,1,0,0,93.4
50,2090,1,0,0,95
50,2095,1,0,0,96.5
50,2010,2,0,0,71
50,2015,2,0,0,72.3
50,2020,2,0,0,74.8
50,2025,2,0,0,76.9
50,2030,2,0,0,78.8
50,2035,2,0,0,80.6
50,2040,2,0,0,82.3
50,2045,2,0,0,83.9
50,2050,2,0,0,85.5
50,2055,2,0,0,87.1
50,2060,2,0,0,88.7
50,2065,2,0,0,90.3
50,2070,2,0,0,91.9
50,2075,2,0,0,93.5
50,2080,2,0,0,95.1
50,2085,2,0,0,96.7
50,2090,2,0,0,98.4
50,2095,2,0,0,100
50,2010,0,0,0,69.9
50,2015,0,0,0,71.4
50,2020,0,0,0,73.4
50,2025,0,0,0,75.5
50,2030,0,0,0,77.2
50,2035,0,0,0,79
50,2040,0,0,0,80.6
50,2045,0,0,0,82.2
50,2050,0,0,0,83.8
50,2055,0,0,0,85.4
50,2060,0,0,0,87
50,2065,0,0,0,88.6
50,2070,0,0,0,90.2
50,2075,0,0,0,91.8
50,2080,0,0,0,93.5
50,2085,0,0,0,95.1
50,2090,0,0,0,96.7
50,2095,0,0,0,98.3
51,2010,1,0,0,71.5
51,2015,1,0,0,72.7
51,2020,1,0,0,74.4
51,2025,1,0,0,75.9
51,2030,1,0,0,77.5
51,2035,1,0,0,79
51,2040,1,0,0,80.6
51,2045,1,0,0,82.2
51,2050,1,0,0,83.8
51,2055,1,0,0,85.4
51,2060,1,0,0,87
51,2065,1,0,0,88.5
51,2070,1,0,0,90
51,2075,1,0,0,91.5
51,2080,1,0,0,93.1
51,2085,1,0,0,94.6
51,2090,1,0,0,96.2
51,2095,1,0,0,97.8
51,2010,2,0,0,78
51,2015,2,0,0,79.1
51,2020,2,0,0,80.4
51,2025,2,0,0,81.8
51,2030,2,0,0,83.3
51,2035,2,0,0,84.7
51,2040,2,0,0,86.2
51,2045,2,0,0,87.7
51,2050,2,0,0,89.2
51,2055,2,0,0,90.7
51,2060,2,0,0,92.3
51,2065,2,0,0,93.8
51,2070,2,0,0,95.3
51,2075,2,0,0,96.7
51,2080,2,0,0,98.2
51,2085,2,0,0,99.7
51,2090,2,0,0,101.3
51,2095,2,0,0,102.9
51,2010,0,0,0,75
51,2015,0,0,0,76.2
51,2020,0,0,0,77.8
51,2025,0,0,0,79.3
51,2030,0,0,0,80.8
51,2035,0,0,0,82.3
51,2040,0,0,0,83.8
51,2045,0,0,0,85.3
51,2050,0,0,0,86.8
51,2055,0,0,0,88.3
51,2060,0,0,0,89.9
51,2065,0,0,0,91.3
51,2070,0,0,0,92.8
51,2075,0,0,0,94.3
51,2080,0,0,0,95.7
51,2085,0,0,0,97.2
51,2090,0,0,0,98.8
51,2095,0,0,0,100.3
52,2010,1,0,0,75.2
52,2015,1,0,0,77
52,2020,1,0,0,78.9
52,2025,1,0,0,80.6
52,2030,1,0,0,82.2
52,2035,1,0,0,83.8
52,2040,1,0,0,85.3
52,2045,1,0,0,86.9
52,2050,1,0,0,88.5
52,2055,1,0,0,90.1
52,2060,1,0,0,91.7
52,2065,1,0,0,93.3
52,2070,1,0,0,94.9
52,2075,1,0,0,96.5
52,2080,1,0,0,98.1
52,2085,1,0,0,99.6
52,2090,1,0,0,101.1
52,2095,1,0,0,102.7
52,2010,2,0,0,81.7
52,2015,2,0,0,83.3
52,2020,2,0,0,85
52,2025,2,0,0,86.6
52,2030,2,0,0,88.2
52,2035,2,0,0,89.7
52,2040,2,0,0,91.1
52,2045,2,0,0,92.6
52,2050,2,0,0,94.1
52,2055,2,0,0,95.6
52,2060,2,0,0,97.1
52,2065,2,0,0,98.7
52,2070,2,0,0,100.2
52,2075,2,0,0,101.8
52,2080,2,0,0,103.4
52,2085,2,0,0,105
52,2090,2,0,0,106.6
52,2095,2,0,0,108.2
52,2010,0,0,0,78.5
52,2015,0,0,0,80.3
52,2020,0,0,0,82.1
52,2025,0,0,0,83.7
52,2030,0,0,0,85.3
52,2035,0,0,0,86.8
52,2040,0,0,0,88.3
52,2045,0,0,0,89.8
52,2050,0,0,0,91.4
52,2055,0,0,0,92.9
52,2060,0,0,0,94.5
52,2065,0,0,0,96.1
52,2070,0,0,0,97.7
52,2075,0,0,0,99.3
52,2080,0,0,0,100.8
52,2085,0,0,0,102.3
52,2090,0,0,0,103.9
52,2095,0,0,0,105.5
56,2010,1,0,0,78.7
56,2015,1,0,0,80.4
56,2020,1,0,0,82.1
56,2025,1,0,0,83.6
56,2030,1,0,0,85.2
56,2035,1,0,0,86.7
56,2040,1,0,0,88.1
56,2045,1,0,0,89.6
56,2050,1,0,0,91.1
56,2055,1,0,0,92.6
56,2060,1,0,0,94.1
56,2065,1,0,0,95.7
56,2070,1,0,0,97.2
56,2075,1,0,0,98.7
56,2080,1,0,0,100.2
56,2085,1,0,0,101.8
56,2090,1,0,0,103.3
56,2095,1,0,0,104.9
56,2010,2,0,0,84.3
56,2015,2,0,0,86
56,2020,2,0,0,87.5
56,2025,2,0,0,89
56,2030,2,0,0,90.6
56,2035,2,0,0,92
56,2040,2,0,0,93.5
56,2045,2,0,0,95
56,2050,2,0,0,96.5
56,2055,2,0,0,98
56,2060,2,0,0,99.5
56,2065,2,0,0,101
56,2070,2,0,0,102.5
56,2075,2,0,0,104
56,2080,2,0,0,105.6
56,2085,2,0,0,107.2
56,2090,2,0,0,108.9
56,2095,2,0,0,110.8
56,2010,0,0,0,81.5
56,2015,0,0,0,83.2
56,2020,0,0,0,84.9
56,2025,0,0,0,86.4
56,2030,0,0,0,87.9
56,2035,0,0,0,89.4
56,2040,0,0,0,90.9
56,2045,0,0,0,92.4
56,2050,0,0,0,93.9
56,2055,0,0,0,95.4
56,2060,0,0,0,96.9
56,2065,0,0,0,98.4
56,2070,0,0,0,100
56,2075,0,0,0,101.5
56,2080,0,0,0,103.1
56,2085,0,0,0,104.6
56,2090,0,0,0,106.2
56,2095,0,0,0,107.9
64,2010,1,0,0,66.7
64,2015,1,0,0,68
64,2020,1,0,0,70.5
64,2025,1,0,0,72.8
64,2030,1,0,0,74.9
64,2035,1,0,0,77
64,2040,1,0,0,78.9
64,2045,1,0,0,80.7
64,2050,1,0,0,82.5
64,2055,1,0,0,84.2
64,2060,1,0,0,85.9
64,2065,1,0,0,87.5
64,2070,1,0,0,89.1
64,2075,1,0,0,90.6
64,2080,1,0,0,92.2
64,2085,1,0,0,93.8
64,2090,1,0,0,95.4
64,2095,1,0,0,97
64,2010,2,0,0,70.6
64,2015,2,0,0,72.1
64,2020,2,0,0,75
64,2025,2,0,0,77.4
64,2030,2,0,0,79.5
64,2035,2,0,0,81.5
64,2040,2,0,0,83.3
64,2045,2,0,0,85.1
64,2050,2,0,0,86.9
64,2055,2,0,0,88.5
64,2060,2,0,0,90.2
64,2065,2,0,0,91.8
64,2070,2,0,0,93.3
64,2075,2,0,0,94.9
64,2080,2,0,0,96.5
64,2085,2,0,0,98.1
64,2090,2,0,0,99.7
64,2095,2,0,0,101.2
64,2010,0,0,0,68.5
64,2015,0,0,0,69.9
64,2020,0,0,0,72.6
64,2025,0,0,0,74.9
64,2030,0,0,0,77
64,2035,0,0,0,79
64,2040,0,0,0,81
64,2045,0,0,0,82.8
64,2050,0,0,0,84.5
64,2055,0,0,0,86.2
64,2060,0,0,0,87.9
64,2065,0,0,0,89.6
64,2070,0,0,0,91.1
64,2075,0,0,0,92.7
64,2080,0,0,0,94.4
64,2085,0,0,0,96
64,2090,0,0,0,97.6
64,2095,0,0,0,99.2
68,2010,1,0,0,65.1
68,2015,1,0,0,66.3
68,2020,1,0,0,67.9
68,2025,1,0,0,69.4
68,2030,1,0,0,71
68,2035,1,0,0,72.4
68,2040,1,0,0,74.1
68,2045,1,0,0,75.5
68,2050,1,0,0,77.1
68,2055,1,0,0,78.5
68,2060,1,0,0,80.2
68,2065,1,0,0,81.8
68,2070,1,0,0,83.4
68,2075,1,0,0,84.8
68,2080,1,0,0,86.3
68,2085,1,0,0,87.8
68,2090,1,0,0,89.3
68,2095,1,0,0,90.8
68,2010,2,0,0,69.5
68,2015,2,0,0,70.8
68,2020,2,0,0,72.3
68,2025,2,0,0,73.9
68,2030,2,0,0,75.4
68,2035,2,0,0,76.9
68,2040,2,0,0,78.5
68,2045,2,0,0,80
68,2050,2,0,0,81.6
68,2055,2,0,0,83.1
68,2060,2,0,0,84.5
68,2065,2,0,0,86.1
68,2070,2,0,0,87.6
68,2075,2,0,0,89.1
68,2080,2,0,0,90.6
68,2085,2,0,0,92
68,2090,2,0,0,93.5
68,2095,2,0,0,95
68,2010,0,0,0,67.3
68,2015,0,0,0,68.5
68,2020,0,0,0,70.1
68,2025,0,0,0,71.6
68,2030,0,0,0,73.2
68,2035,0,0,0,74.6
68,2040,0,0,0,76.3
68,2045,0,0,0,77.8
68,2050,0,0,0,79.3
68,2055,0,0,0,80.8
68,2060,0,0,0,82.4
68,2065,0,0,0,84
68,2070,0,0,0,85.5
68,2075,0,0,0,87
68,2080,0,0,0,88.5
68,2085,0,0,0,89.9
68,2090,0,0,0,91.4
68,2095,0,0,0,92.9
70,2010,1,0,0,74.3
70,2015,1,0,0,75.9
70,2020,1,0,0,77.6
70,2025,1,0,0,79.2
70,2030,1,0,0,80.7
70,2035,1,0,0,82.1
70,2040,1,0,0,83.7
70,2045,1,0,0,85.2
70,2050,1,0,0,86.8
70,2055,1,0,0,88.4
70,2060,1,0,0,89.9
70,2065,1,0,0,91.4
70,2070,1,0,0,92.9
70,2075,1,0,0,94.4
70,2080,1,0,0,95.9
70,2085,1,0,0,97.5
70,2090,1,0,0,99.1
70,2095,1,0,0,100.6
70,2010,2,0,0,79.6
70,2015,2,0,0,81.2
70,2020,2,0,0,82.8
70,2025,2,0,0,84.2
70,2030,2,0,0,85.7
70,2035,2,0,0,87.2
70,2040,2,0,0,88.6
70,2045,2,0,0,90
70,2050,2,0,0,91.5
70,2055,2,0,0,93
70,2060,2,0,0,94.6
70,2065,2,0,0,96.1
70,2070,2,0,0,97.5
70,2075,2,0,0,99
70,2080,2,0,0,100.5
70,2085,2,0,0,102
70,2090,2,0,0,103.6
70,2095,2,0,0,105.2
70,2010,0,0,0,77
70,2015,0,0,0,78.6
70,2020,0,0,0,80.3
70,2025,0,0,0,81.8
70,2030,0,0,0,83.3
70,2035,0,0,0,84.8
70,2040,0,0,0,86.3
70,2045,0,0,0,87.8
70,2050,0,0,0,89.3
70,2055,0,0,0,90.8
70,2060,0,0,0,92.4
70,2065,0,0,0,93.9
70,2070,0,0,0,95.3
70,2075,0,0,0,96.8
70,2080,0,0,0,98.3
70,2085,0,0,0,99.8
70,2090,0,0,0,101.4
70,2095,0,0,0,103
72,2010,1,0,0,54.6
72,2015,1,0,0,58.9
72,2020,1,0,0,61.5
72,2025,1,0,0,63.2
72,2030,1,0,0,64.8
72,2035,1,0,0,66.4
72,2040,1,0,0,68.1
72,2045,1,0,0,70.1
72,2050,1,0,0,71.9
72,2055,1,0,0,73.8
72,2060,1,0,0,75.8
72,2065,1,0,0,77.6
72,2070,1,0,0,79.4
72,2075,1,0,0,81.3
72,2080,1,0,0,83.1
72,2085,1,0,0,84.9
72,2090,1,0,0,86.8
72,2095,1,0,0,88.6
72,2010,2,0,0,52.2
72,2015,2,0,0,56.7
72,2020,2,0,0,59.2
72,2025,2,0,0,61.6
72,2030,2,0,0,63.9
72,2035,2,0,0,66.2
72,2040,2,0,0,68.5
