"isono","year","sexno","ageno","eduno","e0"
24,2075,1,0,0,53.2
24,2080,1,0,0,53.6
24,2085,1,0,0,54.8
24,2090,1,0,0,55.3
24,2095,1,0,0,56.4
24,2010,2,0,0,52.6
24,2015,2,0,0,50.9
24,2020,2,0,0,50.9
24,2025,2,0,0,51.5
24,2030,2,0,0,51.9
24,2035,2,0,0,52.6
24,2040,2,0,0,53
24,2045,2,0,0,53.2
24,2050,2,0,0,54
24,2055,2,0,0,54.4
24,2060,2,0,0,55.4
24,2065,2,0,0,55.8
24,2070,2,0,0,56.9
24,2075,2,0,0,57.3
24,2080,2,0,0,58.4
24,2085,2,0,0,59.2
24,2090,2,0,0,59.7
24,2095,2,0,0,60.9
24,2010,0,0,0,51.3
24,2015,0,0,0,49.5
24,2020,0,0,0,49.5
24,2025,0,0,0,49.9
24,2030,0,0,0,50.4
24,2035,0,0,0,50.8
24,2040,0,0,0,51.1
24,2045,0,0,0,51.3
24,2050,0,0,0,51.8
24,2055,0,0,0,52.4
24,2060,0,0,0,53
24,2065,0,0,0,53.8
24,2070,0,0,0,54.4
24,2075,0,0,0,55.2
24,2080,0,0,0,56
24,2085,0,0,0,57
24,2090,0,0,0,57.5
24,2095,0,0,0,58.6
31,2010,1,0,0,67.8
31,2015,1,0,0,69.1
31,2020,1,0,0,70.2
31,2025,1,0,0,71.1
31,2030,1,0,0,71.8
31,2035,1,0,0,72.7
31,2040,1,0,0,73.8
31,2045,1,0,0,74.8
31,2050,1,0,0,75.8
31,2055,1,0,0,76.8
31,2060,1,0,0,77.7
31,2065,1,0,0,78.7
31,2070,1,0,0,79.7
31,2075,1,0,0,80.8
31,2080,1,0,0,81.8
31,2085,1,0,0,82.9
31,2090,1,0,0,83.8
31,2095,1,0,0,84.8
31,2010,2,0,0,73.6
31,2015,2,0,0,74.8
31,2020,2,0,0,75.7
31,2025,2,0,0,76.5
31,2030,2,0,0,77.3
31,2035,2,0,0,78
31,2040,2,0,0,79.1
31,2045,2,0,0,80.1
31,2050,2,0,0,81.1
31,2055,2,0,0,82
31,2060,2,0,0,82.9
31,2065,2,0,0,83.9
31,2070,2,0,0,84.8
31,2075,2,0,0,85.8
31,2080,2,0,0,86.8
31,2085,2,0,0,87.9
31,2090,2,0,0,88.9
31,2095,2,0,0,89.8
31,2010,0,0,0,70.8
31,2015,0,0,0,72
31,2020,0,0,0,73
31,2025,0,0,0,73.9
31,2030,0,0,0,74.7
31,2035,0,0,0,75.5
31,2040,0,0,0,76.5
31,2045,0,0,0,77.6
31,2050,0,0,0,78.5
31,2055,0,0,0,79.4
31,2060,0,0,0,80.3
31,2065,0,0,0,81.2
31,2070,0,0,0,82.2
31,2075,0,0,0,83.3
31,2080,0,0,0,84.3
31,2085,0,0,0,85.3
31,2090,0,0,0,86.3
31,2095,0,0,0,87.2
32,2010,1,0,0,72.6
32,2015,1,0,0,73.4
32,2020,1,0,0,74.3
32,2025,1,0,0,75.2
32,2030,1,0,0,76.1
32,2035,1,0,0,76.9
32,2040,1,0,0,77.7
32,2045,1,0,0,78.8
32,2050,1,0,0,79.8
32,2055,1,0,0,80.9
32,2060,1,0,0,81.9
32,2065,1,0,0,83
32,2070,1,0,0,84.1
32,2075,1,0,0,85.1
32,2080,1,0,0,86.2
32,2085,1,0,0,87.3
32,2090,1,0,0,88.3
32,2095,1,0,0,89.5
32,2010,2,0,0,80.1
32,2015,2,0,0,81.1
32,2020,2,0,0,82
32,2025,2,0,0,82.9
32,2030,2,0,0,83.7
32,2035,2,0,0,84.6
32,2040,2,0,0,85.4
32,2045,2,0,0,86.3
32,2050,2,0,0,87.3
32,2055,2,0,0,88.3
32,2060,2,0,0,89.3
32,2065,2,0,0,90.4
32,2070,2,0,0,91.4
32,2075,2,0,0,92.4
32,2080,2,0,0,93.5
32,2085,2,0,0,94.5
32,2090,2,0,0,95.6
32,2095,2,0,0,96.7
32,2010,0,0,0,76.4
32,2015,0,0,0,77.3
32,2020,0,0,0,78.2
32,2025,0,0,0,79.1
32,2030,0,0,0,80
32,2035,0,0,0,80.8
32,2040,0,0,0,81.6
32,2045,0,0,0,82.6
32,2050,0,0,0,83.6
32,2055,0,0,0,84.6
32,2060,0,0,0,85.6
32,2065,0,0,0,86.8
32,2070,0,0,0,87.8
32,2075,0,0,0,88.8
32,2080,0,0,0,89.9
32,2085,0,0,0,90.9
32,2090,0,0,0,92
32,2095,0,0,0,93.2
36,2010,1,0,0,80.6
36,2015,1,0,0,81.9
36,2020,1,0,0,83
36,2025,1,0,0,84.1
36,2030,1,0,0,85
36,2035,1,0,0,86
36,2040,1,0,0,86.9
36,2045,1,0,0,87.9
36,2050,1,0,0,88.8
36,2055,1,0,0,89.8
36,2060,1,0,0,90.7
36,2065,1,0,0,91.6
36,2070,1,0,0,92.6
36,2075,1,0,0,93.5
36,2080,1,0,0,94.5
36,2085,1,0,0,95.4
36,2090,1,0,0,96.4
36,2095,1,0,0,97.3
36,2010,2,0,0,85
36,2015,2,0,0,86.1
36,2020,2,0,0,87.2
36,2025,2,0,0,88.3
36,2030,2,0,0,89.2
36,2035,2,0,0,90.1
36,2040,2,0,0,91.1
36,2045,2,0,0,92.1
36,2050,2,0,0,93
36,2055,2,0,0,94
36,2060,2,0,0,95
36,2065,2,0,0,95.9
36,2070,2,0,0,96.9
36,2075,2,0,0,97.8
36,2080,2,0,0,98.8
36,2085,2,0,0,99.8
36,2090,2,0,0,100.7
36,2095,2,0,0,101.7
36,2010,0,0,0,82.8
36,2015,0,0,0,84
36,2020,0,0,0,85.1
36,2025,0,0,0,86.2
36,2030,0,0,0,87.1
36,2035,0,0,0,88.1
36,2040,0,0,0,89
36,2045,0,0,0,90
36,2050,0,0,0,91
36,2055,0,0,0,91.9
36,2060,0,0,0,92.9
36,2065,0,0,0,93.8
36,2070,0,0,0,94.7
36,2075,0,0,0,95.7
36,2080,0,0,0,96.6
36,2085,0,0,0,97.6
36,2090,0,0,0,98.6
36,2095,0,0,0,99.5
40,2010,1,0,0,78.8
40,2015,1,0,0,80.2
40,2020,1,0,0,81.5
40,2025,1,0,0,82.7
40,2030,1,0,0,83.9
40,2035,1,0,0,85.1
40,2040,1,0,0,86.2
40,2045,1,0,0,87.3
40,2050,1,0,0,88.2
40,2055,1,0,0,89.1
40,2060,1,0,0,89.9
40,2065,1,0,0,90.8
40,2070,1,0,0,91.6
40,2075,1,0,0,92.5
40,2080,1,0,0,93.3
40,2085,1,0,0,94.2
40,2090,1,0,0,95
40,2095,1,0,0,96
40,2010,2,0,0,84
40,2015,2,0,0,85.1
40,2020,2,0,0,86.2
40,2025,2,0,0,87.3
40,2030,2,0,0,88.4
40,2035,2,0,0,89.6
40,2040,2,0,0,90.8
40,2045,2,0,0,91.8
40,2050,2,0,0,92.8
40,2055,2,0,0,93.7
40,2060,2,0,0,94.5
40,2065,2,0,0,95.4
40,2070,2,0,0,96.3
40,2075,2,0,0,97.1
40,2080,2,0,0,98
40,2085,2,0,0,98.8
40,2090,2,0,0,99.7
40,2095,2,0,0,100.7
40,2010,0,0,0,81.5
40,2015,0,0,0,82.7
40,2020,0,0,0,83.9
40,2025,0,0,0,85
40,2030,0,0,0,86.2
40,2035,0,0,0,87.4
40,2040,0,0,0,88.5
40,2045,0,0,0,89.6
40,2050,0,0,0,90.5
40,2055,0,0,0,91.4
40,2060,0,0,0,92.3
40,2065,0,0,0,93.1
40,2070,0,0,0,94
40,2075,0,0,0,94.8
40,2080,0,0,0,95.7
40,2085,0,0,0,96.5
40,2090,0,0,0,97.4
40,2095,0,0,0,98.3
44,2010,1,0,0,72.7
44,2015,1,0,0,73.4
44,2020,1,0,0,74.2
44,2025,1,0,0,75.3
44,2030,1,0,0,76.7
44,2035,1,0,0,77.7
44,2040,1,0,0,78.4
44,2045,1,0,0,79.2
44,2050,1,0,0,80
44,2055,1,0,0,80.9
44,2060,1,0,0,81.8
44,2065,1,0,0,82.7
44,2070,1,0,0,83.8
44,2075,1,0,0,84.7
44,2080,1,0,0,85.8
44,2085,1,0,0,86.8
44,2090,1,0,0,87.9
44,2095,1,0,0,88.9
44,2010,2,0,0,78.9
44,2015,2,0,0,79.8
44,2020,2,0,0,80.7
44,2025,2,0,0,81.6
44,2030,2,0,0,82.5
44,2035,2,0,0,83.5
44,2040,2,0,0,84.3
44,2045,2,0,0,85.3
44,2050,2,0,0,86.3
44,2055,2,0,0,87.2
44,2060,2,0,0,88.2
44,2065,2,0,0,89.2
44,2070,2,0,0,90.1
44,2075,2,0,0,91.1
44,2080,2,0,0,92
44,2085,2,0,0,93
44,2090,2,0,0,94
44,2095,2,0,0,95
44,2010,0,0,0,75.9
44,2015,0,0,0,76.7
44,2020,0,0,0,77.5
44,2025,0,0,0,78.6
44,2030,0,0,0,79.8
44,2035,0,0,0,80.7
44,2040,0,0,0,81.5
44,2045,0,0,0,82.3
44,2050,0,0,0,83.2
44,2055,0,0,0,84.1
44,2060,0,0,0,85
44,2065,0,0,0,86
44,2070,0,0,0,87
44,2075,0,0,0,87.9
44,2080,0,0,0,88.9
44,2085,0,0,0,89.9
44,2090,0,0,0,91
44,2095,0,0,0,92
48,2010,1,0,0,75.4
48,2015,1,0,0,77
48,2020,1,0,0,78.1
48,2025,1,0,0,79
48,2030,1,0,0,79.8
48,2035,1,0,0,80.5
48,2040,1,0,0,81.3
48,2045,1,0,0,82.2
48,2050,1,0,0,83
48,2055,1,0,0,83.8
48,2060,1,0,0,84.6
48,2065,1,0,0,85.4
48,2070,1,0,0,86.4
48,2075,1,0,0,87.4
48,2080,1,0,0,88.3
48,2085,1,0,0,89.3
48,2090,1,0,0,90.2
48,2095,1,0,0,91.1
48,2010,2,0,0,76.8
48,2015,2,0,0,78.1
48,2020,2,0,0,79.3
48,2025,2,0,0,80.5
48,2030,2,0,0,81.6
48,2035,2,0,0,82.6
48,2040,2,0,0,83.5
48,2045,2,0,0,84.6
48,2050,2,0,0,85.5
48,2055,2,0,0,86.4
48,2060,2,0,0,87.3
48,2065,2,0,0,88.2
48,2070,2,0,0,89.1
48,2075,2,0,0,90.1
48,2080,2,0,0,91.1
48,2085,2,0,0,92.1
48,2090,2,0,0,93.1
48,2095,2,0,0,94.1
48,2010,0,0,0,75.9
48,2015,0,0,0,77.4
48,2020,0,0,0,78.6
48,2025,0,0,0,79.5
48,2030,0,0,0,80.4
48,2035,0,0,0,81.2
48,2040,0,0,0,82.1
48,2045,0,0,0,83
48,2050,0,0,0,83.9
48,2055,0,0,0,84.8
48,2060,0,0,0,85.6
48,2065,0,0,0,86.6
48,2070,0,0,0,87.5
48,2075,0,0,0,88.6
48,2080,0,0,0,89.7
48,2085,0,0,0,90.7
48,2090,0,0,0,91.6
48,2095,0,0,0,92.6
50,2010,1,0,0,68.8
50,2015,1,0,0,69.9
50,2020,1,0,0,71.1
50,2025,1,0,0,72.2
50,2030,1,0,0,73.1
50,2035,1,0,0,74.1
50,2040,1,0,0,74.9
50,2045,1,0,0,75.9
50,2050,1,0,0,76.8
50,2055,1,0,0,77.7
50,2060,1,0,0,78.6
50,2065,1,0,0,79.6
50,2070,1,0,0,80.4
50,2075,1,0,0,81.4
50,2080,1,0,0,82.3
50,2085,1,0,0,83.3
50,2090,1,0,0,84.3
50,2095,1,0,0,85.2
50,2010,2,0,0,70.5
50,2015,2,0,0,72.2
50,2020,2,0,0,73.7
50,2025,2,0,0,75.1
50,2030,2,0,0,76.3
50,2035,2,0,0,77.5
50,2040,2,0,0,78.5
50,2045,2,0,0,79.6
50,2050,2,0,0,80.6
50,2055,2,0,0,81.6
50,2060,2,0,0,82.6
50,2065,2,0,0,83.6
50,2070,2,0,0,84.5
50,2075,2,0,0,85.5
50,2080,2,0,0,86.5
50,2085,2,0,0,87.5
50,2090,2,0,0,88.6
50,2095,2,0,0,89.6
50,2010,0,0,0,69.6
50,2015,0,0,0,71
50,2020,0,0,0,72.3
50,2025,0,0,0,73.6
50,2030,0,0,0,74.7
50,2035,0,0,0,75.8
50,2040,0,0,0,76.7
50,2045,0,0,0,77.8
50,2050,0,0,0,78.7
50,2055,0,0,0,79.6
50,2060,0,0,0,80.6
50,2065,0,0,0,81.6
50,2070,0,0,0,82.4
50,2075,0,0,0,83.4
50,2080,0,0,0,84.4
50,2085,0,0,0,85.4
50,2090,0,0,0,86.4
50,2095,0,0,0,87.4
51,2010,1,0,0,71.1
51,2015,1,0,0,71.9
51,2020,1,0,0,72.9
51,2025,1,0,0,73.8
51,2030,1,0,0,74.9
51,2035,1,0,0,75.9
51,2040,1,0,0,76.8
51,2045,1,0,0,77.8
51,2050,1,0,0,78.9
51,2055,1,0,0,79.8
51,2060,1,0,0,80.8
51,2065,1,0,0,81.8
51,2070,1,0,0,82.8
51,2075,1,0,0,83.8
51,2080,1,0,0,84.8
51,2085,1,0,0,85.9
51,2090,1,0,0,86.9
51,2095,1,0,0,88
51,2010,2,0,0,77.5
51,2015,2,0,0,78.1
51,2020,2,0,0,79
51,2025,2,0,0,79.8
51,2030,2,0,0,80.7
51,2035,2,0,0,81.7
51,2040,2,0,0,82.5
51,2045,2,0,0,83.5
51,2050,2,0,0,84.5
51,2055,2,0,0,85.5
51,2060,2,0,0,86.5
51,2065,2,0,0,87.4
51,2070,2,0,0,88.3
51,2075,2,0,0,89.2
51,2080,2,0,0,90.2
51,2085,2,0,0,91.3
51,2090,2,0,0,92.3
51,2095,2,0,0,93.3
51,2010,0,0,0,74.6
51,2015,0,0,0,75.3
51,2020,0,0,0,76.2
51,2025,0,0,0,77.1
51,2030,0,0,0,78.1
51,2035,0,0,0,79.1
51,2040,0,0,0,80
51,2045,0,0,0,80.9
51,2050,0,0,0,81.9
51,2055,0,0,0,82.8
51,2060,0,0,0,83.8
51,2065,0,0,0,84.7
51,2070,0,0,0,85.6
51,2075,0,0,0,86.5
51,2080,0,0,0,87.5
51,2085,0,0,0,88.5
51,2090,0,0,0,89.5
51,2095,0,0,0,90.6
52,2010,1,0,0,74.8
52,2015,1,0,0,76.1
52,2020,1,0,0,77.4
52,2025,1,0,0,78.5
52,2030,1,0,0,79.5
52,2035,1,0,0,80.6
52,2040,1,0,0,81.6
52,2045,1,0,0,82.6
52,2050,1,0,0,83.5
52,2055,1,0,0,84.5
52,2060,1,0,0,85.4
52,2065,1,0,0,86.4
52,2070,1,0,0,87.3
52,2075,1,0,0,88.2
52,2080,1,0,0,89.2
52,2085,1,0,0,90.1
52,2090,1,0,0,91
52,2095,1,0,0,92
52,2010,2,0,0,81.2
52,2015,2,0,0,82.4
52,2020,2,0,0,83.6
52,2025,2,0,0,84.7
52,2030,2,0,0,85.6
52,2035,2,0,0,86.6
52,2040,2,0,0,87.5
52,2045,2,0,0,88.5
52,2050,2,0,0,89.4
52,2055,2,0,0,90.4
52,2060,2,0,0,91.3
52,2065,2,0,0,92.3
52,2070,2,0,0,93.2
52,2075,2,0,0,94.1
52,2080,2,0,0,95
52,2085,2,0,0,95.9
52,2090,2,0,0,96.9
52,2095,2,0,0,97.8
52,2010,0,0,0,78
52,2015,0,0,0,79.4
52,2020,0,0,0,80.6
52,2025,0,0,0,81.7
52,2030,0,0,0,82.6
52,2035,0,0,0,83.7
52,2040,0,0,0,84.6
52,2045,0,0,0,85.5
52,2050,0,0,0,86.5
52,2055,0,0,0,87.4
52,2060,0,0,0,88.4
52,2065,0,0,0,89.3
52,2070,0,0,0,90.3
52,2075,0,0,0,91.1
52,2080,0,0,0,92.1
52,2085,0,0,0,93
52,2090,0,0,0,94
52,2095,0,0,0,94.9
56,2010,1,0,0,78.2
56,2015,1,0,0,79.4
56,2020,1,0,0,80.5
56,2025,1,0,0,81.6
56,2030,1,0,0,82.5
56,2035,1,0,0,83.6
56,2040,1,0,0,84.6
56,2045,1,0,0,85.5
56,2050,1,0,0,86.5
56,2055,1,0,0,87.4
56,2060,1,0,0,88.3
56,2065,1,0,0,89.2
56,2070,1,0,0,90.2
56,2075,1,0,0,91.1
56,2080,1,0,0,92
56,2085,1,0,0,93
56,2090,1,0,0,93.9
56,2095,1,0,0,94.9
56,2010,2,0,0,83.9
56,2015,2,0,0,84.9
56,2020,2,0,0,86
56,2025,2,0,0,87.1
56,2030,2,0,0,88
56,2035,2,0,0,89.1
56,2040,2,0,0,90
56,2045,2,0,0,91
56,2050,2,0,0,91.9
56,2055,2,0,0,92.9
56,2060,2,0,0,93.8
56,2065,2,0,0,94.8
56,2070,2,0,0,95.7
56,2075,2,0,0,96.7
56,2080,2,0,0,97.6
56,2085,2,0,0,98.6
56,2090,2,0,0,99.6
56,2095,2,0,0,100.6
56,2010,0,0,0,81.1
56,2015,0,0,0,82.2
56,2020,0,0,0,83.3
56,2025,0,0,0,84.3
56,2030,0,0,0,85.3
56,2035,0,0,0,86.4
56,2040,0,0,0,87.3
56,2045,0,0,0,88.3
56,2050,0,0,0,89.2
56,2055,0,0,0,90.2
56,2060,0,0,0,91.1
56,2065,0,0,0,92
56,2070,0,0,0,93
56,2075,0,0,0,93.9
56,2080,0,0,0,94.9
56,2085,0,0,0,95.8
56,2090,0,0,0,96.8
56,2095,0,0,0,97.7
64,2010,1,0,0,65.9
64,2015,1,0,0,67.7
64,2020,1,0,0,69.3
64,2025,1,0,0,70.8
64,2030,1,0,0,72.2
64,2035,1,0,0,73.5
64,2040,1,0,0,74.8
64,2045,1,0,0,76
64,2050,1,0,0,77.1
64,2055,1,0,0,78.2
64,2060,1,0,0,79.1
64,2065,1,0,0,80.1
64,2070,1,0,0,81
64,2075,1,0,0,82
64,2080,1,0,0,82.8
64,2085,1,0,0,83.8
64,2090,1,0,0,84.7
64,2095,1,0,0,85.7
64,2010,2,0,0,69.9
64,2015,2,0,0,71.9
64,2020,2,0,0,73.7
64,2025,2,0,0,75.3
64,2030,2,0,0,76.8
64,2035,2,0,0,78.2
64,2040,2,0,0,79.6
64,2045,2,0,0,80.7
64,2050,2,0,0,82
64,2055,2,0,0,83.1
64,2060,2,0,0,84
64,2065,2,0,0,85.1
64,2070,2,0,0,86
64,2075,2,0,0,87
64,2080,2,0,0,87.8
64,2085,2,0,0,88.8
64,2090,2,0,0,89.7
64,2095,2,0,0,90.7
64,2010,0,0,0,67.7
64,2015,0,0,0,69.6
64,2020,0,0,0,71.4
64,2025,0,0,0,72.9
64,2030,0,0,0,74.3
64,2035,0,0,0,75.7
64,2040,0,0,0,77
64,2045,0,0,0,78.2
64,2050,0,0,0,79.4
64,2055,0,0,0,80.5
64,2060,0,0,0,81.5
64,2065,0,0,0,82.5
64,2070,0,0,0,83.5
64,2075,0,0,0,84.4
64,2080,0,0,0,85.3
64,2085,0,0,0,86.3
64,2090,0,0,0,87.2
64,2095,0,0,0,88.2
68,2010,1,0,0,64.1
68,2015,1,0,0,64.2
68,2020,1,0,0,64.5
68,2025,1,0,0,64.8
68,2030,1,0,0,64.9
68,2035,1,0,0,65.5
68,2040,1,0,0,65.9
68,2045,1,0,0,65.9
68,2050,1,0,0,66.6
68,2055,1,0,0,66.9
68,2060,1,0,0,67.1
68,2065,1,0,0,67.9
68,2070,1,0,0,68.3
68,2075,1,0,0,68.6
68,2080,1,0,0,69.2
68,2085,1,0,0,69.5
68,2090,1,0,0,70.2
68,2095,1,0,0,70.5
68,2010,2,0,0,68.7
68,2015,2,0,0,68.4
68,2020,2,0,0,69
68,2025,2,0,0,69.4
68,2030,2,0,0,69.6
68,2035,2,0,0,70.3
68,2040,2,0,0,70.7
68,2045,2,0,0,70.8
68,2050,2,0,0,71.5
68,2055,2,0,0,71.8
68,2060,2,0,0,72
68,2065,2,0,0,72.6
68,2070,2,0,0,73
68,2075,2,0,0,73.3
68,2080,2,0,0,73.9
68,2085,2,0,0,74.2
68,2090,2,0,0,74.8
68,2095,2,0,0,75.2
68,2010,0,0,0,66.4
68,2015,0,0,0,66.3
68,2020,0,0,0,66.7
68,2025,0,0,0,67.1
68,2030,0,0,0,67.2
68,2035,0,0,0,67.9
68,2040,0,0,0,68.2
68,2045,0,0,0,68.3
68,2050,0,0,0,69
68,2055,0,0,0,69.3
68,2060,0,0,0,69.5
68,2065,0,0,0,70.2
68,2070,0,0,0,70.6
68,2075,0,0,0,70.9
68,2080,0,0,0,71.5
68,2085,0,0,0,71.8
68,2090,0,0,0,72.5
68,2095,0,0,0,72.8
70,2010,1,0,0,73.8
70,2015,1,0,0,75
70,2020,1,0,0,76
70,2025,1,0,0,77.1
70,2030,1,0,0,78
70,2035,1,0,0,79
70,2040,1,0,0,80
70,2045,1,0,0,81.1
70,2050,1,0,0,82.1
70,2055,1,0,0,83.1
70,2060,1,0,0,84
70,2065,1,0,0,84.9
70,2070,1,0,0,85.8
70,2075,1,0,0,86.8
70,2080,1,0,0,87.9
70,2085,1,0,0,88.9
70,2090,1,0,0,89.9
70,2095,1,0,0,90.9
70,2010,2,0,0,79.1
70,2015,2,0,0,80.3
70,2020,2,0,0,81.2
70,2025,2,0,0,82.2
70,2030,2,0,0,83.1
70,2035,2,0,0,84.2
70,2040,2,0,0,85.1
70,2045,2,0,0,86
70,2050,2,0,0,87
70,2055,2,0,0,88
70,2060,2,0,0,88.9
70,2065,2,0,0,89.8
70,2070,2,0,0,90.7
70,2075,2,0,0,91.7
70,2080,2,0,0,92.6
70,2085,2,0,0,93.6
70,2090,2,0,0,94.7
70,2095,2,0,0,95.7
70,2010,0,0,0,76.5
70,2015,0,0,0,77.7
70,2020,0,0,0,78.7
70,2025,0,0,0,79.7
70,2030,0,0,0,80.7
70,2035,0,0,0,81.7
70,2040,0,0,0,82.7
70,2045,0,0,0,83.6
70,2050,0,0,0,84.6
70,2055,0,0,0,85.6
70,2060,0,0,0,86.5
70,2065,0,0,0,87.4
70,2070,0,0,0,88.3
70,2075,0,0,0,89.3
70,2080,0,0,0,90.2
70,2085,0,0,0,91.3
70,2090,0,0,0,92.3
70,2095,0,0,0,93.3
72,2010,1,0,0,53.6
72,2015,1,0,0,54.5
72,2020,1,0,0,55.4
72,2025,1,0,0,55.7
72,2030,1,0,0,56.2
72,2035,1,0,0,56.6
72,2040,1,0,0,57.1
72,2045,1,0,0,57.9
72,2050,1,0,0,59.1
72,2055,1,0,0,60.4
72,2060,1,0,0,61.9
72,2065,1,0,0,63.2
72,2070,1,0,0,64.5
72,2075,1,0,0,65.9
72,2080,1,0,0,67.2
72,2085,1,0,0,68.5
72,2090,1,0,0,69.8
72,2095,1,0,0,71.2
72,2010,2,0,0,51.2
72,2015,2,0,0,51.7
72,2020,2,0,0,53.1
72,2025,2,0,0,54.2
72,2030,2,0,0,55.4
72,2035,2,0,0,56.5
72,2040,2,0,0,57.8
