"isono","year","sexno","ageno","eduno","etfr"
40,2010,2,0,0,1.43
40,2010,2,0,2,1.68
40,2010,2,0,3,1.68
40,2010,2,0,4,1.68
40,2010,2,0,5,1.68
40,2010,2,0,6,1.36
40,2010,2,0,7,1.38
44,2010,0,0,0,1.8
44,2010,0,0,2,2.42
44,2010,0,0,3,2.42
44,2010,0,0,4,2.42
44,2010,0,0,5,1.84
44,2010,0,0,6,1.54
44,2010,0,0,7,1.24
44,2010,2,0,0,1.8
44,2010,2,0,2,2.42
44,2010,2,0,3,2.42
44,2010,2,0,4,2.42
44,2010,2,0,5,1.84
44,2010,2,0,6,1.54
44,2010,2,0,7,1.24
48,2010,0,0,0,2.37
48,2010,0,0,2,5.13
48,2010,0,0,3,3.31
48,2010,0,0,4,3.08
48,2010,0,0,5,2.15
48,2010,0,0,6,2.18
48,2010,0,0,7,2.19
48,2010,2,0,0,2.37
48,2010,2,0,2,5.13
48,2010,2,0,3,3.31
48,2010,2,0,4,3.08
48,2010,2,0,5,2.15
48,2010,2,0,6,2.18
48,2010,2,0,7,2.19
50,2010,0,0,0,2.22
50,2010,0,0,2,2.48
50,2010,0,0,3,2.46
50,2010,0,0,4,2.27
50,2010,0,0,5,2.1
50,2010,0,0,6,1.82
50,2010,0,0,7,1.85
50,2010,2,0,0,2.22
50,2010,2,0,2,2.48
50,2010,2,0,3,2.46
50,2010,2,0,4,2.27
50,2010,2,0,5,2.1
50,2010,2,0,6,1.82
50,2010,2,0,7,1.85
51,2010,0,0,0,1.5
51,2010,0,0,2,1.75
51,2010,0,0,3,1.75
51,2010,0,0,4,1.75
51,2010,0,0,5,1.77
51,2010,0,0,6,1.53
51,2010,0,0,7,1.24
51,2010,2,0,0,1.5
51,2010,2,0,2,1.75
51,2010,2,0,3,1.75
51,2010,2,0,4,1.75
51,2010,2,0,5,1.77
51,2010,2,0,6,1.53
51,2010,2,0,7,1.24
52,2010,0,0,0,1.44
52,2010,0,0,2,1.91
52,2010,0,0,3,1.91
52,2010,0,0,4,1.91
52,2010,0,0,5,1.45
52,2010,0,0,6,1.21
52,2010,0,0,7,0.97
52,2010,2,0,0,1.44
52,2010,2,0,2,1.91
52,2010,2,0,3,1.91
52,2010,2,0,4,1.91
52,2010,2,0,5,1.45
52,2010,2,0,6,1.21
52,2010,2,0,7,0.97
56,2010,0,0,0,1.81
56,2010,0,0,2,1.82
56,2010,0,0,3,1.82
56,2010,0,0,4,1.82
56,2010,0,0,5,1.82
56,2010,0,0,6,1.76
56,2010,0,0,7,1.84
56,2010,2,0,0,1.81
56,2010,2,0,2,1.82
56,2010,2,0,3,1.82
56,2010,2,0,4,1.82
56,2010,2,0,5,1.82
56,2010,2,0,6,1.76
56,2010,2,0,7,1.84
64,2010,0,0,0,2.36
64,2010,0,0,2,2.71
64,2010,0,0,3,2.39
64,2010,0,0,4,2.27
64,2010,0,0,5,2.04
64,2010,0,0,6,1.78
64,2010,0,0,7,1.66
64,2010,2,0,0,2.36
64,2010,2,0,2,2.71
64,2010,2,0,3,2.39
64,2010,2,0,4,2.27
64,2010,2,0,5,2.04
64,2010,2,0,6,1.78
64,2010,2,0,7,1.66
68,2010,0,0,0,3.09
68,2010,0,0,2,4.76
68,2010,0,0,3,4.43
68,2010,0,0,4,3.73
68,2010,0,0,5,2.98
68,2010,0,0,6,2.29
68,2010,0,0,7,1.74
68,2010,2,0,0,3.09
68,2010,2,0,2,4.76
68,2010,2,0,3,4.43
68,2010,2,0,4,3.73
68,2010,2,0,5,2.98
68,2010,2,0,6,2.29
68,2010,2,0,7,1.74
70,2010,0,0,0,1.33
70,2010,0,0,2,1.81
70,2010,0,0,3,1.81
70,2010,0,0,4,1.81
70,2010,0,0,5,1.7
70,2010,0,0,6,1.25
70,2010,0,0,7,1.02
70,2010,2,0,0,1.33
70,2010,2,0,2,1.81
70,2010,2,0,3,1.81
70,2010,2,0,4,1.81
70,2010,2,0,5,1.7
70,2010,2,0,6,1.25
70,2010,2,0,7,1.02
72,2010,0,0,0,2.6
72,2010,0,0,2,3.87
72,2010,0,0,3,3.5
72,2010,0,0,4,3.08
72,2010,0,0,5,2.6
72,2010,0,0,6,2.11
72,2010,0,0,7,1.85
72,2010,2,0,0,2.6
72,2010,2,0,2,3.87
72,2010,2,0,3,3.5
72,2010,2,0,4,3.08
72,2010,2,0,5,2.6
72,2010,2,0,6,2.11
72,2010,2,0,7,1.85
76,2010,0,0,0,1.82
76,2010,0,0,2,2.67
76,2010,0,0,3,2.67
76,2010,0,0,4,2.67
76,2010,0,0,5,1.76
76,2010,0,0,6,1.44
76,2010,0,0,7,1.2
76,2010,2,0,0,1.82
76,2010,2,0,2,2.67
76,2010,2,0,3,2.67
76,2010,2,0,4,2.67
76,2010,2,0,5,1.76
76,2010,2,0,6,1.44
76,2010,2,0,7,1.2
84,2010,0,0,0,2.62
84,2010,0,0,2,3.44
84,2010,0,0,3,3.12
84,2010,0,0,4,2.75
84,2010,0,0,5,2.04
84,2010,0,0,6,1.92
84,2010,0,0,7,1.91
84,2010,2,0,0,2.62
84,2010,2,0,2,3.44
84,2010,2,0,3,3.12
84,2010,2,0,4,2.75
84,2010,2,0,5,2.04
84,2010,2,0,6,1.92
84,2010,2,0,7,1.91
90,2010,0,0,0,3.81
90,2010,0,0,2,5.84
90,2010,0,0,3,5.24
90,2010,0,0,4,4.54
90,2010,0,0,5,3.7
90,2010,0,0,6,2.96
90,2010,0,0,7,2.58
90,2010,2,0,0,3.81
90,2010,2,0,2,5.84
90,2010,2,0,3,5.24
90,2010,2,0,4,4.54
90,2010,2,0,5,3.7
90,2010,2,0,6,2.96
90,2010,2,0,7,2.58
96,2010,0,0,0,1.95
96,2010,0,0,2,2.42
96,2010,0,0,3,2.42
96,2010,0,0,4,2.42
96,2010,0,0,5,1.88
96,2010,0,0,6,1.59
96,2010,0,0,7,1.42
96,2010,2,0,0,1.95
96,2010,2,0,2,2.42
96,2010,2,0,3,2.42
96,2010,2,0,4,2.42
96,2010,2,0,5,1.88
96,2010,2,0,6,1.59
96,2010,2,0,7,1.42
100,2010,0,0,0,1.4
100,2010,0,0,2,1.96
100,2010,0,0,3,1.96
100,2010,0,0,4,1.96
100,2010,0,0,5,1.85
100,2010,0,0,6,1.36
100,2010,0,0,7,1.1
100,2010,2,0,0,1.4
100,2010,2,0,2,1.96
100,2010,2,0,3,1.96
100,2010,2,0,4,1.96
100,2010,2,0,5,1.85
100,2010,2,0,6,1.36
100,2010,2,0,7,1.1
104,2010,0,0,0,1.88
104,2010,0,0,2,2.79
104,2010,0,0,3,2.66
104,2010,0,0,4,2.24
104,2010,0,0,5,1.82
104,2010,0,0,6,1.43
104,2010,0,0,7,1.06
104,2010,2,0,0,1.88
104,2010,2,0,2,2.79
104,2010,2,0,3,2.66
104,2010,2,0,4,2.24
104,2010,2,0,5,1.82
104,2010,2,0,6,1.43
104,2010,2,0,7,1.06
108,2010,0,0,0,4.1
108,2010,0,0,2,4.57
108,2010,0,0,3,4.14
108,2010,0,0,4,3.52
108,2010,0,0,5,2.62
108,2010,0,0,6,2.02
108,2010,0,0,7,1.75
108,2010,2,0,0,4.1
108,2010,2,0,2,4.57
108,2010,2,0,3,4.14
108,2010,2,0,4,3.52
108,2010,2,0,5,2.62
108,2010,2,0,6,2.02
108,2010,2,0,7,1.75
112,2010,0,0,0,1.51
112,2010,0,0,2,1.75
112,2010,0,0,3,1.75
112,2010,0,0,4,1.75
112,2010,0,0,5,2.02
112,2010,0,0,6,1.53
112,2010,0,0,7,1.28
112,2010,2,0,0,1.51
112,2010,2,0,2,1.75
112,2010,2,0,3,1.75
112,2010,2,0,4,1.75
112,2010,2,0,5,2.02
112,2010,2,0,6,1.53
112,2010,2,0,7,1.28
116,2010,0,0,0,2.53
116,2010,0,0,2,2.64
116,2010,0,0,3,2.62
116,2010,0,0,4,2.56
116,2010,0,0,5,2.27
116,2010,0,0,6,2.1
116,2010,0,0,7,1.77
116,2010,2,0,0,2.53
116,2010,2,0,2,2.64
116,2010,2,0,3,2.62
116,2010,2,0,4,2.56
116,2010,2,0,5,2.27
116,2010,2,0,6,2.1
116,2010,2,0,7,1.77
120,2010,0,0,0,4.11
120,2010,0,0,2,5.21
120,2010,0,0,3,5.1
120,2010,0,0,4,4.01
120,2010,0,0,5,2.8
120,2010,0,0,6,2.35
120,2010,0,0,7,2.27
120,2010,2,0,0,4.11
120,2010,2,0,2,5.21
120,2010,2,0,3,5.1
120,2010,2,0,4,4.01
120,2010,2,0,5,2.8
120,2010,2,0,6,2.35
120,2010,2,0,7,2.27
124,2010,0,0,0,1.62
124,2010,0,0,2,1.94
124,2010,0,0,3,1.94
124,2010,0,0,4,1.94
124,2010,0,0,5,1.94
124,2010,0,0,6,1.56
124,2010,0,0,7,1.61
124,2010,2,0,0,1.62
124,2010,2,0,2,1.94
124,2010,2,0,3,1.94
124,2010,2,0,4,1.94
124,2010,2,0,5,1.94
124,2010,2,0,6,1.56
124,2010,2,0,7,1.61
132,2010,0,0,0,2.33
132,2010,0,0,2,2.98
132,2010,0,0,3,2.7
132,2010,0,0,4,2.38
132,2010,0,0,5,2.03
132,2010,0,0,6,1.64
132,2010,0,0,7,1.44
132,2010,2,0,0,2.33
132,2010,2,0,2,2.98
132,2010,2,0,3,2.7
132,2010,2,0,4,2.38
132,2010,2,0,5,2.03
132,2010,2,0,6,1.64
132,2010,2,0,7,1.44
140,2010,0,0,0,4.25
140,2010,0,0,2,4.49
140,2010,0,0,3,4.54
140,2010,0,0,4,4.14
140,2010,0,0,5,2.62
140,2010,0,0,6,2.15
140,2010,0,0,7,1.86
140,2010,2,0,0,4.25
140,2010,2,0,2,4.49
140,2010,2,0,3,4.54
140,2010,2,0,4,4.14
140,2010,2,0,5,2.62
140,2010,2,0,6,2.15
140,2010,2,0,7,1.86
144,2010,0,0,0,2.19
144,2010,0,0,2,2.71
144,2010,0,0,3,2.34
144,2010,0,0,4,2.19
144,2010,0,0,5,1.92
144,2010,0,0,6,1.71
144,2010,0,0,7,1.6
144,2010,2,0,0,2.19
144,2010,2,0,2,2.71
144,2010,2,0,3,2.34
144,2010,2,0,4,2.19
144,2010,2,0,5,1.92
144,2010,2,0,6,1.71
144,2010,2,0,7,1.6
148,2010,0,0,0,5.74
148,2010,0,0,2,5.87
148,2010,0,0,3,6.13
148,2010,0,0,4,5.37
148,2010,0,0,5,3.91
148,2010,0,0,6,2.87
148,2010,0,0,7,2.48
148,2010,2,0,0,5.74
148,2010,2,0,2,5.87
148,2010,2,0,3,6.13
148,2010,2,0,4,5.37
148,2010,2,0,5,3.91
148,2010,2,0,6,2.87
148,2010,2,0,7,2.48
152,2010,0,0,0,1.79
152,2010,0,0,2,2.58
152,2010,0,0,3,2.58
152,2010,0,0,4,2.58
152,2010,0,0,5,1.97
152,2010,0,0,6,1.64
152,2010,0,0,7,1.31
152,2010,2,0,0,1.79
152,2010,2,0,2,2.58
152,2010,2,0,3,2.58
152,2010,2,0,4,2.58
152,2010,2,0,5,1.97
152,2010,2,0,6,1.64
152,2010,2,0,7,1.31
156,2010,0,0,0,1.42
156,2010,0,0,2,1.53
156,2010,0,0,3,1.53
156,2010,0,0,4,1.53
156,2010,0,0,5,1.53
156,2010,0,0,6,1.26
156,2010,0,0,7,1.12
156,2010,2,0,0,1.42
156,2010,2,0,2,1.53
156,2010,2,0,3,1.53
156,2010,2,0,4,1.53
156,2010,2,0,5,1.53
156,2010,2,0,6,1.26
156,2010,2,0,7,1.12
170,2010,0,0,0,2.25
170,2010,0,0,2,3.83
170,2010,0,0,3,3.36
170,2010,0,0,4,2.78
170,2010,0,0,5,2.38
170,2010,0,0,6,1.95
170,2010,0,0,7,1.51
170,2010,2,0,0,2.25
170,2010,2,0,2,3.83
170,2010,2,0,3,3.36
170,2010,2,0,4,2.78
170,2010,2,0,5,2.38
170,2010,2,0,6,1.95
170,2010,2,0,7,1.51
174,2010,0,0,0,4.5
174,2010,0,0,2,5.46
174,2010,0,0,3,4.3
174,2010,0,0,4,4.93
174,2010,0,0,5,3.69
174,2010,0,0,6,1.54
174,2010,0,0,7,1.34
174,2010,2,0,0,4.5
174,2010,2,0,2,5.46
174,2010,2,0,3,4.3
174,2010,2,0,4,4.93
174,2010,2,0,5,3.69
174,2010,2,0,6,1.54
174,2010,2,0,7,1.34
175,2010,0,0,0,3.73
175,2010,0,0,2,4.43
175,2010,0,0,3,3.87
175,2010,0,0,4,3.42
175,2010,0,0,5,2.98
175,2010,0,0,6,2.5
175,2010,0,0,7,2.2
175,2010,2,0,0,3.73
175,2010,2,0,2,4.43
175,2010,2,0,3,3.87
175,2010,2,0,4,3.42
175,2010,2,0,5,2.98
175,2010,2,0,6,2.5
175,2010,2,0,7,2.2
178,2010,0,0,0,4.08
178,2010,0,0,2,5.5
178,2010,0,0,3,5
178,2010,0,0,4,4.25
178,2010,0,0,5,3.15
178,2010,0,0,6,2.42
178,2010,0,0,7,2.11
178,2010,2,0,0,4.08
178,2010,2,0,2,5.5
178,2010,2,0,3,5
178,2010,2,0,4,4.25
178,2010,2,0,5,3.15
178,2010,2,0,6,2.42
178,2010,2,0,7,2.11
180,2010,0,0,0,5.57
180,2010,0,0,2,6.45
180,2010,0,0,3,6.38
180,2010,0,0,4,6.39
180,2010,0,0,5,4.95
180,2010,0,0,6,3.46
180,2010,0,0,7,3.1
180,2010,2,0,0,5.57
180,2010,2,0,2,6.45
180,2010,2,0,3,6.38
180,2010,2,0,4,6.39
180,2010,2,0,5,4.95
180,2010,2,0,6,3.46
180,2010,2,0,7,3.1
188,2010,0,0,0,1.82
188,2010,0,0,2,2.21
188,2010,0,0,3,2.21
188,2010,0,0,4,2.21
188,2010,0,0,5,1.68
188,2010,0,0,6,1.4
188,2010,0,0,7,1.12
188,2010,2,0,0,1.82
188,2010,2,0,2,2.21
188,2010,2,0,3,2.21
188,2010,2,0,4,2.21
188,2010,2,0,5,1.68
188,2010,2,0,6,1.4
188,2010,2,0,7,1.12
191,2010,0,0,0,1.4
191,2010,0,0,2,1.7
191,2010,0,0,3,1.7
191,2010,0,0,4,1.7
191,2010,0,0,5,1.7
191,2010,0,0,6,1.4
191,2010,0,0,7,1.21
191,2010,2,0,0,1.4
191,2010,2,0,2,1.7
191,2010,2,0,3,1.7
191,2010,2,0,4,1.7
191,2010,2,0,5,1.7
191,2010,2,0,6,1.4
191,2010,2,0,7,1.21
192,2010,0,0,0,1.42
192,2010,0,0,2,2.07
192,2010,0,0,3,2.07
192,2010,0,0,4,2.07
192,2010,0,0,5,1.57
192,2010,0,0,6,1.31
192,2010,0,0,7,1.05
192,2010,2,0,0,1.42
192,2010,2,0,2,2.07
192,2010,2,0,3,2.07
192,2010,2,0,4,2.07
192,2010,2,0,5,1.57
192,2010,2,0,6,1.31
192,2010,2,0,7,1.05
196,2010,0,0,0,1.36
196,2010,0,0,2,1.75
196,2010,0,0,3,1.75
196,2010,0,0,4,1.75
196,2010,0,0,5,1.58
196,2010,0,0,6,1.42
196,2010,0,0,7,1.27
196,2010,2,0,0,1.36
196,2010,2,0,2,1.75
196,2010,2,0,3,1.75
196,2010,2,0,4,1.75
196,2010,2,0,5,1.58
196,2010,2,0,6,1.42
196,2010,2,0,7,1.27
203,2010,0,0,0,1.46
203,2010,0,0,2,1.68
203,2010,0,0,3,1.68
203,2010,0,0,4,1.68
203,2010,0,0,5,1.68
203,2010,0,0,6,1.48
203,2010,0,0,7,1.3
203,2010,2,0,0,1.46
203,2010,2,0,2,1.68
203,2010,2,0,3,1.68
203,2010,2,0,4,1.68
203,2010,2,0,5,1.68
203,2010,2,0,6,1.48
203,2010,2,0,7,1.3
204,2010,0,0,0,4.91
204,2010,0,0,2,5.71
204,2010,0,0,3,4.83
204,2010,0,0,4,3.92
204,2010,0,0,5,3.19
204,2010,0,0,6,3.12
204,2010,0,0,7,2.7
204,2010,2,0,0,4.91
204,2010,2,0,2,5.71
204,2010,2,0,3,4.83
204,2010,2,0,4,3.92
204,2010,2,0,5,3.19
204,2010,2,0,6,3.12
204,2010,2,0,7,2.7
208,2010,0,0,0,1.74
208,2010,0,0,2,1.77
208,2010,0,0,3,1.77
208,2010,0,0,4,1.77
208,2010,0,0,5,1.77
208,2010,0,0,6,1.75
208,2010,0,0,7,1.71
208,2010,2,0,0,1.74
208,2010,2,0,2,1.77
208,2010,2,0,3,1.77
208,2010,2,0,4,1.77
208,2010,2,0,5,1.77
208,2010,2,0,6,1.75
208,2010,2,0,7,1.71
214,2010,0,0,0,2.42
214,2010,0,0,2,3.84
214,2010,0,0,3,2.99
214,2010,0,0,4,3
214,2010,0,0,5,2.51
214,2010,0,0,6,2.23
214,2010,0,0,7,1.75
214,2010,2,0,0,2.42
214,2010,2,0,2,3.84
214,2010,2,0,3,2.99
214,2010,2,0,4,3
214,2010,2,0,5,2.51
214,2010,2,0,6,2.23
214,2010,2,0,7,1.75
218,2010,0,0,0,2.37
218,2010,0,0,2,3.5
218,2010,0,0,3,3.23
218,2010,0,0,4,2.86
218,2010,0,0,5,2.38
218,2010,0,0,6,1.96
218,2010,0,0,7,1.64
218,2010,2,0,0,2.37
218,2010,2,0,2,3.5
218,2010,2,0,3,3.23
218,2010,2,0,4,2.86
218,2010,2,0,5,2.38
218,2010,2,0,6,1.96
218,2010,2,0,7,1.64
222,2010,0,0,0,2.17
222,2010,0,0,2,2.82
222,2010,0,0,3,2.65
222,2010,0,0,4,2.36
222,2010,0,0,5,2.06
222,2010,0,0,6,1.73
222,2010,0,0,7,1.51
222,2010,2,0,0,2.17
222,2010,2,0,2,2.82
222,2010,2,0,3,2.65
222,2010,2,0,4,2.36
222,2010,2,0,5,2.06
222,2010,2,0,6,1.73
222,2010,2,0,7,1.51
226,2010,0,0,0,4.75
226,2010,0,0,2,7.2
226,2010,0,0,3,6.53
226,2010,0,0,4,5.51
226,2010,0,0,5,4.05
226,2010,0,0,6,3.12
226,2010,0,0,7,2.71
226,2010,2,0,0,4.75
226,2010,2,0,2,7.2
226,2010,2,0,3,6.53
226,2010,2,0,4,5.51
226,2010,2,0,5,4.05
226,2010,2,0,6,3.12
226,2010,2,0,7,2.71
231,2010,0,0,0,4.14
231,2010,0,0,2,5.04
231,2010,0,0,3,4.38
231,2010,0,0,4,3.05
231,2010,0,0,5,2.25
231,2010,0,0,6,1.23
231,2010,0,0,7,1.06
231,2010,2,0,0,4.14
231,2010,2,0,2,5.04
231,2010,2,0,3,4.38
231,2010,2,0,4,3.05
231,2010,2,0,5,2.25
231,2010,2,0,6,1.23
231,2010,2,0,7,1.06
232,2010,0,0,0,4.11
232,2010,0,0,2,4.96
232,2010,0,0,3,4.51
232,2010,0,0,4,3.83
232,2010,0,0,5,2.84
232,2010,0,0,6,2.19
232,2010,0,0,7,1.9
232,2010,2,0,0,4.11
232,2010,2,0,2,4.96
232,2010,2,0,3,4.51
232,2010,2,0,4,3.83
232,2010,2,0,5,2.84
232,2010,2,0,6,2.19
232,2010,2,0,7,1.9
233,2010,0,0,0,1.51
233,2010,0,0,2,1.89
233,2010,0,0,3,1.89
233,2010,0,0,4,1.89
233,2010,0,0,5,1.89
233,2010,0,0,6,1.64
233,2010,0,0,7,1.28
233,2010,2,0,0,1.51
233,2010,2,0,2,1.89
233,2010,2,0,3,1.89
233,2010,2,0,4,1.89
233,2010,2,0,5,1.89
233,2010,2,0,6,1.64
233,2010,2,0,7,1.28
242,2010,0,0,0,2.48
242,2010,0,0,2,3.61
242,2010,0,0,3,3.17
242,2010,0,0,4,2.83
242,2010,0,0,5,2.48
242,2010,0,0,6,2.08
242,2010,0,0,7,1.82
242,2010,2,0,0,2.48
242,2010,2,0,2,3.61
242,2010,2,0,3,3.17
242,2010,2,0,4,2.83
242,2010,2,0,5,2.48
242,2010,2,0,6,2.08
242,2010,2,0,7,1.82
246,2010,0,0,0,1.82
246,2010,0,0,2,1.82
246,2010,0,0,3,1.82
246,2010,0,0,4,1.82
246,2010,0,0,5,1.82
246,2010,0,0,6,1.87
246,2010,0,0,7,1.82
246,2010,2,0,0,1.82
246,2010,2,0,2,1.82
246,2010,2,0,3,1.82
246,2010,2,0,4,1.82
246,2010,2,0,5,1.82
246,2010,2,0,6,1.87
246,2010,2,0,7,1.82
250,2010,0,0,0,2
250,2010,0,0,2,2.45
250,2010,0,0,3,2.45
250,2010,0,0,4,2.45
250,2010,0,0,5,2.45
250,2010,0,0,6,1.93
250,2010,0,0,7,1.89
250,2010,2,0,0,2
250,2010,2,0,2,2.45
250,2010,2,0,3,2.45
250,2010,2,0,4,2.45
250,2010,2,0,5,2.45
250,2010,2,0,6,1.93
250,2010,2,0,7,1.89
254,2010,0,0,0,2.85
254,2010,0,0,2,4.54
254,2010,0,0,3,3.88
254,2010,0,0,4,3.18
254,2010,0,0,5,2.58
254,2010,0,0,6,2.2
254,2010,0,0,7,1.77
254,2010,2,0,0,2.85
254,2010,2,0,2,4.54
254,2010,2,0,3,3.88
254,2010,2,0,4,3.18
254,2010,2,0,5,2.58
254,2010,2,0,6,2.2
254,2010,2,0,7,1.77
258,2010,0,0,0,2.09
258,2010,0,0,2,3.58
258,2010,0,0,3,3.05
258,2010,0,0,4,2.7
258,2010,0,0,5,2.39
258,2010,0,0,6,2.06
258,2010,0,0,7,1.8
258,2010,2,0,0,2.09
258,2010,2,0,2,3.58
258,2010,2,0,3,3.05
258,2010,2,0,4,2.7
258,2010,2,0,5,2.39
258,2010,2,0,6,2.06
258,2010,2,0,7,1.8
262,2010,0,0,0,3.39
262,2010,0,0,2,4
262,2010,0,0,3,3.67
262,2010,0,0,4,3.15
262,2010,0,0,5,2.38
262,2010,0,0,6,1.84
262,2010,0,0,7,1.6
262,2010,2,0,0,3.39
262,2010,2,0,2,4
262,2010,2,0,3,3.67
262,2010,2,0,4,3.15
262,2010,2,0,5,2.38
262,2010,2,0,6,1.84
262,2010,2,0,7,1.6
266,2010,0,0,0,2.87
266,2010,0,0,2,3.36
266,2010,0,0,3,3.56
266,2010,0,0,4,3
266,2010,0,0,5,2.37
266,2010,0,0,6,2.06
266,2010,0,0,7,2.12
266,2010,2,0,0,2.87
266,2010,2,0,2,3.36
266,2010,2,0,3,3.56
266,2010,2,0,4,3
266,2010,2,0,5,2.37
266,2010,2,0,6,2.06
266,2010,2,0,7,2.12
268,2010,0,0,0,1.66
268,2010,0,0,2,2.06
268,2010,0,0,3,2.06
268,2010,0,0,4,2.06
268,2010,0,0,5,2.08
268,2010,0,0,6,1.8
268,2010,0,0,7,1.46
268,2010,2,0,0,1.66
268,2010,2,0,2,2.06
268,2010,2,0,3,2.06
268,2010,2,0,4,2.06
268,2010,2,0,5,2.08
268,2010,2,0,6,1.8
268,2010,2,0,7,1.46
270,2010,0,0,0,4.53
270,2010,0,0,2,5.64
270,2010,0,0,3,5.12
270,2010,0,0,4,4.32
270,2010,0,0,5,3.19
270,2010,0,0,6,2.44
270,2010,0,0,7,2.12
270,2010,2,0,0,4.53
270,2010,2,0,2,5.64
270,2010,2,0,3,5.12
270,2010,2,0,4,4.32
270,2010,2,0,5,3.19
270,2010,2,0,6,2.44
270,2010,2,0,7,2.12
275,2010,0,0,0,4.09
275,2010,0,0,2,4.62
275,2010,0,0,3,4.95
275,2010,0,0,4,4.73
275,2010,0,0,5,4.17
275,2010,0,0,6,3.59
275,2010,0,0,7,3.12
275,2010,2,0,0,4.09
275,2010,2,0,2,4.62
275,2010,2,0,3,4.95
275,2010,2,0,4,4.73
275,2010,2,0,5,4.17
275,2010,2,0,6,3.59
275,2010,2,0,7,3.12
276,2010,0,0,0,1.36
276,2010,0,0,2,1.54
276,2010,0,0,3,1.54
276,2010,0,0,4,1.54
276,2010,0,0,5,1.54
276,2010,0,0,6,1.4
276,2010,0,0,7,1.25
276,2010,2,0,0,1.36
276,2010,2,0,2,1.54
276,2010,2,0,3,1.54
276,2010,2,0,4,1.54
276,2010,2,0,5,1.54
276,2010,2,0,6,1.4
276,2010,2,0,7,1.25
288,2010,0,0,0,3.98
288,2010,0,0,2,5.7
288,2010,0,0,3,4.5
288,2010,0,0,4,4.06
288,2010,0,0,5,3.15
288,2010,0,0,6,2.18
288,2010,0,0,7,1.49
288,2010,2,0,0,3.98
288,2010,2,0,2,5.7
288,2010,2,0,3,4.5
288,2010,2,0,4,4.06
288,2010,2,0,5,3.15
288,2010,2,0,6,2.18
288,2010,2,0,7,1.49
300,2010,0,0,0,1.43
300,2010,0,0,2,1.72
300,2010,0,0,3,1.72
300,2010,0,0,4,1.72
300,2010,0,0,5,1.57
300,2010,0,0,6,1.44
300,2010,0,0,7,1.3
