"isono","year","sexno","ageno","eduno","etfr"
705,2030,2,0,4,1.58
705,2030,2,0,5,1.58
705,2030,2,0,6,1.34
705,2030,2,0,7,1.21
706,2030,0,0,0,5.3
706,2030,0,0,2,5.86
706,2030,0,0,3,5.47
706,2030,0,0,4,4.88
706,2030,0,0,5,3.95
706,2030,0,0,6,3.14
706,2030,0,0,7,2.75
706,2030,2,0,0,5.3
706,2030,2,0,2,5.86
706,2030,2,0,3,5.47
706,2030,2,0,4,4.88
706,2030,2,0,5,3.95
706,2030,2,0,6,3.14
706,2030,2,0,7,2.75
710,2030,0,0,0,1.64
710,2030,0,0,2,2.06
710,2030,0,0,3,1.93
710,2030,0,0,4,1.88
710,2030,0,0,5,1.7
710,2030,0,0,6,1.43
710,2030,0,0,7,1.25
710,2030,2,0,0,1.64
710,2030,2,0,2,2.06
710,2030,2,0,3,1.93
710,2030,2,0,4,1.88
710,2030,2,0,5,1.7
710,2030,2,0,6,1.43
710,2030,2,0,7,1.25
716,2030,0,0,0,2.82
716,2030,0,0,2,3.17
716,2030,0,0,3,3.29
716,2030,0,0,4,3.19
716,2030,0,0,5,2.98
716,2030,0,0,6,2.53
716,2030,0,0,7,2.1
716,2030,2,0,0,2.82
716,2030,2,0,2,3.17
716,2030,2,0,3,3.29
716,2030,2,0,4,3.19
716,2030,2,0,5,2.98
716,2030,2,0,6,2.53
716,2030,2,0,7,2.1
724,2030,0,0,0,1.32
724,2030,0,0,2,1.51
724,2030,0,0,3,1.51
724,2030,0,0,4,1.51
724,2030,0,0,5,1.44
724,2030,0,0,6,1.24
724,2030,0,0,7,1.11
724,2030,2,0,0,1.32
724,2030,2,0,2,1.51
724,2030,2,0,3,1.51
724,2030,2,0,4,1.51
724,2030,2,0,5,1.44
724,2030,2,0,6,1.24
724,2030,2,0,7,1.11
736,2030,0,0,0,3.44
736,2030,0,0,2,3.64
736,2030,0,0,3,3.55
736,2030,0,0,4,3.56
736,2030,0,0,5,3.38
736,2030,0,0,6,2.8
736,2030,0,0,7,2.38
736,2030,2,0,0,3.44
736,2030,2,0,2,3.64
736,2030,2,0,3,3.55
736,2030,2,0,4,3.56
736,2030,2,0,5,3.38
736,2030,2,0,6,2.8
736,2030,2,0,7,2.38
740,2030,0,0,0,1.68
740,2030,0,0,2,2.34
740,2030,0,0,3,2.15
740,2030,0,0,4,1.92
740,2030,0,0,5,1.68
740,2030,0,0,6,1.43
740,2030,0,0,7,1.2
740,2030,2,0,0,1.68
740,2030,2,0,2,2.34
740,2030,2,0,3,2.15
740,2030,2,0,4,1.92
740,2030,2,0,5,1.68
740,2030,2,0,6,1.43
740,2030,2,0,7,1.2
748,2030,0,0,0,2.93
748,2030,0,0,2,3.37
748,2030,0,0,3,3.25
748,2030,0,0,4,3.15
748,2030,0,0,5,2.92
748,2030,0,0,6,2.42
748,2030,0,0,7,2.07
748,2030,2,0,0,2.93
748,2030,2,0,2,3.37
748,2030,2,0,3,3.25
748,2030,2,0,4,3.15
748,2030,2,0,5,2.92
748,2030,2,0,6,2.42
748,2030,2,0,7,2.07
752,2030,0,0,0,1.58
752,2030,0,0,2,1.64
752,2030,0,0,3,1.64
752,2030,0,0,4,1.64
752,2030,0,0,5,1.64
752,2030,0,0,6,1.58
752,2030,0,0,7,1.56
752,2030,2,0,0,1.58
752,2030,2,0,2,1.64
752,2030,2,0,3,1.64
752,2030,2,0,4,1.64
752,2030,2,0,5,1.64
752,2030,2,0,6,1.58
752,2030,2,0,7,1.56
756,2030,0,0,0,1.43
756,2030,0,0,2,1.6
756,2030,0,0,3,1.6
756,2030,0,0,4,1.6
756,2030,0,0,5,1.6
756,2030,0,0,6,1.38
756,2030,0,0,7,1.23
756,2030,2,0,0,1.43
756,2030,2,0,2,1.6
756,2030,2,0,3,1.6
756,2030,2,0,4,1.6
756,2030,2,0,5,1.6
756,2030,2,0,6,1.38
756,2030,2,0,7,1.23
760,2030,0,0,0,2.75
760,2030,0,0,2,3.11
760,2030,0,0,3,2.97
760,2030,0,0,4,2.85
760,2030,0,0,5,2.62
760,2030,0,0,6,2.2
760,2030,0,0,7,1.93
760,2030,2,0,0,2.75
760,2030,2,0,2,3.11
760,2030,2,0,3,2.97
760,2030,2,0,4,2.85
760,2030,2,0,5,2.62
760,2030,2,0,6,2.2
760,2030,2,0,7,1.93
762,2030,0,0,0,2.71
762,2030,0,0,2,3.14
762,2030,0,0,3,3.14
762,2030,0,0,4,3.14
762,2030,0,0,5,3.02
762,2030,0,0,6,2.61
762,2030,0,0,7,2.29
762,2030,2,0,0,2.71
762,2030,2,0,2,3.14
762,2030,2,0,3,3.14
762,2030,2,0,4,3.14
762,2030,2,0,5,3.02
762,2030,2,0,6,2.61
762,2030,2,0,7,2.29
764,2030,0,0,0,1.26
764,2030,0,0,2,1.41
764,2030,0,0,3,1.41
764,2030,0,0,4,1.41
764,2030,0,0,5,1.41
764,2030,0,0,6,1.17
764,2030,0,0,7,1.04
764,2030,2,0,0,1.26
764,2030,2,0,2,1.41
764,2030,2,0,3,1.41
764,2030,2,0,4,1.41
764,2030,2,0,5,1.41
764,2030,2,0,6,1.17
764,2030,2,0,7,1.04
768,2030,0,0,0,3.3
768,2030,0,0,2,3.79
768,2030,0,0,3,3.61
768,2030,0,0,4,3.34
768,2030,0,0,5,2.86
768,2030,0,0,6,2.33
768,2030,0,0,7,2.04
768,2030,2,0,0,3.3
768,2030,2,0,2,3.79
768,2030,2,0,3,3.61
768,2030,2,0,4,3.34
768,2030,2,0,5,2.86
768,2030,2,0,6,2.33
768,2030,2,0,7,2.04
776,2030,0,0,0,2.96
776,2030,0,0,2,3.92
776,2030,0,0,3,3.74
776,2030,0,0,4,3.54
776,2030,0,0,5,3.21
776,2030,0,0,6,2.65
776,2030,0,0,7,2.34
776,2030,2,0,0,2.96
776,2030,2,0,2,3.92
776,2030,2,0,3,3.74
776,2030,2,0,4,3.54
776,2030,2,0,5,3.21
776,2030,2,0,6,2.65
776,2030,2,0,7,2.34
780,2030,0,0,0,1.18
780,2030,0,0,2,1.4
780,2030,0,0,3,1.4
780,2030,0,0,4,1.4
780,2030,0,0,5,1.26
780,2030,0,0,6,1.06
780,2030,0,0,7,0.91
780,2030,2,0,0,1.18
780,2030,2,0,2,1.4
780,2030,2,0,3,1.4
780,2030,2,0,4,1.4
780,2030,2,0,5,1.26
780,2030,2,0,6,1.06
780,2030,2,0,7,0.91
784,2030,0,0,0,1.31
784,2030,0,0,2,1.62
784,2030,0,0,3,1.62
784,2030,0,0,4,1.62
784,2030,0,0,5,1.48
784,2030,0,0,6,1.25
784,2030,0,0,7,1.09
784,2030,2,0,0,1.31
784,2030,2,0,2,1.62
784,2030,2,0,3,1.62
784,2030,2,0,4,1.62
784,2030,2,0,5,1.48
784,2030,2,0,6,1.25
784,2030,2,0,7,1.09
788,2030,0,0,0,1.34
788,2030,0,0,2,1.66
788,2030,0,0,3,1.66
788,2030,0,0,4,1.66
788,2030,0,0,5,1.5
788,2030,0,0,6,1.27
788,2030,0,0,7,1.12
788,2030,2,0,0,1.34
788,2030,2,0,2,1.66
788,2030,2,0,3,1.66
788,2030,2,0,4,1.66
788,2030,2,0,5,1.5
788,2030,2,0,6,1.27
788,2030,2,0,7,1.12
792,2030,0,0,0,1.58
792,2030,0,0,2,1.96
792,2030,0,0,3,1.75
792,2030,0,0,4,1.69
792,2030,0,0,5,1.5
792,2030,0,0,6,1.3
792,2030,0,0,7,1.12
792,2030,2,0,0,1.58
792,2030,2,0,2,1.96
792,2030,2,0,3,1.75
792,2030,2,0,4,1.69
792,2030,2,0,5,1.5
792,2030,2,0,6,1.3
792,2030,2,0,7,1.12
795,2030,0,0,0,1.55
795,2030,0,0,2,1.85
795,2030,0,0,3,1.85
795,2030,0,0,4,1.85
795,2030,0,0,5,1.77
795,2030,0,0,6,1.53
795,2030,0,0,7,1.34
795,2030,2,0,0,1.55
795,2030,2,0,2,1.85
795,2030,2,0,3,1.85
795,2030,2,0,4,1.85
795,2030,2,0,5,1.77
795,2030,2,0,6,1.53
795,2030,2,0,7,1.34
800,2030,0,0,0,5.75
800,2030,0,0,2,6.41
800,2030,0,0,3,6.11
800,2030,0,0,4,5.32
800,2030,0,0,5,4.34
800,2030,0,0,6,3.33
800,2030,0,0,7,3.57
800,2030,2,0,0,5.75
800,2030,2,0,2,6.41
800,2030,2,0,3,6.11
800,2030,2,0,4,5.32
800,2030,2,0,5,4.34
800,2030,2,0,6,3.33
800,2030,2,0,7,3.57
804,2030,0,0,0,1.23
804,2030,0,0,2,1.58
804,2030,0,0,3,1.58
804,2030,0,0,4,1.58
804,2030,0,0,5,1.5
804,2030,0,0,6,1.23
804,2030,0,0,7,1.05
804,2030,2,0,0,1.23
804,2030,2,0,2,1.58
804,2030,2,0,3,1.58
804,2030,2,0,4,1.58
804,2030,2,0,5,1.5
804,2030,2,0,6,1.23
804,2030,2,0,7,1.05
807,2030,0,0,0,1.3
807,2030,0,0,2,1.6
807,2030,0,0,3,1.6
807,2030,0,0,4,1.6
807,2030,0,0,5,1.52
807,2030,0,0,6,1.24
807,2030,0,0,7,1.08
807,2030,2,0,0,1.3
807,2030,2,0,2,1.6
807,2030,2,0,3,1.6
807,2030,2,0,4,1.6
807,2030,2,0,5,1.52
807,2030,2,0,6,1.24
807,2030,2,0,7,1.08
818,2030,0,0,0,1.78
818,2030,0,0,2,2
818,2030,0,0,3,1.99
818,2030,0,0,4,1.94
818,2030,0,0,5,1.88
818,2030,0,0,6,1.72
818,2030,0,0,7,1.52
818,2030,2,0,0,1.78
818,2030,2,0,2,2
818,2030,2,0,3,1.99
818,2030,2,0,4,1.94
818,2030,2,0,5,1.88
818,2030,2,0,6,1.72
818,2030,2,0,7,1.52
826,2030,0,0,0,1.62
826,2030,0,0,2,1.72
826,2030,0,0,3,1.72
826,2030,0,0,4,1.72
826,2030,0,0,5,1.72
826,2030,0,0,6,1.53
826,2030,0,0,7,1.44
826,2030,2,0,0,1.62
826,2030,2,0,2,1.72
826,2030,2,0,3,1.72
826,2030,2,0,4,1.72
826,2030,2,0,5,1.72
826,2030,2,0,6,1.53
826,2030,2,0,7,1.44
830,2030,0,0,0,1.28
830,2030,0,0,2,1.42
830,2030,0,0,3,1.42
830,2030,0,0,4,1.42
830,2030,0,0,5,1.42
830,2030,0,0,6,1.25
830,2030,0,0,7,1.18
830,2030,2,0,0,1.28
830,2030,2,0,2,1.42
830,2030,2,0,3,1.42
830,2030,2,0,4,1.42
830,2030,2,0,5,1.42
830,2030,2,0,6,1.25
830,2030,2,0,7,1.18
834,2030,0,0,0,4.39
834,2030,0,0,2,4.96
834,2030,0,0,3,4.56
834,2030,0,0,4,4.21
834,2030,0,0,5,3.07
834,2030,0,0,6,2.69
834,2030,0,0,7,2.36
834,2030,2,0,0,4.39
834,2030,2,0,2,4.96
834,2030,2,0,3,4.56
834,2030,2,0,4,4.21
834,2030,2,0,5,3.07
834,2030,2,0,6,2.69
834,2030,2,0,7,2.36
840,2030,0,0,0,1.66
840,2030,0,0,2,2.07
840,2030,0,0,3,2.07
840,2030,0,0,4,2.07
840,2030,0,0,5,2.07
840,2030,0,0,6,1.57
840,2030,0,0,7,1.4
840,2030,2,0,0,1.66
840,2030,2,0,2,2.07
840,2030,2,0,3,2.07
840,2030,2,0,4,2.07
840,2030,2,0,5,2.07
840,2030,2,0,6,1.57
840,2030,2,0,7,1.4
850,2030,0,0,0,1.4
850,2030,0,0,2,1.69
850,2030,0,0,3,1.62
850,2030,0,0,4,1.58
850,2030,0,0,5,1.49
850,2030,0,0,6,1.25
850,2030,0,0,7,1.1
850,2030,2,0,0,1.4
850,2030,2,0,2,1.69
850,2030,2,0,3,1.62
850,2030,2,0,4,1.58
850,2030,2,0,5,1.49
850,2030,2,0,6,1.25
850,2030,2,0,7,1.1
854,2030,0,0,0,5.13
854,2030,0,0,2,5.41
854,2030,0,0,3,4.59
854,2030,0,0,4,4.04
854,2030,0,0,5,2.96
854,2030,0,0,6,3.13
854,2030,0,0,7,2.73
854,2030,2,0,0,5.13
854,2030,2,0,2,5.41
854,2030,2,0,3,4.59
854,2030,2,0,4,4.04
854,2030,2,0,5,2.96
854,2030,2,0,6,3.13
854,2030,2,0,7,2.73
858,2030,0,0,0,1.42
858,2030,0,0,2,1.62
858,2030,0,0,3,1.62
858,2030,0,0,4,1.62
858,2030,0,0,5,1.46
858,2030,0,0,6,1.22
858,2030,0,0,7,1.05
858,2030,2,0,0,1.42
858,2030,2,0,2,1.62
858,2030,2,0,3,1.62
858,2030,2,0,4,1.62
858,2030,2,0,5,1.46
858,2030,2,0,6,1.22
858,2030,2,0,7,1.05
860,2030,0,0,0,1.57
860,2030,0,0,2,1.68
860,2030,0,0,3,1.68
860,2030,0,0,4,1.68
860,2030,0,0,5,1.62
860,2030,0,0,6,1.41
860,2030,0,0,7,1.23
860,2030,2,0,0,1.57
860,2030,2,0,2,1.68
860,2030,2,0,3,1.68
860,2030,2,0,4,1.68
860,2030,2,0,5,1.62
860,2030,2,0,6,1.41
860,2030,2,0,7,1.23
862,2030,0,0,0,1.62
862,2030,0,0,2,2.01
862,2030,0,0,3,1.95
862,2030,0,0,4,1.85
862,2030,0,0,5,1.7
862,2030,0,0,6,1.42
862,2030,0,0,7,1.23
862,2030,2,0,0,1.62
862,2030,2,0,2,2.01
862,2030,2,0,3,1.95
862,2030,2,0,4,1.85
862,2030,2,0,5,1.7
862,2030,2,0,6,1.42
862,2030,2,0,7,1.23
882,2030,0,0,0,2.97
882,2030,0,0,2,3.77
882,2030,0,0,3,3.59
882,2030,0,0,4,3.41
882,2030,0,0,5,3.08
882,2030,0,0,6,2.56
882,2030,0,0,7,2.24
882,2030,2,0,0,2.97
882,2030,2,0,2,3.77
882,2030,2,0,3,3.59
882,2030,2,0,4,3.41
882,2030,2,0,5,3.08
882,2030,2,0,6,2.56
882,2030,2,0,7,2.24
887,2030,0,0,0,4.42
887,2030,0,0,2,5.87
887,2030,0,0,3,5.53
887,2030,0,0,4,5.03
887,2030,0,0,5,4.29
887,2030,0,0,6,3.44
887,2030,0,0,7,3.01
887,2030,2,0,0,4.42
887,2030,2,0,2,5.87
887,2030,2,0,3,5.53
887,2030,2,0,4,5.03
887,2030,2,0,5,4.29
887,2030,2,0,6,3.44
887,2030,2,0,7,3.01
894,2030,0,0,0,5.54
894,2030,0,0,2,6.58
894,2030,0,0,3,6.26
894,2030,0,0,4,5.5
894,2030,0,0,5,4.55
894,2030,0,0,6,3.19
894,2030,0,0,7,3.04
894,2030,2,0,0,5.54
894,2030,2,0,2,6.58
894,2030,2,0,3,6.26
894,2030,2,0,4,5.5
894,2030,2,0,5,4.55
894,2030,2,0,6,3.19
894,2030,2,0,7,3.04
900,2030,0,0,0,2.28
900,2030,0,0,2,3.19
900,2030,0,0,3,3.53
900,2030,0,0,4,2.54
900,2030,0,0,5,1.87
900,2030,0,0,6,1.64
900,2030,0,0,7,1.41
900,2030,2,0,0,2.28
900,2030,2,0,2,3.19
900,2030,2,0,3,3.53
900,2030,2,0,4,2.54
900,2030,2,0,5,1.87
900,2030,2,0,6,1.64
900,2030,2,0,7,1.41
903,2030,0,0,0,4.11
903,2030,0,0,2,4.86
903,2030,0,0,3,4.66
903,2030,0,0,4,4.23
903,2030,0,0,5,3.48
903,2030,0,0,6,2.73
903,2030,0,0,7,2.25
903,2030,2,0,0,4.11
903,2030,2,0,2,4.86
903,2030,2,0,3,4.66
903,2030,2,0,4,4.23
903,2030,2,0,5,3.48
903,2030,2,0,6,2.73
903,2030,2,0,7,2.25
904,2030,0,0,0,1.71
904,2030,0,0,2,2.22
904,2030,0,0,3,2.42
904,2030,0,0,4,2.01
904,2030,0,0,5,1.7
904,2030,0,0,6,1.38
904,2030,0,0,7,1.25
904,2030,2,0,0,1.71
904,2030,2,0,2,2.22
904,2030,2,0,3,2.42
904,2030,2,0,4,2.01
904,2030,2,0,5,1.7
904,2030,2,0,6,1.38
904,2030,2,0,7,1.25
905,2030,0,0,0,1.64
905,2030,0,0,2,2
905,2030,0,0,3,2.04
905,2030,0,0,4,2.05
905,2030,0,0,5,2.04
905,2030,0,0,6,1.56
905,2030,0,0,7,1.39
905,2030,2,0,0,1.64
905,2030,2,0,2,2
905,2030,2,0,3,2.04
905,2030,2,0,4,2.05
905,2030,2,0,5,2.04
905,2030,2,0,6,1.56
905,2030,2,0,7,1.39
906,2030,0,0,0,1.12
906,2030,0,0,2,1.25
906,2030,0,0,3,1.68
906,2030,0,0,4,1.24
906,2030,0,0,5,1.24
906,2030,0,0,6,1.03
906,2030,0,0,7,0.97
906,2030,2,0,0,1.12
906,2030,2,0,2,1.25
906,2030,2,0,3,1.68
906,2030,2,0,4,1.24
906,2030,2,0,5,1.24
906,2030,2,0,6,1.03
906,2030,2,0,7,0.97
908,2030,0,0,0,1.39
908,2030,0,0,2,1.59
908,2030,0,0,3,1.53
908,2030,0,0,4,1.63
908,2030,0,0,5,1.6
908,2030,0,0,6,1.31
908,2030,0,0,7,1.26
908,2030,2,0,0,1.39
908,2030,2,0,2,1.59
908,2030,2,0,3,1.53
908,2030,2,0,4,1.63
908,2030,2,0,5,1.6
908,2030,2,0,6,1.31
908,2030,2,0,7,1.26
909,2030,0,0,0,2
909,2030,0,0,2,3.54
909,2030,0,0,3,3.44
909,2030,0,0,4,2.9
909,2030,0,0,5,2.1
909,2030,0,0,6,1.77
909,2030,0,0,7,1.56
909,2030,2,0,0,2
909,2030,2,0,2,3.54
909,2030,2,0,3,3.44
909,2030,2,0,4,2.9
909,2030,2,0,5,2.1
909,2030,2,0,6,1.77
909,2030,2,0,7,1.56
910,2030,0,0,0,4.29
910,2030,0,0,2,4.85
910,2030,0,0,3,4.8
910,2030,0,0,4,4.11
910,2030,0,0,5,3.6
910,2030,0,0,6,2.71
910,2030,0,0,7,2.15
910,2030,2,0,0,4.29
910,2030,2,0,2,4.85
910,2030,2,0,3,4.8
910,2030,2,0,4,4.11
910,2030,2,0,5,3.6
910,2030,2,0,6,2.71
910,2030,2,0,7,2.15
911,2030,0,0,0,4.42
911,2030,0,0,2,4.86
911,2030,0,0,3,4.87
911,2030,0,0,4,4.29
911,2030,0,0,5,4.04
911,2030,0,0,6,3.08
911,2030,0,0,7,2.62
911,2030,2,0,0,4.42
911,2030,2,0,2,4.86
911,2030,2,0,3,4.87
911,2030,2,0,4,4.29
911,2030,2,0,5,4.04
911,2030,2,0,6,3.08
911,2030,2,0,7,2.62
912,2030,0,0,0,2.17
912,2030,0,0,2,2.7
912,2030,0,0,3,2.71
912,2030,0,0,4,2.31
912,2030,0,0,5,1.86
912,2030,0,0,6,1.76
912,2030,0,0,7,1.48
912,2030,2,0,0,2.17
912,2030,2,0,2,2.7
912,2030,2,0,3,2.71
912,2030,2,0,4,2.31
912,2030,2,0,5,1.86
912,2030,2,0,6,1.76
912,2030,2,0,7,1.48
913,2030,0,0,0,1.75
913,2030,0,0,2,2.22
913,2030,0,0,3,2.39
913,2030,0,0,4,2.14
913,2030,0,0,5,1.76
913,2030,0,0,6,1.48
913,2030,0,0,7,1.35
913,2030,2,0,0,1.75
913,2030,2,0,2,2.22
913,2030,2,0,3,2.39
913,2030,2,0,4,2.14
913,2030,2,0,5,1.76
913,2030,2,0,6,1.48
913,2030,2,0,7,1.35
914,2030,0,0,0,5.16
914,2030,0,0,2,5.76
914,2030,0,0,3,5.07
914,2030,0,0,4,5.38
914,2030,0,0,5,4.33
914,2030,0,0,6,4.17
914,2030,0,0,7,3.38
914,2030,2,0,0,5.16
914,2030,2,0,2,5.76
914,2030,2,0,3,5.07
914,2030,2,0,4,5.38
914,2030,2,0,5,4.33
914,2030,2,0,6,4.17
914,2030,2,0,7,3.38
915,2030,0,0,0,1.91
915,2030,0,0,2,2.56
915,2030,0,0,3,2.75
915,2030,0,0,4,2.29
915,2030,0,0,5,1.86
915,2030,0,0,6,1.51
915,2030,0,0,7,1.23
915,2030,2,0,0,1.91
915,2030,2,0,2,2.56
915,2030,2,0,3,2.75
915,2030,2,0,4,2.29
915,2030,2,0,5,1.86
915,2030,2,0,6,1.51
915,2030,2,0,7,1.23
916,2030,0,0,0,1.94
916,2030,0,0,2,2.65
916,2030,0,0,3,2.82
916,2030,0,0,4,2.24
916,2030,0,0,5,1.77
916,2030,0,0,6,1.49
916,2030,0,0,7,1.28
916,2030,2,0,0,1.94
916,2030,2,0,2,2.65
916,2030,2,0,3,2.82
916,2030,2,0,4,2.24
916,2030,2,0,5,1.77
916,2030,2,0,6,1.49
916,2030,2,0,7,1.28
920,2030,0,0,0,1.69
920,2030,0,0,2,1.93
920,2030,0,0,3,2.27
920,2030,0,0,4,1.85
920,2030,0,0,5,1.53
920,2030,0,0,6,1.54
920,2030,0,0,7,1.6
920,2030,2,0,0,1.69
920,2030,2,0,2,1.93
920,2030,2,0,3,2.27
920,2030,2,0,4,1.85
920,2030,2,0,5,1.53
920,2030,2,0,6,1.54
920,2030,2,0,7,1.6
921,2030,0,0,0,2.04
921,2030,0,0,2,2.46
921,2030,0,0,3,2.07
921,2030,0,0,4,2.06
921,2030,0,0,5,1.88
921,2030,0,0,6,1.6
921,2030,0,0,7,1.36
921,2030,2,0,0,2.04
921,2030,2,0,2,2.46
921,2030,2,0,3,2.07
921,2030,2,0,4,2.06
921,2030,2,0,5,1.88
921,2030,2,0,6,1.6
921,2030,2,0,7,1.36
922,2030,0,0,0,2.7
922,2030,0,0,2,3.48
922,2030,0,0,3,3.56
922,2030,0,0,4,2.88
922,2030,0,0,5,2.77
922,2030,0,0,6,2.1
922,2030,0,0,7,2.03
922,2030,2,0,0,2.7
922,2030,2,0,2,3.48
922,2030,2,0,3,3.56
922,2030,2,0,4,2.88
922,2030,2,0,5,2.77
922,2030,2,0,6,2.1
922,2030,2,0,7,2.03
923,2030,0,0,0,1.29
923,2030,0,0,2,1.6
923,2030,0,0,3,1.6
923,2030,0,0,4,1.6
923,2030,0,0,5,1.72
923,2030,0,0,6,1.25
923,2030,0,0,7,1.09
923,2030,2,0,0,1.29
923,2030,2,0,2,1.6
923,2030,2,0,3,1.6
923,2030,2,0,4,1.6
923,2030,2,0,5,1.72
923,2030,2,0,6,1.25
923,2030,2,0,7,1.09
924,2030,0,0,0,1.59
924,2030,0,0,2,1.62
924,2030,0,0,3,1.63
924,2030,0,0,4,1.69
924,2030,0,0,5,1.69
924,2030,0,0,6,1.56
924,2030,0,0,7,1.48
924,2030,2,0,0,1.59
924,2030,2,0,2,1.62
924,2030,2,0,3,1.63
924,2030,2,0,4,1.69
924,2030,2,0,5,1.69
924,2030,2,0,6,1.56
924,2030,2,0,7,1.48
925,2030,0,0,0,1.31
925,2030,0,0,2,1.53
925,2030,0,0,3,1.51
925,2030,0,0,4,1.51
925,2030,0,0,5,1.47
925,2030,0,0,6,1.24
925,2030,0,0,7,1.14
925,2030,2,0,0,1.31
925,2030,2,0,2,1.53
925,2030,2,0,3,1.51
925,2030,2,0,4,1.51
925,2030,2,0,5,1.47
925,2030,2,0,6,1.24
925,2030,2,0,7,1.14
926,2030,0,0,0,1.46
926,2030,0,0,2,1.66
926,2030,0,0,3,NA
926,2030,0,0,4,1.77
926,2030,0,0,5,1.62
926,2030,0,0,6,1.4
926,2030,0,0,7,1.32
926,2030,2,0,0,1.46
926,2030,2,0,2,1.66
926,2030,2,0,3,NA
926,2030,2,0,4,1.77
926,2030,2,0,5,1.62
926,2030,2,0,6,1.4
926,2030,2,0,7,1.32
927,2030,0,0,0,1.57
927,2030,0,0,2,1.89
927,2030,0,0,3,1.89
927,2030,0,0,4,1.88
927,2030,0,0,5,1.88
927,2030,0,0,6,1.54
927,2030,0,0,7,1.36
927,2030,2,0,0,1.57
927,2030,2,0,2,1.89
927,2030,2,0,3,1.89
927,2030,2,0,4,1.88
927,2030,2,0,5,1.88
927,2030,2,0,6,1.54
927,2030,2,0,7,1.36
931,2030,0,0,0,1.59
931,2030,0,0,2,1.96
931,2030,0,0,3,2.1
931,2030,0,0,4,1.89
931,2030,0,0,5,1.6
931,2030,0,0,6,1.33
931,2030,0,0,7,1.23
931,2030,2,0,0,1.59
931,2030,2,0,2,1.96
931,2030,2,0,3,2.1
931,2030,2,0,4,1.89
931,2030,2,0,5,1.6
931,2030,2,0,6,1.33
931,2030,2,0,7,1.23
935,2030,0,0,0,1.81
935,2030,0,0,2,2.35
935,2030,0,0,3,2.33
935,2030,0,0,4,1.99
935,2030,0,0,5,1.53
935,2030,0,0,6,1.48
935,2030,0,0,7,1.31
935,2030,2,0,0,1.81
935,2030,2,0,2,2.35
935,2030,2,0,3,2.33
935,2030,2,0,4,1.99
935,2030,2,0,5,1.53
935,2030,2,0,6,1.48
935,2030,2,0,7,1.31
954,2030,0,0,0,2.85
954,2030,0,0,2,3.61
954,2030,0,0,3,3.46
954,2030,0,0,4,3.28
954,2030,0,0,5,2.96
954,2030,0,0,6,2.44
954,2030,0,0,7,2.12
954,2030,2,0,0,2.85
954,2030,2,0,2,3.61
954,2030,2,0,3,3.46
954,2030,2,0,4,3.28
954,2030,2,0,5,2.96
954,2030,2,0,6,2.44
954,2030,2,0,7,2.12
957,2030,0,0,0,2.26
957,2030,0,0,2,3.08
957,2030,0,0,3,3.27
957,2030,0,0,4,3.16
957,2030,0,0,5,2.84
957,2030,0,0,6,1.92
957,2030,0,0,7,1.73
957,2030,2,0,0,2.26
957,2030,2,0,2,3.08
957,2030,2,0,3,3.27
957,2030,2,0,4,3.16
957,2030,2,0,5,2.84
957,2030,2,0,6,1.92
957,2030,2,0,7,1.73
4,2035,0,0,0,5.8
4,2035,0,0,2,7.34
4,2035,0,0,3,6.93
4,2035,0,0,4,6.16
4,2035,0,0,5,5.03
4,2035,0,0,6,3.91
4,2035,0,0,7,3.42
4,2035,2,0,0,5.8
4,2035,2,0,2,7.34
4,2035,2,0,3,6.93
4,2035,2,0,4,6.16
4,2035,2,0,5,5.03
4,2035,2,0,6,3.91
4,2035,2,0,7,3.42
8,2035,0,0,0,1.19
8,2035,0,0,2,1.42
8,2035,0,0,3,1.42
8,2035,0,0,4,1.42
8,2035,0,0,5,1.36
8,2035,0,0,6,1.13
8,2035,0,0,7,0.98
8,2035,2,0,0,1.19
8,2035,2,0,2,1.42
8,2035,2,0,3,1.42
8,2035,2,0,4,1.42
8,2035,2,0,5,1.36
8,2035,2,0,6,1.13
8,2035,2,0,7,0.98
12,2035,0,0,0,1.58
12,2035,0,0,2,1.86
12,2035,0,0,3,1.86
12,2035,0,0,4,1.86
12,2035,0,0,5,1.72
12,2035,0,0,6,1.45
12,2035,0,0,7,1.27
12,2035,2,0,0,1.58
12,2035,2,0,2,1.86
12,2035,2,0,3,1.86
12,2035,2,0,4,1.86
12,2035,2,0,5,1.72
12,2035,2,0,6,1.45
12,2035,2,0,7,1.27
24,2035,0,0,0,4.07
24,2035,0,0,2,4.55
24,2035,0,0,3,4.55
24,2035,0,0,4,4.06
24,2035,0,0,5,3.42
24,2035,0,0,6,2.63
24,2035,0,0,7,2.17
24,2035,2,0,0,4.07
24,2035,2,0,2,4.55
24,2035,2,0,3,4.55
24,2035,2,0,4,4.06
24,2035,2,0,5,3.42
24,2035,2,0,6,2.63
24,2035,2,0,7,2.17
31,2035,0,0,0,1.38
31,2035,0,0,2,1.62
31,2035,0,0,3,1.62
31,2035,0,0,4,1.62
31,2035,0,0,5,1.55
31,2035,0,0,6,1.3
31,2035,0,0,7,1.14
31,2035,2,0,0,1.38
31,2035,2,0,2,1.62
31,2035,2,0,3,1.62
31,2035,2,0,4,1.62
31,2035,2,0,5,1.55
31,2035,2,0,6,1.3
31,2035,2,0,7,1.14
32,2035,0,0,0,1.57
32,2035,0,0,2,1.82
32,2035,0,0,3,1.82
32,2035,0,0,4,1.82
