"isono","year","sexno","ageno","eduno","etfr"
218,2030,2,0,5,1.73
218,2030,2,0,6,1.45
218,2030,2,0,7,1.25
222,2030,0,0,0,1.44
222,2030,0,0,2,1.79
222,2030,0,0,3,1.76
222,2030,0,0,4,1.7
222,2030,0,0,5,1.57
222,2030,0,0,6,1.33
222,2030,0,0,7,1.17
222,2030,2,0,0,1.44
222,2030,2,0,2,1.79
222,2030,2,0,3,1.76
222,2030,2,0,4,1.7
222,2030,2,0,5,1.57
222,2030,2,0,6,1.33
222,2030,2,0,7,1.17
226,2030,0,0,0,2.17
226,2030,0,0,2,3.21
226,2030,0,0,3,3.06
226,2030,0,0,4,2.8
226,2030,0,0,5,2.36
226,2030,0,0,6,1.91
226,2030,0,0,7,1.67
226,2030,2,0,0,2.17
226,2030,2,0,2,3.21
226,2030,2,0,3,3.06
226,2030,2,0,4,2.8
226,2030,2,0,5,2.36
226,2030,2,0,6,1.91
226,2030,2,0,7,1.67
231,2030,0,0,0,1.99
231,2030,0,0,2,2.98
231,2030,0,0,3,2.7
231,2030,0,0,4,2.15
231,2030,0,0,5,1.76
231,2030,0,0,6,1.21
231,2030,0,0,7,1.05
231,2030,2,0,0,1.99
231,2030,2,0,2,2.98
231,2030,2,0,3,2.7
231,2030,2,0,4,2.15
231,2030,2,0,5,1.76
231,2030,2,0,6,1.21
231,2030,2,0,7,1.05
232,2030,0,0,0,1.92
232,2030,0,0,2,2.5
232,2030,0,0,3,2.38
232,2030,0,0,4,2.19
232,2030,0,0,5,1.88
232,2030,0,0,6,1.51
232,2030,0,0,7,1.33
232,2030,2,0,0,1.92
232,2030,2,0,2,2.5
232,2030,2,0,3,2.38
232,2030,2,0,4,2.19
232,2030,2,0,5,1.88
232,2030,2,0,6,1.51
232,2030,2,0,7,1.33
233,2030,0,0,0,1.97
233,2030,0,0,2,2.58
233,2030,0,0,3,2.58
233,2030,0,0,4,2.58
233,2030,0,0,5,2.58
233,2030,0,0,6,2.15
233,2030,0,0,7,1.84
233,2030,2,0,0,1.97
233,2030,2,0,2,2.58
233,2030,2,0,3,2.58
233,2030,2,0,4,2.58
233,2030,2,0,5,2.58
233,2030,2,0,6,2.15
233,2030,2,0,7,1.84
242,2030,0,0,0,1.51
242,2030,0,0,2,1.99
242,2030,0,0,3,1.9
242,2030,0,0,4,1.84
242,2030,0,0,5,1.7
242,2030,0,0,6,1.43
242,2030,0,0,7,1.25
242,2030,2,0,0,1.51
242,2030,2,0,2,1.99
242,2030,2,0,3,1.9
242,2030,2,0,4,1.84
242,2030,2,0,5,1.7
242,2030,2,0,6,1.43
242,2030,2,0,7,1.25
246,2030,0,0,0,2.4
246,2030,0,0,2,2.48
246,2030,0,0,3,2.48
246,2030,0,0,4,2.48
246,2030,0,0,5,2.48
246,2030,0,0,6,2.44
246,2030,0,0,7,2.38
246,2030,2,0,0,2.4
246,2030,2,0,2,2.48
246,2030,2,0,3,2.48
246,2030,2,0,4,2.48
246,2030,2,0,5,2.48
246,2030,2,0,6,2.44
246,2030,2,0,7,2.38
250,2030,0,0,0,2.38
250,2030,0,0,2,2.96
250,2030,0,0,3,2.96
250,2030,0,0,4,2.96
250,2030,0,0,5,2.96
250,2030,0,0,6,2.49
250,2030,0,0,7,2.29
250,2030,2,0,0,2.38
250,2030,2,0,2,2.96
250,2030,2,0,3,2.96
250,2030,2,0,4,2.96
250,2030,2,0,5,2.96
250,2030,2,0,6,2.49
250,2030,2,0,7,2.29
254,2030,0,0,0,1.58
254,2030,0,0,2,2.31
254,2030,0,0,3,2.14
254,2030,0,0,4,1.98
254,2030,0,0,5,1.78
254,2030,0,0,6,1.5
254,2030,0,0,7,1.28
254,2030,2,0,0,1.58
254,2030,2,0,2,2.31
254,2030,2,0,3,2.14
254,2030,2,0,4,1.98
254,2030,2,0,5,1.78
254,2030,2,0,6,1.5
254,2030,2,0,7,1.28
258,2030,0,0,0,1.54
258,2030,0,0,2,2.5
258,2030,0,0,3,2.23
258,2030,0,0,4,2.05
258,2030,0,0,5,1.87
258,2030,0,0,6,1.6
258,2030,0,0,7,1.4
258,2030,2,0,0,1.54
258,2030,2,0,2,2.5
258,2030,2,0,3,2.23
258,2030,2,0,4,2.05
258,2030,2,0,5,1.87
258,2030,2,0,6,1.6
258,2030,2,0,7,1.4
262,2030,0,0,0,1.68
262,2030,0,0,2,2.13
262,2030,0,0,3,2.04
262,2030,0,0,4,1.91
262,2030,0,0,5,1.67
262,2030,0,0,6,1.36
262,2030,0,0,7,1.2
262,2030,2,0,0,1.68
262,2030,2,0,2,2.13
262,2030,2,0,3,2.04
262,2030,2,0,4,1.91
262,2030,2,0,5,1.67
262,2030,2,0,6,1.36
262,2030,2,0,7,1.2
266,2030,0,0,0,1.62
266,2030,0,0,2,1.89
266,2030,0,0,3,1.94
266,2030,0,0,4,1.82
266,2030,0,0,5,1.64
266,2030,0,0,6,1.38
266,2030,0,0,7,1.28
266,2030,2,0,0,1.62
266,2030,2,0,2,1.89
266,2030,2,0,3,1.94
266,2030,2,0,4,1.82
266,2030,2,0,5,1.64
266,2030,2,0,6,1.38
266,2030,2,0,7,1.28
268,2030,0,0,0,1.33
268,2030,0,0,2,1.76
268,2030,0,0,3,1.76
268,2030,0,0,4,1.76
268,2030,0,0,5,1.7
268,2030,0,0,6,1.44
268,2030,0,0,7,1.24
268,2030,2,0,0,1.33
268,2030,2,0,2,1.76
268,2030,2,0,3,1.76
268,2030,2,0,4,1.76
268,2030,2,0,5,1.7
268,2030,2,0,6,1.44
268,2030,2,0,7,1.24
270,2030,0,0,0,2.03
270,2030,0,0,2,2.82
270,2030,0,0,3,2.66
270,2030,0,0,4,2.45
270,2030,0,0,5,2.08
270,2030,0,0,6,1.68
270,2030,0,0,7,1.48
270,2030,2,0,0,2.03
270,2030,2,0,2,2.82
270,2030,2,0,3,2.66
270,2030,2,0,4,2.45
270,2030,2,0,5,2.08
270,2030,2,0,6,1.68
270,2030,2,0,7,1.48
275,2030,0,0,0,2.02
275,2030,0,0,2,2.54
275,2030,0,0,3,2.62
275,2030,0,0,4,2.57
275,2030,0,0,5,2.38
275,2030,0,0,6,2.01
275,2030,0,0,7,1.76
275,2030,2,0,0,2.02
275,2030,2,0,2,2.54
275,2030,2,0,3,2.62
275,2030,2,0,4,2.57
275,2030,2,0,5,2.38
275,2030,2,0,6,2.01
275,2030,2,0,7,1.76
276,2030,0,0,0,1.86
276,2030,0,0,2,2.19
276,2030,0,0,3,2.19
276,2030,0,0,4,2.19
276,2030,0,0,5,2.19
276,2030,0,0,6,1.94
276,2030,0,0,7,1.77
276,2030,2,0,0,1.86
276,2030,2,0,2,2.19
276,2030,2,0,3,2.19
276,2030,2,0,4,2.19
276,2030,2,0,5,2.19
276,2030,2,0,6,1.94
276,2030,2,0,7,1.77
288,2030,0,0,0,2
288,2030,0,0,2,3.38
288,2030,0,0,3,2.86
288,2030,0,0,4,2.66
288,2030,0,0,5,2.23
288,2030,0,0,6,1.67
288,2030,0,0,7,1.27
288,2030,2,0,0,2
288,2030,2,0,2,3.38
288,2030,2,0,3,2.86
288,2030,2,0,4,2.66
288,2030,2,0,5,2.23
288,2030,2,0,6,1.67
288,2030,2,0,7,1.27
300,2030,0,0,0,1.9
300,2030,0,0,2,2.38
300,2030,0,0,3,2.38
300,2030,0,0,4,2.38
300,2030,0,0,5,2.27
300,2030,0,0,6,1.99
300,2030,0,0,7,1.82
300,2030,2,0,0,1.9
300,2030,2,0,2,2.38
300,2030,2,0,3,2.38
300,2030,2,0,4,2.38
300,2030,2,0,5,2.27
300,2030,2,0,6,1.99
300,2030,2,0,7,1.82
308,2030,0,0,0,1.41
308,2030,0,0,2,1.87
308,2030,0,0,3,1.8
308,2030,0,0,4,1.75
308,2030,0,0,5,1.64
308,2030,0,0,6,1.38
308,2030,0,0,7,1.22
308,2030,2,0,0,1.41
308,2030,2,0,2,1.87
308,2030,2,0,3,1.8
308,2030,2,0,4,1.75
308,2030,2,0,5,1.64
308,2030,2,0,6,1.38
308,2030,2,0,7,1.22
312,2030,0,0,0,1.53
312,2030,0,0,2,2.17
312,2030,0,0,3,2.08
312,2030,0,0,4,2.02
312,2030,0,0,5,1.89
312,2030,0,0,6,1.6
312,2030,0,0,7,1.4
312,2030,2,0,0,1.53
312,2030,2,0,2,2.17
312,2030,2,0,3,2.08
312,2030,2,0,4,2.02
312,2030,2,0,5,1.89
312,2030,2,0,6,1.6
312,2030,2,0,7,1.4
316,2030,0,0,0,1.45
316,2030,0,0,2,1.89
316,2030,0,0,3,1.82
316,2030,0,0,4,1.76
316,2030,0,0,5,1.66
316,2030,0,0,6,1.39
316,2030,0,0,7,1.22
316,2030,2,0,0,1.45
316,2030,2,0,2,1.89
316,2030,2,0,3,1.82
316,2030,2,0,4,1.76
316,2030,2,0,5,1.66
316,2030,2,0,6,1.39
316,2030,2,0,7,1.22
320,2030,0,0,0,1.73
320,2030,0,0,2,2.6
320,2030,0,0,3,2.36
320,2030,0,0,4,2.04
320,2030,0,0,5,1.8
320,2030,0,0,6,1.49
320,2030,0,0,7,1.14
320,2030,2,0,0,1.73
320,2030,2,0,2,2.6
320,2030,2,0,3,2.36
320,2030,2,0,4,2.04
320,2030,2,0,5,1.8
320,2030,2,0,6,1.49
320,2030,2,0,7,1.14
324,2030,0,0,0,2.21
324,2030,0,0,2,2.66
324,2030,0,0,3,2.46
324,2030,0,0,4,2.3
324,2030,0,0,5,2.1
324,2030,0,0,6,1.94
324,2030,0,0,7,1.45
324,2030,2,0,0,2.21
324,2030,2,0,2,2.66
324,2030,2,0,3,2.46
324,2030,2,0,4,2.3
324,2030,2,0,5,2.1
324,2030,2,0,6,1.94
324,2030,2,0,7,1.45
328,2030,0,0,0,1.42
328,2030,0,0,2,2.17
328,2030,0,0,3,1.96
328,2030,0,0,4,1.82
328,2030,0,0,5,1.76
328,2030,0,0,6,1.42
328,2030,0,0,7,1.19
328,2030,2,0,0,1.42
328,2030,2,0,2,2.17
328,2030,2,0,3,1.96
328,2030,2,0,4,1.82
328,2030,2,0,5,1.76
328,2030,2,0,6,1.42
328,2030,2,0,7,1.19
332,2030,0,0,0,1.64
332,2030,0,0,2,2.23
332,2030,0,0,3,2.06
332,2030,0,0,4,1.86
332,2030,0,0,5,1.7
332,2030,0,0,6,1.45
332,2030,0,0,7,1.34
332,2030,2,0,0,1.64
332,2030,2,0,2,2.23
332,2030,2,0,3,2.06
332,2030,2,0,4,1.86
332,2030,2,0,5,1.7
332,2030,2,0,6,1.45
332,2030,2,0,7,1.34
340,2030,0,0,0,1.6
340,2030,0,0,2,2.15
340,2030,0,0,3,2.06
340,2030,0,0,4,1.86
340,2030,0,0,5,1.63
340,2030,0,0,6,1.43
340,2030,0,0,7,1.24
340,2030,2,0,0,1.6
340,2030,2,0,2,2.15
340,2030,2,0,3,2.06
340,2030,2,0,4,1.86
340,2030,2,0,5,1.63
340,2030,2,0,6,1.43
340,2030,2,0,7,1.24
344,2030,0,0,0,0.97
344,2030,0,0,2,1.24
344,2030,0,0,3,1.24
344,2030,0,0,4,1.24
344,2030,0,0,5,1.24
344,2030,0,0,6,1.03
344,2030,0,0,7,0.92
344,2030,2,0,0,0.97
344,2030,2,0,2,1.24
344,2030,2,0,3,1.24
344,2030,2,0,4,1.24
344,2030,2,0,5,1.24
344,2030,2,0,6,1.03
344,2030,2,0,7,0.92
348,2030,0,0,0,1.73
348,2030,0,0,2,2.12
348,2030,0,0,3,2.12
348,2030,0,0,4,2.12
348,2030,0,0,5,2.12
348,2030,0,0,6,1.78
348,2030,0,0,7,1.63
348,2030,2,0,0,1.73
348,2030,2,0,2,2.12
348,2030,2,0,3,2.12
348,2030,2,0,4,2.12
348,2030,2,0,5,2.12
348,2030,2,0,6,1.78
348,2030,2,0,7,1.63
352,2030,0,0,0,2.42
352,2030,0,0,2,2.52
352,2030,0,0,3,2.52
352,2030,0,0,4,2.52
352,2030,0,0,5,2.52
352,2030,0,0,6,2.44
352,2030,0,0,7,2.4
352,2030,2,0,0,2.42
352,2030,2,0,2,2.52
352,2030,2,0,3,2.52
352,2030,2,0,4,2.52
352,2030,2,0,5,2.52
352,2030,2,0,6,2.44
352,2030,2,0,7,2.4
356,2030,0,0,0,1.53
356,2030,0,0,2,2.02
356,2030,0,0,3,1.84
356,2030,0,0,4,1.86
356,2030,0,0,5,1.74
356,2030,0,0,6,1.42
356,2030,0,0,7,1.35
356,2030,2,0,0,1.53
356,2030,2,0,2,2.02
356,2030,2,0,3,1.84
356,2030,2,0,4,1.86
356,2030,2,0,5,1.74
356,2030,2,0,6,1.42
356,2030,2,0,7,1.35
360,2030,0,0,0,1.32
360,2030,0,0,2,1.34
360,2030,0,0,3,1.36
360,2030,0,0,4,1.37
360,2030,0,0,5,1.34
360,2030,0,0,6,1.29
360,2030,0,0,7,1.31
360,2030,2,0,0,1.32
360,2030,2,0,2,1.34
360,2030,2,0,3,1.36
360,2030,2,0,4,1.37
360,2030,2,0,5,1.34
360,2030,2,0,6,1.29
360,2030,2,0,7,1.31
364,2030,0,0,0,1.27
364,2030,0,0,2,1.72
364,2030,0,0,3,1.72
364,2030,0,0,4,1.72
364,2030,0,0,5,1.52
364,2030,0,0,6,1.26
364,2030,0,0,7,1.1
364,2030,2,0,0,1.27
364,2030,2,0,2,1.72
364,2030,2,0,3,1.72
364,2030,2,0,4,1.72
364,2030,2,0,5,1.52
364,2030,2,0,6,1.26
364,2030,2,0,7,1.1
368,2030,0,0,0,2.06
368,2030,0,0,2,2.68
368,2030,0,0,3,2.63
368,2030,0,0,4,2.6
368,2030,0,0,5,2.36
368,2030,0,0,6,1.98
368,2030,0,0,7,1.72
368,2030,2,0,0,2.06
368,2030,2,0,2,2.68
368,2030,2,0,3,2.63
368,2030,2,0,4,2.6
368,2030,2,0,5,2.36
368,2030,2,0,6,1.98
368,2030,2,0,7,1.72
372,2030,0,0,0,2.38
372,2030,0,0,2,2.81
372,2030,0,0,3,2.81
372,2030,0,0,4,2.81
372,2030,0,0,5,2.81
372,2030,0,0,6,2.48
372,2030,0,0,7,2.34
372,2030,2,0,0,2.38
372,2030,2,0,2,2.81
372,2030,2,0,3,2.81
372,2030,2,0,4,2.81
372,2030,2,0,5,2.81
372,2030,2,0,6,2.48
372,2030,2,0,7,2.34
376,2030,0,0,0,3.14
376,2030,0,0,2,4.17
376,2030,0,0,3,4.17
376,2030,0,0,4,4.17
376,2030,0,0,5,3.82
376,2030,0,0,6,3.24
376,2030,0,0,7,2.88
376,2030,2,0,0,3.14
376,2030,2,0,2,4.17
376,2030,2,0,3,4.17
376,2030,2,0,4,4.17
376,2030,2,0,5,3.82
376,2030,2,0,6,3.24
376,2030,2,0,7,2.88
380,2030,0,0,0,1.88
380,2030,0,0,2,2.44
380,2030,0,0,3,2.44
380,2030,0,0,4,2.44
380,2030,0,0,5,2.29
380,2030,0,0,6,1.94
380,2030,0,0,7,1.72
380,2030,2,0,0,1.88
380,2030,2,0,2,2.44
380,2030,2,0,3,2.44
380,2030,2,0,4,2.44
380,2030,2,0,5,2.29
380,2030,2,0,6,1.94
380,2030,2,0,7,1.72
384,2030,0,0,0,1.92
384,2030,0,0,2,2.67
384,2030,0,0,3,2.44
384,2030,0,0,4,2.08
384,2030,0,0,5,1.7
384,2030,0,0,6,1.41
384,2030,0,0,7,1.23
384,2030,2,0,0,1.92
384,2030,2,0,2,2.67
384,2030,2,0,3,2.44
384,2030,2,0,4,2.08
384,2030,2,0,5,1.7
384,2030,2,0,6,1.41
384,2030,2,0,7,1.23
388,2030,0,0,0,1.44
388,2030,0,0,2,1.75
388,2030,0,0,3,1.75
388,2030,0,0,4,1.75
388,2030,0,0,5,1.75
388,2030,0,0,6,1.45
388,2030,0,0,7,1.15
388,2030,2,0,0,1.44
388,2030,2,0,2,1.75
388,2030,2,0,3,1.75
388,2030,2,0,4,1.75
388,2030,2,0,5,1.75
388,2030,2,0,6,1.45
388,2030,2,0,7,1.15
392,2030,0,0,0,1.68
392,2030,0,0,2,1.9
392,2030,0,0,3,1.9
392,2030,0,0,4,1.9
392,2030,0,0,5,1.9
392,2030,0,0,6,1.76
392,2030,0,0,7,1.65
392,2030,2,0,0,1.68
392,2030,2,0,2,1.9
392,2030,2,0,3,1.9
392,2030,2,0,4,1.9
392,2030,2,0,5,1.9
392,2030,2,0,6,1.76
392,2030,2,0,7,1.65
398,2030,0,0,0,1.49
398,2030,0,0,2,1.9
398,2030,0,0,3,1.9
398,2030,0,0,4,1.9
398,2030,0,0,5,1.82
398,2030,0,0,6,1.58
398,2030,0,0,7,1.38
398,2030,2,0,0,1.49
398,2030,2,0,2,1.9
398,2030,2,0,3,1.9
398,2030,2,0,4,1.9
398,2030,2,0,5,1.82
398,2030,2,0,6,1.58
398,2030,2,0,7,1.38
400,2030,0,0,0,1.66
400,2030,0,0,2,2
400,2030,0,0,3,2.04
400,2030,0,0,4,2
400,2030,0,0,5,1.95
400,2030,0,0,6,1.7
400,2030,0,0,7,1.54
400,2030,2,0,0,1.66
400,2030,2,0,2,2
400,2030,2,0,3,2.04
400,2030,2,0,4,2
400,2030,2,0,5,1.95
400,2030,2,0,6,1.7
400,2030,2,0,7,1.54
404,2030,0,0,0,2.21
404,2030,0,0,2,3.23
404,2030,0,0,3,3.06
404,2030,0,0,4,2.77
404,2030,0,0,5,2.63
404,2030,0,0,6,1.96
404,2030,0,0,7,1.66
404,2030,2,0,0,2.21
404,2030,2,0,2,3.23
404,2030,2,0,3,3.06
404,2030,2,0,4,2.77
404,2030,2,0,5,2.63
404,2030,2,0,6,1.96
404,2030,2,0,7,1.66
408,2030,0,0,0,1.07
408,2030,0,0,2,1.28
408,2030,0,0,3,1.28
408,2030,0,0,4,1.28
408,2030,0,0,5,1.28
408,2030,0,0,6,1.06
408,2030,0,0,7,0.94
408,2030,2,0,0,1.07
408,2030,2,0,2,1.28
408,2030,2,0,3,1.28
408,2030,2,0,4,1.28
408,2030,2,0,5,1.28
408,2030,2,0,6,1.06
408,2030,2,0,7,0.94
410,2030,0,0,0,1.68
410,2030,0,0,2,2.2
410,2030,0,0,3,2.2
410,2030,0,0,4,2.2
410,2030,0,0,5,2.2
410,2030,0,0,6,1.81
410,2030,0,0,7,1.61
410,2030,2,0,0,1.68
410,2030,2,0,2,2.2
410,2030,2,0,3,2.2
410,2030,2,0,4,2.2
410,2030,2,0,5,2.2
410,2030,2,0,6,1.81
410,2030,2,0,7,1.61
414,2030,0,0,0,1.44
414,2030,0,0,2,1.86
414,2030,0,0,3,1.86
414,2030,0,0,4,1.86
414,2030,0,0,5,1.7
414,2030,0,0,6,1.43
414,2030,0,0,7,1.26
414,2030,2,0,0,1.44
414,2030,2,0,2,1.86
414,2030,2,0,3,1.86
414,2030,2,0,4,1.86
414,2030,2,0,5,1.7
414,2030,2,0,6,1.43
414,2030,2,0,7,1.26
417,2030,0,0,0,1.52
417,2030,0,0,2,1.84
417,2030,0,0,3,1.84
417,2030,0,0,4,1.84
417,2030,0,0,5,1.8
417,2030,0,0,6,1.56
417,2030,0,0,7,1.32
417,2030,2,0,0,1.52
417,2030,2,0,2,1.84
417,2030,2,0,3,1.84
417,2030,2,0,4,1.84
417,2030,2,0,5,1.8
417,2030,2,0,6,1.56
417,2030,2,0,7,1.32
418,2030,0,0,0,1.52
418,2030,0,0,2,1.86
418,2030,0,0,3,1.84
418,2030,0,0,4,1.82
418,2030,0,0,5,1.66
418,2030,0,0,6,1.35
418,2030,0,0,7,1.23
418,2030,2,0,0,1.52
418,2030,2,0,2,1.86
418,2030,2,0,3,1.84
418,2030,2,0,4,1.82
418,2030,2,0,5,1.66
418,2030,2,0,6,1.35
418,2030,2,0,7,1.23
422,2030,0,0,0,1.27
422,2030,0,0,2,1.7
422,2030,0,0,3,1.7
422,2030,0,0,4,1.7
422,2030,0,0,5,1.54
422,2030,0,0,6,1.3
422,2030,0,0,7,1.14
422,2030,2,0,0,1.27
422,2030,2,0,2,1.7
422,2030,2,0,3,1.7
422,2030,2,0,4,1.7
422,2030,2,0,5,1.54
422,2030,2,0,6,1.3
422,2030,2,0,7,1.14
426,2030,0,0,0,1.64
426,2030,0,0,2,2.11
426,2030,0,0,3,2.04
426,2030,0,0,4,1.92
426,2030,0,0,5,1.7
426,2030,0,0,6,1.48
426,2030,0,0,7,1.15
426,2030,2,0,0,1.64
426,2030,2,0,2,2.11
426,2030,2,0,3,2.04
426,2030,2,0,4,1.92
426,2030,2,0,5,1.7
426,2030,2,0,6,1.48
426,2030,2,0,7,1.15
428,2030,0,0,0,1.13
428,2030,0,0,2,1.48
428,2030,0,0,3,1.48
428,2030,0,0,4,1.48
428,2030,0,0,5,1.48
428,2030,0,0,6,1.21
428,2030,0,0,7,1.05
428,2030,2,0,0,1.13
428,2030,2,0,2,1.48
428,2030,2,0,3,1.48
428,2030,2,0,4,1.48
428,2030,2,0,5,1.48
428,2030,2,0,6,1.21
428,2030,2,0,7,1.05
430,2030,0,0,0,2.19
430,2030,0,0,2,2.67
430,2030,0,0,3,2.53
430,2030,0,0,4,2.28
430,2030,0,0,5,1.88
430,2030,0,0,6,1.39
430,2030,0,0,7,1.21
430,2030,2,0,0,2.19
430,2030,2,0,2,2.67
430,2030,2,0,3,2.53
430,2030,2,0,4,2.28
430,2030,2,0,5,1.88
430,2030,2,0,6,1.39
430,2030,2,0,7,1.21
434,2030,0,0,0,1.48
434,2030,0,0,2,1.98
434,2030,0,0,3,1.88
434,2030,0,0,4,1.82
434,2030,0,0,5,1.7
434,2030,0,0,6,1.4
434,2030,0,0,7,1.28
434,2030,2,0,0,1.48
434,2030,2,0,2,1.98
434,2030,2,0,3,1.88
434,2030,2,0,4,1.82
434,2030,2,0,5,1.7
434,2030,2,0,6,1.4
434,2030,2,0,7,1.28
440,2030,0,0,0,1.29
440,2030,0,0,2,1.71
440,2030,0,0,3,1.71
440,2030,0,0,4,1.71
440,2030,0,0,5,1.71
440,2030,0,0,6,1.4
440,2030,0,0,7,1.23
440,2030,2,0,0,1.29
440,2030,2,0,2,1.71
440,2030,2,0,3,1.71
440,2030,2,0,4,1.71
440,2030,2,0,5,1.71
440,2030,2,0,6,1.4
440,2030,2,0,7,1.23
442,2030,0,0,0,2.12
442,2030,0,0,2,2.44
442,2030,0,0,3,2.44
442,2030,0,0,4,2.44
442,2030,0,0,5,2.44
442,2030,0,0,6,2.17
442,2030,0,0,7,2.04
442,2030,2,0,0,2.12
442,2030,2,0,2,2.44
442,2030,2,0,3,2.44
442,2030,2,0,4,2.44
442,2030,2,0,5,2.44
442,2030,2,0,6,2.17
442,2030,2,0,7,2.04
446,2030,0,0,0,0.94
446,2030,0,0,2,1.19
446,2030,0,0,3,1.19
446,2030,0,0,4,1.19
446,2030,0,0,5,1.19
446,2030,0,0,6,0.99
446,2030,0,0,7,0.88
446,2030,2,0,0,0.94
446,2030,2,0,2,1.19
446,2030,2,0,3,1.19
446,2030,2,0,4,1.19
446,2030,2,0,5,1.19
446,2030,2,0,6,0.99
446,2030,2,0,7,0.88
450,2030,0,0,0,1.98
450,2030,0,0,2,2.56
450,2030,0,0,3,2.38
450,2030,0,0,4,2.02
450,2030,0,0,5,1.82
450,2030,0,0,6,1.49
450,2030,0,0,7,1.32
450,2030,2,0,0,1.98
450,2030,2,0,2,2.56
450,2030,2,0,3,2.38
450,2030,2,0,4,2.02
450,2030,2,0,5,1.82
450,2030,2,0,6,1.49
450,2030,2,0,7,1.32
454,2030,0,0,0,3
454,2030,0,0,2,4.34
454,2030,0,0,3,4.07
454,2030,0,0,4,3.7
454,2030,0,0,5,3.21
454,2030,0,0,6,2.17
454,2030,0,0,7,1.78
454,2030,2,0,0,3
454,2030,2,0,2,4.34
454,2030,2,0,3,4.07
454,2030,2,0,4,3.7
454,2030,2,0,5,3.21
454,2030,2,0,6,2.17
454,2030,2,0,7,1.78
458,2030,0,0,0,1.57
458,2030,0,0,2,2.1
458,2030,0,0,3,2.1
458,2030,0,0,4,2.08
458,2030,0,0,5,1.92
458,2030,0,0,6,1.68
458,2030,0,0,7,1.45
458,2030,2,0,0,1.57
458,2030,2,0,2,2.1
458,2030,2,0,3,2.1
458,2030,2,0,4,2.08
458,2030,2,0,5,1.92
458,2030,2,0,6,1.68
458,2030,2,0,7,1.45
462,2030,0,0,0,1.25
462,2030,0,0,2,1.5
462,2030,0,0,3,1.45
462,2030,0,0,4,1.43
462,2030,0,0,5,1.34
462,2030,0,0,6,1.13
462,2030,0,0,7,1.01
462,2030,2,0,0,1.25
462,2030,2,0,2,1.5
462,2030,2,0,3,1.45
462,2030,2,0,4,1.43
462,2030,2,0,5,1.34
462,2030,2,0,6,1.13
462,2030,2,0,7,1.01
466,2030,0,0,0,2.7
466,2030,0,0,2,3.29
466,2030,0,0,3,3.13
466,2030,0,0,4,2.79
466,2030,0,0,5,2.25
466,2030,0,0,6,1.95
466,2030,0,0,7,1.7
466,2030,2,0,0,2.7
466,2030,2,0,2,3.29
466,2030,2,0,3,3.13
466,2030,2,0,4,2.79
466,2030,2,0,5,2.25
466,2030,2,0,6,1.95
466,2030,2,0,7,1.7
470,2030,0,0,0,1.23
470,2030,0,0,2,1.52
470,2030,0,0,3,1.52
470,2030,0,0,4,1.52
470,2030,0,0,5,1.44
470,2030,0,0,6,1.25
470,2030,0,0,7,1.11
470,2030,2,0,0,1.23
470,2030,2,0,2,1.52
470,2030,2,0,3,1.52
470,2030,2,0,4,1.52
470,2030,2,0,5,1.44
470,2030,2,0,6,1.25
470,2030,2,0,7,1.11
474,2030,0,0,0,1.52
474,2030,0,0,2,2.14
474,2030,0,0,3,2.04
474,2030,0,0,4,2
474,2030,0,0,5,1.88
474,2030,0,0,6,1.58
474,2030,0,0,7,1.4
474,2030,2,0,0,1.52
474,2030,2,0,2,2.14
474,2030,2,0,3,2.04
474,2030,2,0,4,2
474,2030,2,0,5,1.88
474,2030,2,0,6,1.58
474,2030,2,0,7,1.4
478,2030,0,0,0,1.93
478,2030,0,0,2,2.56
478,2030,0,0,3,2.42
478,2030,0,0,4,2.26
478,2030,0,0,5,2
478,2030,0,0,6,1.64
478,2030,0,0,7,1.44
478,2030,2,0,0,1.93
478,2030,2,0,2,2.56
478,2030,2,0,3,2.42
478,2030,2,0,4,2.26
478,2030,2,0,5,2
478,2030,2,0,6,1.64
478,2030,2,0,7,1.44
480,2030,0,0,0,1.27
480,2030,0,0,2,1.42
480,2030,0,0,3,1.42
480,2030,0,0,4,1.42
480,2030,0,0,5,1.42
480,2030,0,0,6,1.16
480,2030,0,0,7,1.02
480,2030,2,0,0,1.27
480,2030,2,0,2,1.42
480,2030,2,0,3,1.42
480,2030,2,0,4,1.42
480,2030,2,0,5,1.42
480,2030,2,0,6,1.16
480,2030,2,0,7,1.02
484,2030,0,0,0,1.5
484,2030,0,0,2,2.02
484,2030,0,0,3,2.02
484,2030,0,0,4,2.02
484,2030,0,0,5,1.7
484,2030,0,0,6,1.42
484,2030,0,0,7,1.23
484,2030,2,0,0,1.5
484,2030,2,0,2,2.02
484,2030,2,0,3,2.02
484,2030,2,0,4,2.02
484,2030,2,0,5,1.7
484,2030,2,0,6,1.42
484,2030,2,0,7,1.23
496,2030,0,0,0,1.57
496,2030,0,0,2,2.38
496,2030,0,0,3,2.21
496,2030,0,0,4,2.07
496,2030,0,0,5,1.88
496,2030,0,0,6,1.59
496,2030,0,0,7,1.4
496,2030,2,0,0,1.57
496,2030,2,0,2,2.38
496,2030,2,0,3,2.21
496,2030,2,0,4,2.07
496,2030,2,0,5,1.88
496,2030,2,0,6,1.59
496,2030,2,0,7,1.4
498,2030,0,0,0,1.13
498,2030,0,0,2,1.48
498,2030,0,0,3,1.48
498,2030,0,0,4,1.48
498,2030,0,0,5,1.4
498,2030,0,0,6,1.15
